HUC12,VALUE_0,VALUE_1,VALUE_2,VALUE_3
030702040101,12400000.0,18160000.0,17240000.0,0.0
031200020701,0.0,7760000.0,19480000.0,15840000.0
031102010505,14120000.0,20680000.0,0.0,0.0
030702040103,10560000.0,52640000.0,9080000.0,0.0
030702040102,200000.0,3920000.0,13280000.0,0.0
031102030901,44760000.0,2040000.0,480000.0,0.0
031102010502,26320000.0,16360000.0,1600000.0,0.0
030702050102,71640000.0,20280000.0,0.0,0.0
031200030201,13360000.0,32320000.0,160000.0,0.0
031300040802,0.0,82920000.0,2200000.0,0.0
030702050103,23160000.0,10160000.0,0.0,0.0
031300120204,0.0,79680000.0,520000.0,0.0
031102010402,11280000.0,25600000.0,12320000.0,0.0
031200020803,5800000.0,18240000.0,600000.0,0.0
031300080801,8640000.0,44520000.0,5080000.0,0.0
031101030103,0.0,46280000.0,12240000.0,6280000.0
030702040602,79680000.0,53920000.0,0.0,0.0
031102030703,0.0,90320000.0,4360000.0,0.0
031300120105,320000.0,64400000.0,1240000.0,0.0
031300100702,0.0,87080000.0,14880000.0,0.0
031101030102,14000000.0,30320000.0,16560000.0,9040000.0
031300040803,0.0,104120000.0,20400000.0,0.0
031200020504,0.0,16400000.0,480000.0,0.0
031200020802,0.0,32280000.0,120000.0,0.0
031300120107,0.0,78680000.0,3000000.0,0.0
031200020602,12520000.0,24040000.0,3040000.0,960000.0
031300100803,0.0,94040000.0,4080000.0,0.0
031300080604,12280000.0,35080000.0,1640000.0,0.0
031102021102,38840000.0,1440000.0,0.0,0.0
030702050302,22960000.0,5800000.0,0.0,0.0
031402030701,12880000.0,42880000.0,0.0,0.0
031200020702,1160000.0,45280000.0,80000.0,0.0
031102030801,57400000.0,27040000.0,1800000.0,0.0
030702050304,23560000.0,8000000.0,0.0,0.0
031102030603,0.0,64520000.0,3240000.0,0.0
031102030702,0.0,91440000.0,2920000.0,0.0
031300080602,12440000.0,26440000.0,1840000.0,0.0
031102010501,20880000.0,5880000.0,0.0,0.0
031102030802,0.0,30520000.0,120000.0,0.0
031101030101,0.0,34240000.0,9880000.0,2360000.0
031300120104,400000.0,35920000.0,0.0,0.0
030702050105,56640000.0,36400000.0,0.0,0.0
030702050303,31320000.0,9560000.0,0.0,0.0
031300080603,19800000.0,68240000.0,1480000.0,0.0
031402030301,21000000.0,78400000.0,0.0,0.0
030702040701,80000.0,960000.0,10480000.0,0.0
030702050104,41040000.0,10720000.0,0.0,0.0
030702040603,62960000.0,45280000.0,0.0,0.0
031200020601,0.0,29160000.0,13440000.0,1680000.0
030702050101,44440000.0,20640000.0,0.0,0.0
030702040703,10600000.0,28680000.0,11920000.0,0.0
031102021003,44480000.0,5560000.0,0.0,0.0
031300120203,0.0,97800000.0,120000.0,0.0
031300040801,560000.0,121080000.0,200000.0,0.0
031102021101,45400000.0,1200000.0,0.0,0.0
031200020801,0.0,46480000.0,1520000.0,0.0
031102030701,0.0,67520000.0,120000.0,0.0
031102010303,26480000.0,5200000.0,0.0,0.0
031300080703,16400000.0,128320000.0,10680000.0,0.0
031300100701,0.0,120400000.0,0.0,0.0
031300100604,0.0,18800000.0,0.0,0.0
031300120102,280000.0,55680000.0,0.0,0.0
030702050301,57440000.0,23080000.0,0.0,0.0
031200020304,0.0,40320000.0,1440000.0,0.0
031300100802,5800000.0,63760000.0,0.0,0.0
031300120106,1880000.0,49240000.0,0.0,0.0
031300040710,1920000.0,31520000.0,1160000.0,0.0
031102010305,25120000.0,25880000.0,0.0,0.0
030702040903,58240000.0,17600000.0,0.0,0.0
031300040709,33480000.0,46800000.0,1240000.0,0.0
031102010304,13520000.0,13080000.0,0.0,0.0
030702040904,38360000.0,29880000.0,0.0,0.0
031200020502,0.0,48560000.0,280000.0,0.0
031300120103,880000.0,31760000.0,0.0,0.0
031300100602,0.0,31000000.0,0.0,0.0
031300100603,0.0,30400000.0,0.0,0.0
030702040803,43000000.0,32000000.0,3560000.0,0.0
031300100801,13920000.0,22880000.0,0.0,0.0
031102030601,0.0,87880000.0,760000.0,0.0
030702040906,29040000.0,4800000.0,0.0,0.0
031200020303,0.0,48160000.0,600000.0,0.0
031102030404,96920000.0,3240000.0,0.0,0.0
031300120202,0.0,61760000.0,0.0,0.0
031300100405,0.0,38680000.0,200000.0,0.0
031300120101,37520000.0,43680000.0,0.0,0.0
031102040503,20640000.0,13040000.0,560000.0,0.0
031200020404,0.0,33640000.0,1840000.0,0.0
031102040504,0.0,73240000.0,400000.0,0.0
031200020301,0.0,21720000.0,720000.0,0.0
031102030602,0.0,36920000.0,6000000.0,0.0
031102020902,29880000.0,6600000.0,0.0,0.0
031102010202,38520000.0,30880000.0,0.0,0.0
031102030504,0.0,89960000.0,7040000.0,0.0
031102021002,74920000.0,4880000.0,0.0,0.0
030702040702,2640000.0,12960000.0,12520000.0,0.0
031200020501,9120000.0,45080000.0,320000.0,0.0
031300100504,0.0,60440000.0,1560000.0,0.0
031300100601,0.0,41440000.0,40000.0,0.0
031300080702,0.0,117280000.0,2600000.0,0.0
030702040905,31560000.0,17360000.0,0.0,0.0
031300100505,0.0,45840000.0,0.0,0.0
031402010602,63600000.0,26160000.0,0.0,0.0
031300040703,1960000.0,47680000.0,1760000.0,0.0
030702040902,55040000.0,22200000.0,0.0,0.0
031300100404,0.0,27240000.0,0.0,0.0
031200020503,25320000.0,37520000.0,120000.0,0.0
030702040907,37160000.0,6400000.0,0.0,0.0
031200020302,0.0,49080000.0,2440000.0,0.0
031300120201,0.0,112520000.0,0.0,0.0
031300040708,0.0,85080000.0,280000.0,0.0
031200020105,0.0,38080000.0,160000.0,0.0
030702040901,70480000.0,39120000.0,2200000.0,0.0
031300080601,0.0,174240000.0,600000.0,0.0
031102020903,21400000.0,10640000.0,0.0,0.0
031300040602,2960000.0,37760000.0,0.0,0.0
030702040801,37800000.0,12800000.0,0.0,0.0
031300040701,0.0,69640000.0,120000.0,0.0
031300040707,0.0,35000000.0,2120000.0,0.0
031102020901,27520000.0,6880000.0,0.0,0.0
031300100503,0.0,19280000.0,0.0,0.0
031102040501,19400000.0,25480000.0,0.0,0.0
031300080701,0.0,135600000.0,8440000.0,0.0
031300100501,0.0,29040000.0,520000.0,0.0
031300080504,5680000.0,34560000.0,320000.0,0.0
031300080506,0.0,185040000.0,3920000.0,0.0
031300040702,0.0,45840000.0,3560000.0,0.0
030702030401,38960000.0,11400000.0,0.0,0.0
031102040505,64840000.0,1920000.0,0.0,0.0
031102021001,27760000.0,1640000.0,0.0,0.0
031102030302,52280000.0,1800000.0,0.0,0.0
031102020705,5440000.0,4120000.0,0.0,0.0
031300100303,0.0,8840000.0,0.0,0.0
031200020405,13480000.0,70000000.0,520000.0,0.0
031402010601,98560000.0,600000.0,0.0,0.0
031300100402,0.0,44520000.0,1160000.0,0.0
031102030403,71960000.0,1000000.0,0.0,0.0
031200020402,0.0,36000000.0,280000.0,0.0
031102030503,600000.0,65160000.0,400000.0,0.0
030702040802,31200000.0,39240000.0,0.0,0.0
031300100403,0.0,45200000.0,2080000.0,0.0
031102030502,600000.0,90280000.0,120000.0,0.0
031102010201,26280000.0,25080000.0,0.0,0.0
031300100401,0.0,31200000.0,160000.0,0.0
031200020203,0.0,49280000.0,40000.0,0.0
