HUC12,VALUE_0,VALUE_1,VALUE_2,VALUE_3,VALUE_4
030402080307,200000.0,0.0,0.0,0.0,0.0
030402080306,2760000.0,0.0,0.0,0.0,0.0
030402080301,2080000.0,0.0,0.0,0.0,0.0
030402080305,3880000.0,7480000.0,0.0,0.0,0.0
030402080304,5560000.0,640000.0,0.0,0.0,0.0
030402080303,2120000.0,0.0,0.0,0.0,0.0
030402080302,40000.0,0.0,0.0,0.0,0.0
030402080203,1680000.0,0.0,0.0,0.0,0.0
030402080107,5360000.0,0.0,0.0,0.0,0.0
030402080204,14520000.0,0.0,0.0,0.0,0.0
030402080202,760000.0,0.0,0.0,0.0,0.0
030402080105,40000.0,960000.0,0.0,0.0,0.0
030402080106,1760000.0,5520000.0,0.0,0.0,0.0
030300050802,2560000.0,4120000.0,0.0,0.0,0.0
030300050803,10920000.0,25120000.0,0.0,0.0,0.0
030300050801,760000.0,3600000.0,0.0,0.0,0.0
030300050704,4040000.0,280000.0,0.0,0.0,0.0
030203020501,6720000.0,600000.0,0.0,0.0,0.0
030300050702,360000.0,0.0,0.0,0.0,0.0
030300050504,840000.0,0.0,0.0,0.0,0.0
030300050603,440000.0,0.0,0.0,0.0,0.0
030300050502,80000.0,0.0,0.0,0.0,0.0
030300050503,2400000.0,0.0,0.0,0.0,0.0
030203020502,19960000.0,9480000.0,0.0,0.0,0.0
030300070809,840000.0,0.0,0.0,0.0,0.0
030203020401,6880000.0,6640000.0,0.0,0.0,0.0
030203020402,2200000.0,0.0,0.0,0.0,0.0
030203020403,9640000.0,21520000.0,0.0,0.0,0.0
030203020301,7960000.0,15040000.0,0.0,0.0,0.0
030203020209,560000.0,0.0,0.0,0.0,0.0
030203020302,10840000.0,0.0,0.0,0.0,0.0
030203020210,2240000.0,0.0,0.0,0.0,0.0
030203020208,880000.0,0.0,0.0,0.0,0.0
030203010302,7840000.0,5840000.0,0.0,0.0,0.0
030203020207,1040000.0,0.0,0.0,0.0,0.0
030203020205,880000.0,0.0,0.0,0.0,0.0
030203010304,12160000.0,9960000.0,0.0,0.0,0.0
030203010301,3720000.0,0.0,0.0,0.0,0.0
030203010303,5000000.0,0.0,0.0,0.0,0.0
030203020203,240000.0,0.0,0.0,0.0,0.0
030203020105,1240000.0,0.0,0.0,0.0,0.0
030203010206,8160000.0,0.0,0.0,0.0,0.0
030203010703,6240000.0,0.0,0.0,0.0,0.0
030203010701,2440000.0,0.0,0.0,0.0,0.0
030203010702,3880000.0,0.0,0.0,0.0,0.0
030203010205,880000.0,0.0,0.0,0.0,0.0
030203010704,8280000.0,0.0,0.0,0.0,0.0
030203020202,80000.0,0.0,0.0,0.0,0.0
030203010203,1920000.0,0.0,0.0,0.0,0.0
030203010503,10640000.0,0.0,0.0,0.0,0.0
030203010204,960000.0,0.0,0.0,0.0,0.0
030203010406,12520000.0,7920000.0,0.0,0.0,0.0
030203010402,80000.0,1400000.0,0.0,0.0,0.0
030203010403,0.0,440000.0,0.0,0.0,0.0
030203010604,11000000.0,8280000.0,0.0,0.0,0.0
030203010202,40000.0,0.0,0.0,0.0,0.0
030203010404,2760000.0,0.0,0.0,0.0,0.0
030203010405,4800000.0,0.0,0.0,0.0,0.0
030203010501,5400000.0,0.0,0.0,0.0,0.0
030203010502,1880000.0,10480000.0,0.0,0.0,0.0
030203010603,4880000.0,4000000.0,0.0,0.0,0.0
030203010602,7240000.0,0.0,0.0,0.0,0.0
030202040504,1360000.0,0.0,0.0,0.0,0.0
030203010601,2040000.0,0.0,0.0,0.0,0.0
030202040602,3680000.0,0.0,0.0,0.0,0.0
030202040502,1400000.0,0.0,0.0,0.0,0.0
030202040604,7640000.0,0.0,0.0,0.0,0.0
030202040701,9360000.0,0.0,0.0,0.0,0.0
030202040901,80000.0,0.0,0.0,0.0,34760000.0
030202040302,320000.0,0.0,0.0,0.0,0.0
030202040601,2640000.0,0.0,0.0,0.0,0.0
030202040603,2360000.0,0.0,0.0,0.0,0.0
030202040503,1720000.0,0.0,0.0,0.0,0.0
030202040404,1800000.0,0.0,0.0,0.0,0.0
030202040903,520000.0,0.0,2800000.0,0.0,0.0
030202040403,1720000.0,0.0,0.0,0.0,0.0
030202040902,5560000.0,0.0,0.0,0.0,29760000.0
030202040704,1640000.0,0.0,0.0,0.0,34760000.0
030202040501,2400000.0,0.0,0.0,0.0,0.0
030202040703,6480000.0,7200000.0,0.0,0.0,0.0
030201050206,2200000.0,0.0,8720000.0,0.0,0.0
030202040801,840000.0,0.0,0.0,0.0,0.0
030202040802,6640000.0,0.0,0.0,0.0,0.0
030202040803,14240000.0,13400000.0,0.0,0.0,0.0
030202040904,120000.0,0.0,0.0,0.0,0.0
030201050207,2560000.0,6360000.0,0.0,0.0,0.0
030202040804,1320000.0,9280000.0,5760000.0,0.0,0.0
030201040205,920000.0,0.0,0.0,0.0,0.0
030202040805,120000.0,0.0,12600000.0,0.0,0.0
030201040702,4440000.0,7560000.0,2920000.0,0.0,0.0
030201040701,21120000.0,0.0,0.0,0.0,0.0
030201040206,5240000.0,0.0,0.0,0.0,0.0
030201050205,5720000.0,720000.0,0.0,0.0,0.0
030201040203,1520000.0,0.0,0.0,0.0,0.0
030203010605,9520000.0,0.0,0.0,0.0,520000.0
030203010606,8960000.0,0.0,6040000.0,0.0,20960000.0
030201040107,40000.0,0.0,0.0,0.0,0.0
030201050201,360000.0,0.0,7680000.0,0.0,4720000.0
030201050306,1200000.0,0.0,0.0,0.0,0.0
030201040204,1840000.0,0.0,0.0,0.0,0.0
030201040703,1760000.0,5720000.0,400000.0,0.0,0.0
030201050106,1400000.0,0.0,0.0,0.0,7960000.0
030201040109,1480000.0,0.0,0.0,0.0,0.0
030201050203,1680000.0,0.0,0.0,0.0,680000.0
030201040207,4600000.0,0.0,0.0,0.0,0.0
030201040604,7160000.0,0.0,0.0,0.0,0.0
030201050103,2880000.0,10680000.0,0.0,0.0,10440000.0
030201050305,6680000.0,0.0,0.0,0.0,0.0
030201040103,3200000.0,0.0,0.0,0.0,0.0
030201040108,440000.0,0.0,0.0,0.0,0.0
030201050105,640000.0,0.0,0.0,0.0,15800000.0
030201040201,640000.0,0.0,0.0,0.0,0.0
030201050204,80000.0,0.0,0.0,0.0,1920000.0
030201050104,440000.0,40000.0,0.0,0.0,26000000.0
030201050107,0.0,0.0,0.0,0.0,5360000.0
030201040603,8040000.0,0.0,0.0,0.0,0.0
030201040105,240000.0,0.0,0.0,0.0,0.0
030201040602,3960000.0,0.0,0.0,0.0,0.0
030201040101,40000.0,0.0,0.0,0.0,0.0
030201040505,14560000.0,0.0,0.0,0.0,0.0
030201050108,1120000.0,0.0,0.0,0.0,16200000.0
030201050102,1000000.0,11120000.0,0.0,0.0,0.0
030201040304,3360000.0,0.0,0.0,0.0,0.0
030201040305,4680000.0,0.0,0.0,0.0,0.0
030201040503,80000.0,0.0,0.0,0.0,0.0
030201050304,3800000.0,0.0,0.0,0.0,0.0
030201040404,9320000.0,0.0,0.0,0.0,0.0
030201050301,400000.0,0.0,10840000.0,0.0,10880000.0
030201050303,40000.0,0.0,2600000.0,0.0,0.0
030201040403,40000.0,0.0,0.0,0.0,0.0
030201040504,1240000.0,0.0,0.0,0.0,0.0
030201040502,7960000.0,0.0,0.0,0.0,0.0
030102050804,1040000.0,0.0,0.0,0.0,0.0
030201050302,280000.0,0.0,18320000.0,0.0,0.0
030102050803,1200000.0,0.0,0.0,0.0,0.0
030102050807,2240000.0,0.0,0.0,0.0,0.0
030102051504,5760000.0,0.0,8200000.0,0.0,0.0
030102050809,1000000.0,0.0,0.0,0.0,0.0
030102050808,1120000.0,0.0,0.0,0.0,0.0
030102050104,40000.0,0.0,0.0,0.0,0.0
030102051501,0.0,0.0,8320000.0,0.0,0.0
030102051505,13360000.0,0.0,0.0,0.0,0.0
030102050903,2040000.0,0.0,0.0,0.0,0.0
030102051503,760000.0,0.0,6960000.0,0.0,0.0
030102050902,200000.0,0.0,0.0,0.0,0.0
030102050106,200000.0,0.0,0.0,0.0,0.0
030102051507,3080000.0,0.0,0.0,0.0,0.0
030102050207,1440000.0,0.0,0.0,0.0,0.0
030102050904,2160000.0,0.0,0.0,0.0,0.0
030102050107,80000.0,0.0,0.0,0.0,0.0
030102050208,1040000.0,0.0,0.0,0.0,0.0
030102050907,2080000.0,0.0,0.0,0.0,0.0
030102051407,3560000.0,0.0,3760000.0,0.0,0.0
030102050905,4840000.0,3720000.0,0.0,0.0,0.0
030102051406,7560000.0,0.0,14960000.0,0.0,0.0
030102050906,2120000.0,4720000.0,0.0,0.0,0.0
030102051502,5640000.0,11240000.0,12160000.0,0.0,0.0
030102050404,840000.0,0.0,0.0,0.0,0.0
030102050405,320000.0,0.0,0.0,0.0,0.0
030102050401,40000.0,0.0,0.0,0.0,0.0
030102050101,320000.0,0.0,0.0,0.0,0.0
030102051404,6480000.0,0.0,2720000.0,0.0,0.0
030102051405,600000.0,0.0,0.0,0.0,0.0
030102050402,40000.0,0.0,0.0,0.0,0.0
030102050305,560000.0,0.0,0.0,0.0,0.0
030102050504,400000.0,0.0,0.0,0.0,0.0
030102051401,4040000.0,0.0,0.0,0.0,0.0
030102051403,3960000.0,2320000.0,0.0,0.0,0.0
030102050503,1960000.0,0.0,0.0,0.0,0.0
030102050709,760000.0,0.0,0.0,0.0,0.0
030102050707,400000.0,0.0,0.0,0.0,0.0
030102050304,640000.0,0.0,0.0,0.0,0.0
030102050502,160000.0,0.0,0.0,0.0,0.0
030102050708,1440000.0,0.0,0.0,0.0,0.0
030102050706,40000.0,0.0,0.0,0.0,0.0
030102051003,16080000.0,4920000.0,0.0,0.0,0.0
030102051306,20440000.0,6320000.0,0.0,0.0,0.0
030102051002,5920000.0,0.0,0.0,0.0,0.0
030102051001,120000.0,0.0,0.0,0.0,0.0
030102051106,120000.0,0.0,0.0,0.0,0.0
030102051107,2280000.0,0.0,0.0,0.0,0.0
030102051305,13640000.0,4480000.0,0.0,0.0,0.0
030102051105,40000.0,0.0,0.0,0.0,0.0
030102051108,1720000.0,0.0,0.0,0.0,0.0
030102051207,5760000.0,0.0,0.0,0.0,0.0
030102051304,15880000.0,10920000.0,0.0,0.0,0.0
030102051104,2120000.0,0.0,0.0,0.0,0.0
030102051206,2000000.0,0.0,0.0,0.0,0.0
030102051205,2960000.0,0.0,0.0,0.0,0.0
030102051303,12600000.0,0.0,0.0,0.0,0.0
030102051302,3800000.0,0.0,0.0,0.0,0.0
030102051301,840000.0,0.0,0.0,0.0,0.0
020802080201,160000.0,0.0,0.0,0.0,0.0
020801080201,320000.0,0.0,0.0,0.0,0.0
030702050203,320000.0,3520000.0,0.0,40000.0,0.0
030702011203,440000.0,0.0,0.0,0.0,2160000.0
030702011204,280000.0,0.0,0.0,0.0,91800000.0
030602040606,1480000.0,7240000.0,17560000.0,0.0,120000.0
030602040604,720000.0,19440000.0,35120000.0,0.0,400000.0
030602040603,40000.0,6440000.0,13280000.0,0.0,0.0
030602040605,1440000.0,0.0,22840000.0,29240000.0,0.0
030602020606,3960000.0,4800000.0,0.0,16080000.0,0.0
030601090503,1080000.0,0.0,0.0,0.0,160000.0
030601090501,3240000.0,1360000.0,0.0,0.0,43040000.0
030601090502,5440000.0,7480000.0,0.0,0.0,0.0
