HUC12,VALUE_0,VALUE_1,VALUE_2,VALUE_3,VALUE_4,VALUE_5,VALUE_6,InundationTotal_0,InundationTotal_1,InundationTotal_2,InundationTotal_3,InundationTotal_4,InundationTotal_5,InundationTotal_6
030402080308,72400.0,34425.0,27900.0,35675.0,38575.0,66975.0,201225.0,72400.0,106825.0,134725.0,170400.0,208975.0,275950.0,477175.0
030402070204,2866950.0,285750.0,722375.0,691600.0,1928575.0,2307050.0,3943475.0,2866950.0,3152700.0,3875075.0,4566675.0,6495250.0,8802300.0,12745775.0
030402060906,2903750.0,1273175.0,638200.0,928900.0,831650.0,735225.0,766350.0,2903750.0,4176925.0,4815125.0,5744025.0,6575675.0,7310900.0,8077250.0
030402060907,17818000.0,15352400.0,921325.0,533625.0,371000.0,266450.0,286125.0,17818000.0,33170400.0,34091725.0,34625350.0,34996350.0,35262800.0,35548925.0
030402080314,52557975.0,36475.0,37800.0,27375.0,16925.0,25075.0,14500.0,52557975.0,52594450.0,52632250.0,52659625.0,52676550.0,52701625.0,52716125.0
030402040810,2420125.0,4397150.0,2512000.0,1843075.0,2013450.0,9292500.0,6489725.0,2420125.0,6817275.0,9329275.0,11172350.0,13185800.0,22478300.0,28968025.0
030402070203,1691325.0,153450.0,68575.0,51550.0,60975.0,75100.0,152675.0,1691325.0,1844775.0,1913350.0,1964900.0,2025875.0,2100975.0,2253650.0
030402080307,269475.0,42425.0,41300.0,283125.0,132925.0,231675.0,354225.0,269475.0,311900.0,353200.0,636325.0,769250.0,1000925.0,1355150.0
030402060905,4095225.0,14519225.0,3233825.0,2391000.0,1593975.0,862000.0,1883525.0,4095225.0,18614450.0,21848275.0,24239275.0,25833250.0,26695250.0,28578775.0
030402040809,1275.0,100.0,350.0,3175.0,0.0,1193200.0,3134775.0,1275.0,1375.0,1725.0,4900.0,4900.0,1198100.0,4332875.0
030402060903,750.0,3850.0,195550.0,12800.0,21275.0,1280825.0,308825.0,750.0,4600.0,200150.0,212950.0,234225.0,1515050.0,1823875.0
030402020705,850.0,75.0,125.0,50.0,100.0,125.0,0.0,850.0,925.0,1050.0,1100.0,1200.0,1325.0,1325.0
030402060901,75.0,0.0,0.0,275825.0,247100.0,125375.0,212375.0,75.0,75.0,75.0,275900.0,523000.0,648375.0,860750.0
030402060904,1453200.0,2313400.0,2537325.0,3209625.0,3124650.0,4214050.0,4148725.0,1453200.0,3766600.0,6303925.0,9513550.0,12638200.0,16852250.0,21000975.0
030402080313,99243750.0,0.0,2550.0,1800.0,875.0,350.0,75.0,99243750.0,99243750.0,99246300.0,99248100.0,99248975.0,99249325.0,99249400.0
030402080306,4644775.0,296825.0,429625.0,1334425.0,1272775.0,1082850.0,958800.0,4644775.0,4941600.0,5371225.0,6705650.0,7978425.0,9061275.0,10020075.0
030402060803,75250.0,927700.0,634825.0,563900.0,761075.0,890050.0,921775.0,75250.0,1002950.0,1637775.0,2201675.0,2962750.0,3852800.0,4774575.0
030402040807,0.0,0.0,0.0,0.0,0.0,0.0,6350.0,0.0,0.0,0.0,0.0,0.0,0.0,6350.0
030402040806,0.0,0.0,0.0,0.0,0.0,975.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,975.0
030402060902,853650.0,0.0,0.0,0.0,1650.0,2687800.0,3589600.0,853650.0,853650.0,853650.0,853650.0,855300.0,3543100.0,7132700.0
030402080312,25828725.0,26475.0,47525.0,34350.0,41275.0,83125.0,89225.0,25828725.0,25855200.0,25902725.0,25937075.0,25978350.0,26061475.0,26150700.0
030402080301,5241400.0,451825.0,433825.0,289400.0,322450.0,408550.0,514800.0,5241400.0,5693225.0,6127050.0,6416450.0,6738900.0,7147450.0,7662250.0
030402080305,13694700.0,486100.0,484700.0,596150.0,436875.0,312075.0,676400.0,13694700.0,14180800.0,14665500.0,15261650.0,15698525.0,16010600.0,16687000.0
030402080309,10612725.0,43475.0,49950.0,55125.0,54150.0,30950.0,46850.0,10612725.0,10656200.0,10706150.0,10761275.0,10815425.0,10846375.0,10893225.0
030402060706,485400.0,0.0,0.0,0.0,0.0,0.0,0.0,485400.0,485400.0,485400.0,485400.0,485400.0,485400.0,485400.0
030402080304,7120875.0,197250.0,171175.0,153525.0,529025.0,356050.0,349475.0,7120875.0,7318125.0,7489300.0,7642825.0,8171850.0,8527900.0,8877375.0
030402080303,1521925.0,142000.0,81150.0,64025.0,89275.0,88800.0,103275.0,1521925.0,1663925.0,1745075.0,1809100.0,1898375.0,1987175.0,2090450.0
030402080302,0.0,0.0,25.0,0.0,0.0,25.0,226475.0,0.0,0.0,25.0,25.0,25.0,50.0,226525.0
030402011202,2068900.0,35250.0,32450.0,29325.0,26575.0,27550.0,25100.0,2068900.0,2104150.0,2136600.0,2165925.0,2192500.0,2220050.0,2245150.0
030402040808,1976600.0,71625.0,69425.0,62425.0,59900.0,379050.0,61750.0,1976600.0,2048225.0,2117650.0,2180075.0,2239975.0,2619025.0,2680775.0
030402011201,1307275.0,18825.0,16850.0,16000.0,15175.0,13200.0,13875.0,1307275.0,1326100.0,1342950.0,1358950.0,1374125.0,1387325.0,1401200.0
030402080205,28462950.0,73225.0,115075.0,110150.0,68275.0,117400.0,114275.0,28462950.0,28536175.0,28651250.0,28761400.0,28829675.0,28947075.0,29061350.0
030402040804,654950.0,19375.0,16775.0,15900.0,14525.0,74350.0,15250.0,654950.0,674325.0,691100.0,707000.0,721525.0,795875.0,811125.0
030300050804,113003825.0,53725.0,63700.0,68975.0,114425.0,164800.0,227075.0,113003825.0,113057550.0,113121250.0,113190225.0,113304650.0,113469450.0,113696525.0
030402080108,33931750.0,60875.0,56625.0,69200.0,189325.0,149250.0,107275.0,33931750.0,33992625.0,34049250.0,34118450.0,34307775.0,34457025.0,34564300.0
030402060705,125.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0
030402011105,300.0,5500.0,1400.0,120500.0,3650.0,3175.0,3475.0,300.0,5800.0,7200.0,127700.0,131350.0,134525.0,138000.0
030402080203,1218350.0,355125.0,167525.0,128150.0,180250.0,150775.0,148450.0,1218350.0,1573475.0,1741000.0,1869150.0,2049400.0,2200175.0,2348625.0
030402080107,5637525.0,475025.0,452025.0,780800.0,823775.0,790250.0,806275.0,5637525.0,6112550.0,6564575.0,7345375.0,8169150.0,8959400.0,9765675.0
030402080204,13989300.0,1517650.0,978225.0,1463200.0,1666900.0,1279850.0,1330300.0,13989300.0,15506950.0,16485175.0,17948375.0,19615275.0,20895125.0,22225425.0
030402080202,464775.0,381975.0,199475.0,190875.0,242125.0,249475.0,327450.0,464775.0,846750.0,1046225.0,1237100.0,1479225.0,1728700.0,2056150.0
030402080105,925625.0,295700.0,114550.0,101250.0,116700.0,126675.0,137300.0,925625.0,1221325.0,1335875.0,1437125.0,1553825.0,1680500.0,1817800.0
030402011003,1829950.0,27700.0,23025.0,20900.0,19325.0,17225.0,17500.0,1829950.0,1857650.0,1880675.0,1901575.0,1920900.0,1938125.0,1955625.0
030402010905,75.0,0.0,50.0,0.0,0.0,0.0,0.0,75.0,75.0,125.0,125.0,125.0,125.0,125.0
030402080106,9761875.0,1539800.0,704275.0,570100.0,651625.0,687225.0,803400.0,9761875.0,11301675.0,12005950.0,12576050.0,13227675.0,13914900.0,14718300.0
030300050802,6249225.0,775775.0,560150.0,567100.0,589875.0,760175.0,943025.0,6249225.0,7025000.0,7585150.0,8152250.0,8742125.0,9502300.0,10445325.0
030402040805,2475.0,50.0,175.0,125.0,75.0,425.0,50.0,2475.0,2525.0,2700.0,2825.0,2900.0,3325.0,3375.0
030300050803,132715500.0,3649425.0,2301250.0,1714250.0,1511575.0,1483300.0,1262800.0,132715500.0,136364925.0,138666175.0,140380425.0,141892000.0,143375300.0,144638100.0
030300050801,1934775.0,1262925.0,521325.0,249025.0,249450.0,303325.0,271000.0,1934775.0,3197700.0,3719025.0,3968050.0,4217500.0,4520825.0,4791825.0
030402040803,321900.0,10400.0,9650.0,8775.0,7975.0,6250.0,7825.0,321900.0,332300.0,341950.0,350725.0,358700.0,364950.0,372775.0
030402080104,2464400.0,341200.0,870025.0,772850.0,540875.0,363400.0,437025.0,2464400.0,2805600.0,3675625.0,4448475.0,4989350.0,5352750.0,5789775.0
030402080103,502125.0,146050.0,87475.0,155475.0,179450.0,175075.0,235700.0,502125.0,648175.0,735650.0,891125.0,1070575.0,1245650.0,1481350.0
030402080101,0.0,0.0,0.0,0.0,103125.0,166725.0,171400.0,0.0,0.0,0.0,0.0,103125.0,269850.0,441250.0
030300050703,25200.0,23175.0,14550.0,11450.0,13575.0,12000.0,10950.0,25200.0,48375.0,62925.0,74375.0,87950.0,99950.0,110900.0
030402080317,61826250.0,211700.0,92800.0,80775.0,83575.0,63075.0,56750.0,61826250.0,62037950.0,62130750.0,62211525.0,62295100.0,62358175.0,62414925.0
030402080316,42399875.0,32950.0,29725.0,17100.0,10900.0,16800.0,8150.0,42399875.0,42432825.0,42462550.0,42479650.0,42490550.0,42507350.0,42515500.0
030402080318,52676625.0,37100.0,33550.0,22250.0,15250.0,19725.0,55475.0,52676625.0,52713725.0,52747275.0,52769525.0,52784775.0,52804500.0,52859975.0
030402080102,0.0,0.0,0.0,0.0,19375.0,121575.0,87725.0,0.0,0.0,0.0,0.0,19375.0,140950.0,228675.0
030300050704,72953100.0,1955250.0,950425.0,593850.0,830650.0,709350.0,747250.0,72953100.0,74908350.0,75858775.0,76452625.0,77283275.0,77992625.0,78739875.0
030300050701,1639475.0,1828100.0,500425.0,315225.0,322450.0,322950.0,307950.0,1639475.0,3467575.0,3968000.0,4283225.0,4605675.0,4928625.0,5236575.0
030203020501,68438175.0,594800.0,772000.0,797875.0,734850.0,738125.0,679850.0,68438175.0,69032975.0,69804975.0,70602850.0,71337700.0,72075825.0,72755675.0
030300050602,2942500.0,446125.0,443550.0,369050.0,375025.0,508425.0,499950.0,2942500.0,3388625.0,3832175.0,4201225.0,4576250.0,5084675.0,5584625.0
030402011002,670725.0,9175.0,9200.0,6375.0,6325.0,6725.0,5900.0,670725.0,679900.0,689100.0,695475.0,701800.0,708525.0,714425.0
030300050702,16185725.0,1447050.0,975700.0,555925.0,548700.0,662975.0,968525.0,16185725.0,17632775.0,18608475.0,19164400.0,19713100.0,20376075.0,21344600.0
030300050504,11906100.0,4220400.0,820625.0,422825.0,650050.0,546225.0,614175.0,11906100.0,16126500.0,16947125.0,17369950.0,18020000.0,18566225.0,19180400.0
030300050601,2095350.0,227775.0,237825.0,422750.0,297650.0,317475.0,306150.0,2095350.0,2323125.0,2560950.0,2983700.0,3281350.0,3598825.0,3904975.0
030300050603,10846550.0,1238950.0,868300.0,636700.0,598725.0,790525.0,639150.0,10846550.0,12085500.0,12953800.0,13590500.0,14189225.0,14979750.0,15618900.0
030300050502,1811600.0,257075.0,137050.0,136125.0,152000.0,163800.0,166025.0,1811600.0,2068675.0,2205725.0,2341850.0,2493850.0,2657650.0,2823675.0
030300050503,15665750.0,5721375.0,2081750.0,931900.0,677300.0,774625.0,1428500.0,15665750.0,21387125.0,23468875.0,24400775.0,25078075.0,25852700.0,27281200.0
030300050303,145200.0,0.0,0.0,0.0,0.0,275.0,1611075.0,145200.0,145200.0,145200.0,145200.0,145200.0,145475.0,1756550.0
030300050406,124125.0,962850.0,759700.0,207800.0,210425.0,207400.0,197575.0,124125.0,1086975.0,1846675.0,2054475.0,2264900.0,2472300.0,2669875.0
030203020502,122309825.0,1848275.0,1759675.0,1474000.0,1984725.0,2386675.0,2154800.0,122309825.0,124158100.0,125917775.0,127391775.0,129376500.0,131763175.0,133917975.0
030300070808,2554900.0,807700.0,324100.0,338825.0,423450.0,386025.0,336850.0,2554900.0,3362600.0,3686700.0,4025525.0,4448975.0,4835000.0,5171850.0
030300050501,14768650.0,3379600.0,1132000.0,695725.0,667125.0,729675.0,429825.0,14768650.0,18148250.0,19280250.0,19975975.0,20643100.0,21372775.0,21802600.0
030300050407,3582950.0,4631325.0,1279875.0,7693450.0,2003350.0,1758100.0,1023625.0,3582950.0,8214275.0,9494150.0,17187600.0,19190950.0,20949050.0,21972675.0
030300070809,12946050.0,10764225.0,6869875.0,2022250.0,832350.0,584575.0,644275.0,12946050.0,23710275.0,30580150.0,32602400.0,33434750.0,34019325.0,34663600.0
030203020401,51067100.0,661225.0,531425.0,453800.0,452025.0,359975.0,424350.0,51067100.0,51728325.0,52259750.0,52713550.0,53165575.0,53525550.0,53949900.0
030300050405,1403400.0,0.0,0.0,32475.0,97700.0,254825.0,1601000.0,1403400.0,1403400.0,1403400.0,1435875.0,1533575.0,1788400.0,3389400.0
030300070807,7650875.0,8690925.0,1208600.0,555950.0,553500.0,451075.0,399650.0,7650875.0,16341800.0,17550400.0,18106350.0,18659850.0,19110925.0,19510575.0
030300060807,6725275.0,13874500.0,5861550.0,1677125.0,1020300.0,791400.0,800700.0,6725275.0,20599775.0,26461325.0,28138450.0,29158750.0,29950150.0,30750850.0
030300070705,5663475.0,5445300.0,1746675.0,491200.0,467450.0,358175.0,315025.0,5663475.0,11108775.0,12855450.0,13346650.0,13814100.0,14172275.0,14487300.0
030300060806,700.0,3023850.0,3896275.0,1759725.0,1479950.0,1505375.0,1831975.0,700.0,3024550.0,6920825.0,8680550.0,10160500.0,11665875.0,13497850.0
030300070806,1871075.0,1958650.0,343550.0,232825.0,179425.0,182350.0,165725.0,1871075.0,3829725.0,4173275.0,4406100.0,4585525.0,4767875.0,4933600.0
030300070805,2460200.0,8966075.0,1497475.0,2038525.0,1780400.0,3353425.0,1714950.0,2460200.0,11426275.0,12923750.0,14962275.0,16742675.0,20096100.0,21811050.0
030300060704,237825.0,18650.0,2480100.0,1076700.0,626800.0,902175.0,629175.0,237825.0,256475.0,2736575.0,3813275.0,4440075.0,5342250.0,5971425.0
030300060603,85350.0,0.0,1000.0,492925.0,412400.0,330525.0,215950.0,85350.0,85350.0,86350.0,579275.0,991675.0,1322200.0,1538150.0
030203020402,1483450.0,425775.0,406725.0,195350.0,177750.0,169625.0,155650.0,1483450.0,1909225.0,2315950.0,2511300.0,2689050.0,2858675.0,3014325.0
030300070704,444250.0,750625.0,282075.0,459625.0,382975.0,456925.0,392300.0,444250.0,1194875.0,1476950.0,1936575.0,2319550.0,2776475.0,3168775.0
030300070804,250350.0,4150275.0,1160450.0,1260675.0,1025675.0,1129150.0,1161125.0,250350.0,4400625.0,5561075.0,6821750.0,7847425.0,8976575.0,10137700.0
030203020403,125438450.0,2217600.0,1840750.0,1551725.0,1524825.0,1390750.0,1004700.0,125438450.0,127656050.0,129496800.0,131048525.0,132573350.0,133964100.0,134968800.0
030300070703,270725.0,178900.0,180600.0,141575.0,131400.0,196275.0,179650.0,270725.0,449625.0,630225.0,771800.0,903200.0,1099475.0,1279125.0
030300060805,2495050.0,23800.0,1961650.0,1941150.0,1513750.0,1519975.0,1546575.0,2495050.0,2518850.0,4480500.0,6421650.0,7935400.0,9455375.0,11001950.0
030300060804,0.0,0.0,0.0,0.0,120100.0,136300.0,58900.0,0.0,0.0,0.0,0.0,120100.0,256400.0,315300.0
030300070802,1878425.0,6973250.0,1807200.0,604775.0,581500.0,762675.0,643275.0,1878425.0,8851675.0,10658875.0,11263650.0,11845150.0,12607825.0,13251100.0
030300070610,0.0,0.0,0.0,146675.0,215125.0,40975.0,463825.0,0.0,0.0,0.0,146675.0,361800.0,402775.0,866600.0
030300070801,78425.0,2025.0,413275.0,231875.0,294925.0,365525.0,471025.0,78425.0,80450.0,493725.0,725600.0,1020525.0,1386050.0,1857075.0
030203020301,109075050.0,8070075.0,5502600.0,2875700.0,2233950.0,1841550.0,1528525.0,109075050.0,117145125.0,122647725.0,125523425.0,127757375.0,129598925.0,131127450.0
030300070608,0.0,0.0,0.0,0.0,0.0,0.0,15950.0,0.0,0.0,0.0,0.0,0.0,0.0,15950.0
030300060803,435300.0,0.0,0.0,0.0,0.0,0.0,0.0,435300.0,435300.0,435300.0,435300.0,435300.0,435300.0,435300.0
030300060208,900.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0
030300070609,506225.0,0.0,0.0,136075.0,2525650.0,878450.0,805925.0,506225.0,506225.0,506225.0,642300.0,3167950.0,4046400.0,4852325.0
030203020209,353600.0,612050.0,346425.0,198375.0,152800.0,146175.0,180225.0,353600.0,965650.0,1312075.0,1510450.0,1663250.0,1809425.0,1989650.0
030203020302,90307475.0,3491675.0,2672750.0,2117175.0,1841025.0,1607125.0,1563725.0,90307475.0,93799150.0,96471900.0,98589075.0,100430100.0,102037225.0,103600950.0
030300070611,1977475.0,175.0,2988750.0,1621075.0,1461850.0,1224825.0,1701800.0,1977475.0,1977650.0,4966400.0,6587475.0,8049325.0,9274150.0,10975950.0
030203020210,17621150.0,1173325.0,1033725.0,349200.0,254900.0,264975.0,315775.0,17621150.0,18794475.0,19828200.0,20177400.0,20432300.0,20697275.0,21013050.0
030203020208,14887175.0,1944325.0,1053425.0,479225.0,447650.0,445750.0,544925.0,14887175.0,16831500.0,17884925.0,18364150.0,18811800.0,19257550.0,19802475.0
030203010302,66936875.0,1626900.0,1516750.0,1195500.0,1121275.0,1148625.0,1097275.0,66936875.0,68563775.0,70080525.0,71276025.0,72397300.0,73545925.0,74643200.0
030203020207,24267025.0,562000.0,425675.0,193025.0,195300.0,263225.0,286475.0,24267025.0,24829025.0,25254700.0,25447725.0,25643025.0,25906250.0,26192725.0
030203020205,2454625.0,2902825.0,1459500.0,747000.0,561650.0,445725.0,673625.0,2454625.0,5357450.0,6816950.0,7563950.0,8125600.0,8571325.0,9244950.0
030203020206,351150.0,641750.0,489475.0,217600.0,160875.0,126225.0,141175.0,351150.0,992900.0,1482375.0,1699975.0,1860850.0,1987075.0,2128250.0
030300070405,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0
030203010304,99686000.0,2118700.0,1065100.0,948575.0,837825.0,787450.0,649750.0,99686000.0,101804700.0,102869800.0,103818375.0,104656200.0,105443650.0,106093400.0
030203010301,3760450.0,684350.0,1402125.0,666575.0,342825.0,329425.0,350850.0,3760450.0,4444800.0,5846925.0,6513500.0,6856325.0,7185750.0,7536600.0
030203010303,85130500.0,921925.0,561975.0,508075.0,611650.0,639625.0,567925.0,85130500.0,86052425.0,86614400.0,87122475.0,87734125.0,88373750.0,88941675.0
030203020203,5658375.0,1109725.0,913925.0,411900.0,333275.0,372425.0,349900.0,5658375.0,6768100.0,7682025.0,8093925.0,8427200.0,8799625.0,9149525.0
030203020105,4686575.0,1992300.0,1289975.0,454025.0,421025.0,418825.0,399925.0,4686575.0,6678875.0,7968850.0,8422875.0,8843900.0,9262725.0,9662650.0
030203010206,19043225.0,2092025.0,2761700.0,1062875.0,719425.0,524525.0,580750.0,19043225.0,21135250.0,23896950.0,24959825.0,25679250.0,26203775.0,26784525.0
030203010703,176295000.0,1789750.0,2368600.0,2211225.0,1523825.0,848900.0,656125.0,176295000.0,178084750.0,180453350.0,182664575.0,184188400.0,185037300.0,185693425.0
030203010701,81155850.0,693300.0,467300.0,488050.0,660650.0,763775.0,721400.0,81155850.0,81849150.0,82316450.0,82804500.0,83465150.0,84228925.0,84950325.0
030203010702,57528600.0,446250.0,332000.0,694075.0,674575.0,511100.0,606250.0,57528600.0,57974850.0,58306850.0,59000925.0,59675500.0,60186600.0,60792850.0
030203010205,1237825.0,778350.0,817900.0,235700.0,314225.0,318250.0,291400.0,1237825.0,2016175.0,2834075.0,3069775.0,3384000.0,3702250.0,3993650.0
030203010704,90246725.0,1112575.0,1215575.0,1316650.0,1278725.0,1208250.0,1223600.0,90246725.0,91359300.0,92574875.0,93891525.0,95170250.0,96378500.0,97602100.0
030203020202,115050.0,456050.0,436925.0,241075.0,250125.0,235800.0,214300.0,115050.0,571100.0,1008025.0,1249100.0,1499225.0,1735025.0,1949325.0
030203010201,100025.0,374275.0,162150.0,85525.0,74975.0,100300.0,104625.0,100025.0,474300.0,636450.0,721975.0,796950.0,897250.0,1001875.0
030203010203,1562050.0,6409575.0,2664325.0,718050.0,271300.0,229450.0,256325.0,1562050.0,7971625.0,10635950.0,11354000.0,11625300.0,11854750.0,12111075.0
030203010503,32394175.0,1884975.0,1571075.0,3139975.0,3363925.0,3464725.0,3052050.0,32394175.0,34279150.0,35850225.0,38990200.0,42354125.0,45818850.0,48870900.0
030203010204,212500.0,248250.0,400800.0,231300.0,121900.0,125700.0,146125.0,212500.0,460750.0,861550.0,1092850.0,1214750.0,1340450.0,1486575.0
030203010104,21525.0,294125.0,250650.0,126075.0,123975.0,107750.0,101475.0,21525.0,315650.0,566300.0,692375.0,816350.0,924100.0,1025575.0
030203010406,37226325.0,5172200.0,4643325.0,2855225.0,3477975.0,3437300.0,3814175.0,37226325.0,42398525.0,47041850.0,49897075.0,53375050.0,56812350.0,60626525.0
030203020104,635300.0,5386225.0,2205675.0,1603725.0,969700.0,762825.0,784600.0,635300.0,6021525.0,8227200.0,9830925.0,10800625.0,11563450.0,12348050.0
030203010401,0.0,0.0,0.0,26900.0,99325.0,132375.0,161775.0,0.0,0.0,0.0,26900.0,126225.0,258600.0,420375.0
030203010105,71500.0,313675.0,118525.0,110175.0,74475.0,77550.0,43050.0,71500.0,385175.0,503700.0,613875.0,688350.0,765900.0,808950.0
030203020103,51225.0,300.0,2800.0,4775.0,5075.0,8350.0,9775.0,51225.0,51525.0,54325.0,59100.0,64175.0,72525.0,82300.0
030203010402,253275.0,2916575.0,2580275.0,1548925.0,813025.0,778600.0,782825.0,253275.0,3169850.0,5750125.0,7299050.0,8112075.0,8890675.0,9673500.0
030203010403,222425.0,464100.0,267300.0,74800.0,48600.0,497075.0,458100.0,222425.0,686525.0,953825.0,1028625.0,1077225.0,1574300.0,2032400.0
030203010604,122427675.0,6673300.0,2367925.0,2737650.0,1867775.0,1964350.0,2055850.0,122427675.0,129100975.0,131468900.0,134206550.0,136074325.0,138038675.0,140094525.0
030203010202,201450.0,851550.0,746800.0,248350.0,155250.0,130575.0,155775.0,201450.0,1053000.0,1799800.0,2048150.0,2203400.0,2333975.0,2489750.0
030203010404,849225.0,654300.0,901675.0,709725.0,973825.0,1252575.0,1540225.0,849225.0,1503525.0,2405200.0,3114925.0,4088750.0,5341325.0,6881550.0
030203010405,3609775.0,1043575.0,2243800.0,2074150.0,2784775.0,2743700.0,2737050.0,3609775.0,4653350.0,6897150.0,8971300.0,11756075.0,14499775.0,17236825.0
030203010106,492975.0,2288425.0,1160675.0,775350.0,558875.0,631150.0,273850.0,492975.0,2781400.0,3942075.0,4717425.0,5276300.0,5907450.0,6181300.0
030203010501,3975250.0,1120025.0,2229025.0,3409225.0,3596900.0,4697375.0,5568425.0,3975250.0,5095275.0,7324300.0,10733525.0,14330425.0,19027800.0,24596225.0
030203010502,12850625.0,1971500.0,7500325.0,8082375.0,6374475.0,6251125.0,5266125.0,12850625.0,14822125.0,22322450.0,30404825.0,36779300.0,43030425.0,48296550.0
030203010603,6571275.0,2744300.0,6420775.0,5240875.0,4230050.0,4729750.0,6772075.0,6571275.0,9315575.0,15736350.0,20977225.0,25207275.0,29937025.0,36709100.0
030203010602,58912825.0,2553975.0,2079575.0,1996050.0,1653900.0,541900.0,266950.0,58912825.0,61466800.0,63546375.0,65542425.0,67196325.0,67738225.0,68005175.0
030203010103,0.0,0.0,1625.0,103475.0,392875.0,212475.0,479525.0,0.0,0.0,1625.0,105100.0,497975.0,710450.0,1189975.0
030202040504,4920675.0,154725.0,1335200.0,1354100.0,751050.0,508150.0,450925.0,4920675.0,5075400.0,6410600.0,7764700.0,8515750.0,9023900.0,9474825.0
030203010601,582325.0,328300.0,3007000.0,3799825.0,4925500.0,6609475.0,5115925.0,582325.0,910625.0,3917625.0,7717450.0,12642950.0,19252425.0,24368350.0
030202040602,9093250.0,209625.0,1864725.0,1851100.0,1085150.0,853675.0,1453500.0,9093250.0,9302875.0,11167600.0,13018700.0,14103850.0,14957525.0,16411025.0
030202040301,0.0,375.0,61400.0,141700.0,160275.0,150725.0,168400.0,0.0,375.0,61775.0,203475.0,363750.0,514475.0,682875.0
030202040206,476850.0,391675.0,1049275.0,587150.0,368475.0,363400.0,438650.0,476850.0,868525.0,1917800.0,2504950.0,2873425.0,3236825.0,3675475.0
030202040303,15050.0,62550.0,368875.0,348725.0,225675.0,340500.0,228225.0,15050.0,77600.0,446475.0,795200.0,1020875.0,1361375.0,1589600.0
030202040502,9037050.0,376725.0,1861050.0,1244000.0,863850.0,659600.0,653950.0,9037050.0,9413775.0,11274825.0,12518825.0,13382675.0,14042275.0,14696225.0
030202040505,74047875.0,0.0,0.0,0.0,0.0,0.0,0.0,74047875.0,74047875.0,74047875.0,74047875.0,74047875.0,74047875.0,74047875.0
030202040604,14574925.0,319575.0,2915650.0,7934700.0,7303525.0,10693675.0,13718725.0,14574925.0,14894500.0,17810150.0,25744850.0,33048375.0,43742050.0,57460775.0
030202040304,910575.0,1310650.0,1708675.0,499825.0,420700.0,494725.0,471325.0,910575.0,2221225.0,3929900.0,4429725.0,4850425.0,5345150.0,5816475.0
030202040605,73263075.0,0.0,0.0,0.0,0.0,0.0,0.0,73263075.0,73263075.0,73263075.0,73263075.0,73263075.0,73263075.0,73263075.0
030202040701,20768275.0,302350.0,2096375.0,10171075.0,10139050.0,17814075.0,22699325.0,20768275.0,21070625.0,23167000.0,33338075.0,43477125.0,61291200.0,83990525.0
030202040205,449900.0,20675.0,158600.0,370525.0,575650.0,367275.0,654775.0,449900.0,470575.0,629175.0,999700.0,1575350.0,1942625.0,2597400.0
030202040901,28593100.0,117325.0,6456125.0,25904750.0,9777100.0,10859450.0,4001000.0,28593100.0,28710425.0,35166550.0,61071300.0,70848400.0,81707850.0,85708850.0
030202040204,164875.0,0.0,1250.0,9725.0,16075.0,30400.0,50200.0,164875.0,164875.0,166125.0,175850.0,191925.0,222325.0,272525.0
030202040302,2268275.0,1785700.0,2295000.0,1025475.0,954875.0,826475.0,970050.0,2268275.0,4053975.0,6348975.0,7374450.0,8329325.0,9155800.0,10125850.0
030202040305,4722300.0,658100.0,1297650.0,401475.0,428950.0,733950.0,555150.0,4722300.0,5380400.0,6678050.0,7079525.0,7508475.0,8242425.0,8797575.0
030202040601,3838575.0,276775.0,1389625.0,1245750.0,614275.0,669525.0,1125225.0,3838575.0,4115350.0,5504975.0,6750725.0,7365000.0,8034525.0,9159750.0
030202040603,7424350.0,475175.0,1475400.0,1000850.0,1186600.0,2026325.0,3554800.0,7424350.0,7899525.0,9374925.0,10375775.0,11562375.0,13588700.0,17143500.0
030202040503,9767475.0,96375.0,1178100.0,1724575.0,782050.0,615125.0,692875.0,9767475.0,9863850.0,11041950.0,12766525.0,13548575.0,14163700.0,14856575.0
030202040702,59755200.0,0.0,0.0,0.0,0.0,0.0,0.0,59755200.0,59755200.0,59755200.0,59755200.0,59755200.0,59755200.0,59755200.0
030202040404,24700950.0,171075.0,2590875.0,2183100.0,1465500.0,2068825.0,2377475.0,24700950.0,24872025.0,27462900.0,29646000.0,31111500.0,33180325.0,35557800.0
030202040903,47728425.0,1712050.0,667350.0,254100.0,266000.0,194750.0,102650.0,47728425.0,49440475.0,50107825.0,50361925.0,50627925.0,50822675.0,50925325.0
030202040403,4358225.0,246975.0,2833825.0,1784625.0,1112825.0,1239425.0,1446325.0,4358225.0,4605200.0,7439025.0,9223650.0,10336475.0,11575900.0,13022225.0
030202020606,350025.0,959450.0,2081900.0,638050.0,391225.0,583350.0,486525.0,350025.0,1309475.0,3391375.0,4029425.0,4420650.0,5004000.0,5490525.0
