AREA,COUNT,HUC12,MAJORITY,MAX,MEAN,MEDIAN,MIN,MINORITY,RANGE,STD,SUM,VARIETY,ZONE_CODE
109880000.0,2747,031300120606,0,0,0.0,0,0,0,0,0.0,0.0,1,58
66480000.0,1662,030801021101,0,1,0.0048134777376654635,0,0,1,1,0.06921205219999232,8.0,2,59
111400000.0,2785,031200031202,0,0,0.0,0,0,0,0,0.0,0.0,1,60
148640000.0,3716,031102050504,0,0,0.0,0,0,0,0,0.0,0.0,1,61
58960000.0,1474,031102050503,0,0,0.0,0,0,0,0,0.0,0.0,1,62
91520000.0,2288,031101020703,0,0,0.0,0,0,0,0,0.0,0.0,1,63
114920000.0,2873,031101020504,0,0,0.0,0,0,0,0,0.0,0.0,1,64
75480000.0,1887,031300110605,0,0,0.0,0,0,0,0,0.0,0.0,1,65
165720000.0,4143,031101020801,0,0,0.0,0,0,0,0,0.0,0.0,1,66
71080000.0,1777,031102050501,0,0,0.0,0,0,0,0,0.0,0.0,1,67
107280000.0,2682,031102060302,0,0,0.0,0,0,0,0,0.0,0.0,1,68
121800000.0,3045,031300110801,0,0,0.0,0,0,0,0,0.0,0.0,1,69
92360000.0,2309,031102060505,0,0,0.0,0,0,0,0,0.0,0.0,1,70
123960000.0,3099,031102060504,0,2,0.025492094223943208,0,0,2,2,0.16945342782063771,79.0,3,71
57280000.0,1432,031200031201,0,0,0.0,0,0,0,0,0.0,0.0,1,72
209080000.0,5227,031101020501,0,0,0.0,0,0,0,0,0.0,0.0,1,73
90560000.0,2264,031200030903,0,0,0.0,0,0,0,0,0.0,0.0,1,74
92480000.0,2312,031300130202,0,0,0.0,0,0,0,0,0.0,0.0,1,75
61480000.0,1537,031300130301,0,0,0.0,0,0,0,0,0.0,0.0,1,76
138240000.0,3456,031200010903,0,0,0.0,0,0,0,0,0.0,0.0,1,77
60360000.0,1509,031101020403,0,0,0.0,0,0,0,0,0.0,0.0,1,78
133480000.0,3337,031300110604,0,0,0.0,0,0,0,0,0.0,0.0,1,79
101960000.0,2549,031102050502,0,0,0.0,0,0,0,0,0.0,0.0,1,80
89600000.0,2240,031200031101,0,1,0.0017857142857142857,0,0,1,1,0.04221996577691746,4.0,2,81
45840000.0,1146,031300130201,0,0,0.0,0,0,0,0,0.0,0.0,1,82
97680000.0,2442,031200031102,0,0,0.0,0,0,0,0,0.0,0.0,1,83
70520000.0,1763,031300120605,0,0,0.0,0,0,0,0,0.0,0.0,1,84
84520000.0,2113,031101020701,0,0,0.0,0,0,0,0,0.0,0.0,1,85
85360000.0,2134,031102060506,0,0,0.0,0,0,0,0,0.0,0.0,1,86
149120000.0,3728,031102060704,0,1,0.0013412017167381974,0,0,1,1,0.036597853689707215,5.0,2,87
112560000.0,2814,030801030601,0,0,0.0,0,0,0,0,0.0,0.0,1,88
107280000.0,2682,031101020602,0,0,0.0,0,0,0,0,0.0,0.0,1,89
194400000.0,4860,031101020604,0,0,0.0,0,0,0,0,0.0,0.0,1,90
131200000.0,3280,031101020603,0,0,0.0,0,0,0,0,0.0,0.0,1,91
84240000.0,2106,031102060503,0,0,0.0,0,0,0,0,0.0,0.0,1,92
143840000.0,3596,031200010902,0,0,0.0,0,0,0,0,0.0,0.0,1,93
110520000.0,2763,031300120604,0,0,0.0,0,0,0,0,0.0,0.0,1,94
216120000.0,5403,031102060101,0,2,0.006848047381084583,0,0,1,2,0.1094689807862354,37.0,3,95
177920000.0,4448,031101020502,0,0,0.0,0,0,0,0,0.0,0.0,1,96
83320000.0,2083,031401010701,0,0,0.0,0,0,0,0,0.0,0.0,1,97
55640000.0,1391,031200031003,0,0,0.0,0,0,0,0,0.0,0.0,1,98
121680000.0,3042,030801030502,0,0,0.0,0,0,0,0,0.0,0.0,1,99
73080000.0,1827,031401010503,0,0,0.0,0,0,0,0,0.0,0.0,1,100
129000000.0,3225,031300110603,0,0,0.0,0,0,0,0,0.0,0.0,1,101
86600000.0,2165,031102060104,0,0,0.0,0,0,0,0,0.0,0.0,1,102
157640000.0,3941,030801030603,0,0,0.0,0,0,0,0,0.0,0.0,1,103
72960000.0,1824,031102050406,0,0,0.0,0,0,0,0,0.0,0.0,1,104
76120000.0,1903,031200010901,0,1,0.0005254860746190226,0,0,1,1,0.022917459261541276,1.0,2,105
50440000.0,1261,031300130102,0,0,0.0,0,0,0,0,0.0,0.0,1,106
71960000.0,1799,031101020402,0,0,0.0,0,0,0,0,0.0,0.0,1,107
73360000.0,1834,031300130103,0,0,0.0,0,0,0,0,0.0,0.0,1,108
187040000.0,4676,031200011102,0,2,0.000855431993156544,0,0,2,2,0.04135374496243566,4.0,2,109
70520000.0,1763,031102050407,0,0,0.0,0,0,0,0,0.0,0.0,1,110
117280000.0,2932,031200030902,0,0,0.0,0,0,0,0,0.0,0.0,1,111
119000000.0,2975,031102060405,0,0,0.0,0,0,0,0,0.0,0.0,1,112
141640000.0,3541,031101020405,0,0,0.0,0,0,0,0,0.0,0.0,1,113
128200000.0,3205,031101020601,0,0,0.0,0,0,0,0,0.0,0.0,1,114
118400000.0,2960,031101020203,0,0,0.0,0,0,0,0,0.0,0.0,1,115
62840000.0,1571,031200010803,0,0,0.0,0,0,0,0,0.0,0.0,1,116
119880000.0,2997,031102060103,0,0,0.0,0,0,0,0,0.0,0.0,1,117
112040000.0,2801,030801030901,0,0,0.0,0,0,0,0,0.0,0.0,1,118
87400000.0,2185,031102060102,0,1,0.002288329519450801,0,0,1,1,0.0477817231529087,5.0,2,119
100480000.0,2512,031200030901,0,0,0.0,0,0,0,0,0.0,0.0,1,120
149680000.0,3742,031102060606,0,2,0.012827365045430252,0,0,2,2,0.15965647120255344,48.0,2,121
91480000.0,2287,031102060208,0,0,0.0,0,0,0,0,0.0,0.0,1,122
51800000.0,1295,031200010703,0,0,0.0,0,0,0,0,0.0,0.0,1,123
85880000.0,2147,031102050203,0,0,0.0,0,0,0,0,0.0,0.0,1,124
121360000.0,3034,030801030902,0,0,0.0,0,0,0,0,0.0,0.0,1,125
170320000.0,4258,031102050405,0,0,0.0,0,0,0,0,0.0,0.0,1,126
153840000.0,3846,031101020404,0,0,0.0,0,0,0,0,0.0,0.0,1,127
112760000.0,2819,031200031002,0,0,0.0,0,0,0,0,0.0,0.0,1,128
99720000.0,2493,031102060605,0,0,0.0,0,0,0,0,0.0,0.0,1,129
63480000.0,1587,031200030705,0,0,0.0,0,0,0,0,0.0,0.0,1,130
56560000.0,1414,031300110601,0,0,0.0,0,0,0,0,0.0,0.0,1,131
227960000.0,5699,030801030804,0,0,0.0,0,0,0,0,0.0,0.0,1,132
115360000.0,2884,031300120602,0,0,0.0,0,0,0,0,0.0,0.0,1,133
79720000.0,1993,031200011003,0,0,0.0,0,0,0,0,0.0,0.0,1,134
61080000.0,1527,031300130101,0,0,0.0,0,0,0,0,0.0,0.0,1,135
112400000.0,2810,031102060404,0,0,0.0,0,0,0,0,0.0,0.0,1,136
135240000.0,3381,030801030903,0,0,0.0,0,0,0,0,0.0,0.0,1,137
128200000.0,3205,031101020303,0,1,0.00093603744149766,0,0,1,1,0.030580406724008337,3.0,2,138
164040000.0,4101,031102050305,0,0,0.0,0,0,0,0,0.0,0.0,1,139
123360000.0,3084,031300110602,0,0,0.0,0,0,0,0,0.0,0.0,1,140
66840000.0,1671,031200010802,0,0,0.0,0,0,0,0,0.0,0.0,1,141
85320000.0,2133,031401010302,0,0,0.0,0,0,0,0,0.0,0.0,1,142
131440000.0,3286,031101020202,0,0,0.0,0,0,0,0,0.0,0.0,1,143
43360000.0,1084,030801021102,0,0,0.0,0,0,0,0,0.0,0.0,1,144
13520000.0,338,030801030504,0,0,0.0,0,0,0,0,0.0,0.0,1,145
30080000.0,752,030801030503,0,0,0.0,0,0,0,0,0.0,0.0,1,146
55520000.0,1388,031102060604,0,0,0.0,0,0,0,0,0.0,0.0,1,147
87080000.0,2177,031300120603,0,0,0.0,0,0,0,0,0.0,0.0,1,148
109480000.0,2737,031102060204,0,0,0.0,0,0,0,0,0.0,0.0,1,149
112560000.0,2814,031200011001,0,2,0.07640369580668088,0,0,1,2,0.38197351845307087,215.0,3,150
87840000.0,2196,031102060403,0,0,0.0,0,0,0,0,0.0,0.0,1,151
41200000.0,1030,031200010702,0,0,0.0,0,0,0,0,0.0,0.0,1,152
117960000.0,2949,031200011002,0,2,0.0054255679891488644,0,0,1,2,0.0972898103246462,16.0,3,153
91000000.0,2275,031102050403,0,0,0.0,0,0,0,0,0.0,0.0,1,154
86640000.0,2166,031102060206,0,0,0.0,0,0,0,0,0.0,0.0,1,155
63600000.0,1590,031200011101,0,0,0.0,0,0,0,0,0.0,0.0,1,156
143400000.0,3585,031300120601,0,0,0.0,0,0,0,0,0.0,0.0,1,157
72640000.0,1816,031101020401,0,0,0.0,0,0,0,0,0.0,0.0,1,158
120720000.0,3018,031101030505,0,0,0.0,0,0,0,0,0.0,0.0,1,159
224480000.0,5612,031101020104,0,0,0.0,0,0,0,0,0.0,0.0,1,160
122960000.0,3074,031101020302,0,0,0.0,0,0,0,0,0.0,0.0,1,161
92600000.0,2315,031102060207,0,1,0.002591792656587473,0,0,1,1,0.050843635466130195,6.0,2,162
93040000.0,2326,031300110502,0,0,0.0,0,0,0,0,0.0,0.0,1,163
53840000.0,1346,031200030704,0,0,0.0,0,0,0,0,0.0,0.0,1,164
61480000.0,1537,031102060202,0,0,0.0,0,0,0,0,0.0,0.0,1,165
160960000.0,4024,031102050202,0,0,0.0,0,0,0,0,0.0,0.0,1,166
99800000.0,2495,031101030504,0,0,0.0,0,0,0,0,0.0,0.0,1,167
122080000.0,3052,031102060603,0,0,0.0,0,0,0,0,0.0,0.0,1,168
58120000.0,1453,030801031102,0,0,0.0,0,0,0,0,0.0,0.0,1,169
96000000.0,2400,031200031001,0,0,0.0,0,0,0,0,0.0,0.0,1,170
89200000.0,2230,031200010704,0,2,0.1273542600896861,0,0,2,2,0.48835377813259595,284.0,2,171
87160000.0,2179,031200010801,0,0,0.0,0,0,0,0,0.0,0.0,1,172
62360000.0,1559,031200010605,0,2,0.039769082745349585,0,0,2,2,0.27920706572057363,62.0,2,173
67760000.0,1694,031200030702,0,0,0.0,0,0,0,0,0.0,0.0,1,174
96920000.0,2423,031300110503,0,0,0.0,0,0,0,0,0.0,0.0,1,175
130760000.0,3269,030801030904,0,2,0.005200367084735393,0,0,1,2,0.0940434507068422,17.0,3,176
132480000.0,3312,031200030805,0,0,0.0,0,0,0,0,0.0,0.0,1,177
68040000.0,1701,031200030701,0,0,0.0,0,0,0,0,0.0,0.0,1,178
121000000.0,3025,030801031001,0,0,0.0,0,0,0,0,0.0,0.0,1,179
98360000.0,2459,031102050402,0,2,0.0008133387555917039,0,0,2,2,0.040323888592893174,2.0,2,180
74880000.0,1872,031102060602,0,0,0.0,0,0,0,0,0.0,0.0,1,181
110880000.0,2772,031102050404,0,0,0.0,0,0,0,0,0.0,0.0,1,182
86400000.0,2160,031102050201,0,0,0.0,0,0,0,0,0.0,0.0,1,183
63760000.0,1594,031401010301,0,0,0.0,0,0,0,0,0.0,0.0,1,184
107320000.0,2683,031200011103,0,0,0.0,0,0,0,0,0.0,0.0,1,185
189480000.0,4737,030801031204,0,2,0.00506649778340722,0,0,2,2,0.08203451089685988,24.0,3,186
42960000.0,1074,031102050302,0,0,0.0,0,0,0,0,0.0,0.0,1,187
65840000.0,1646,031200010504,0,2,0.004860267314702308,0,0,2,2,0.09847290201387514,8.0,2,188
80160000.0,2004,031101020201,0,0,0.0,0,0,0,0,0.0,0.0,1,189
49960000.0,1249,031102060601,0,1,0.0032025620496397116,0,0,1,1,0.056500492439959485,4.0,2,190
122920000.0,3073,031102060402,0,0,0.0,0,0,0,0,0.0,0.0,1,191
111200000.0,2780,031101020301,0,0,0.0,0,0,0,0,0.0,0.0,1,192
81080000.0,2027,031300120504,0,0,0.0,0,0,0,0,0.0,0.0,1,193
56920000.0,1423,031200030703,0,0,0.0,0,0,0,0,0.0,0.0,1,194
54880000.0,1372,031401010201,0,0,0.0,0,0,0,0,0.0,0.0,1,195
181480000.0,4537,031101020103,0,0,0.0,0,0,0,0,0.0,0.0,1,196
65960000.0,1649,031300110501,0,1,0.0006064281382656155,0,0,1,1,0.024618293669113934,1.0,2,197
78240000.0,1956,030801031103,0,0,0.0,0,0,0,0,0.0,0.0,1,198
85480000.0,2137,031102050401,0,0,0.0,0,0,0,0,0.0,0.0,1,199
102400000.0,2560,031102050304,0,0,0.0,0,0,0,0,0.0,0.0,1,200
61640000.0,1541,031102060205,0,0,0.0,0,0,0,0,0.0,0.0,1,201
147720000.0,3693,031300120505,0,0,0.0,0,0,0,0,0.0,0.0,1,202
103360000.0,2584,031101030503,0,0,0.0,0,0,0,0,0.0,0.0,1,203
95400000.0,2385,031200030804,0,0,0.0,0,0,0,0,0.0,0.0,1,204
87280000.0,2182,031102050104,0,0,0.0,0,0,0,0,0.0,0.0,1,205
95960000.0,2399,031300120503,0,0,0.0,0,0,0,0,0.0,0.0,1,206
92560000.0,2314,031200010701,0,0,0.0,0,0,0,0,0.0,0.0,1,207
90520000.0,2263,031200010503,0,0,0.0,0,0,0,0,0.0,0.0,1,208
87560000.0,2189,031200010604,0,0,0.0,0,0,0,0,0.0,0.0,1,209
160920000.0,4023,031102060401,0,0,0.0,0,0,0,0,0.0,0.0,1,210
97600000.0,2440,031102010801,0,0,0.0,0,0,0,0,0.0,0.0,1,211
90360000.0,2259,031200030803,0,2,0.0017706949977866313,0,0,2,2,0.059483229861853296,4.0,2,212
50400000.0,1260,031200010602,0,2,0.0031746031746031746,0,0,2,2,0.06893349444637607,4.0,3,213
64160000.0,1604,031200030605,0,0,0.0,0,0,0,0,0.0,0.0,1,214
87920000.0,2198,031101030502,0,0,0.0,0,0,0,0,0.0,0.0,1,215
110640000.0,2766,031200010603,0,1,0.0007230657989877079,0,0,1,1,0.026880159501722494,2.0,2,216
60400000.0,1510,031200030604,0,0,0.0,0,0,0,0,0.0,0.0,1,217
87040000.0,2176,031200030801,0,0,0.0,0,0,0,0,0.0,0.0,1,218
90720000.0,2268,030801031004,0,2,0.0013227513227513227,0,0,1,2,0.04693437830478881,3.0,3,219
118680000.0,2967,031101020102,0,0,0.0,0,0,0,0,0.0,0.0,1,220
121480000.0,3037,030702040401,0,2,0.0006585446163977609,0,0,2,2,0.03628574860442782,2.0,2,221
52800000.0,1320,031300110404,0,0,0.0,0,0,0,0,0.0,0.0,1,222
62800000.0,1570,031101030501,0,2,0.0012738853503184713,0,0,2,2,0.05045936896901493,2.0,2,223
73000000.0,1825,030702040402,0,0,0.0,0,0,0,0,0.0,0.0,1,224
96040000.0,2401,030801031303,0,2,0.0008329862557267805,0,0,2,2,0.040807825785642286,2.0,2,225
104000000.0,2600,031102060201,0,0,0.0,0,0,0,0,0.0,0.0,1,226
156240000.0,3906,031102050303,0,0,0.0,0,0,0,0,0.0,0.0,1,227
86120000.0,2153,031401010102,0,0,0.0,0,0,0,0,0.0,0.0,1,228
104960000.0,2624,031102050103,0,0,0.0,0,0,0,0,0.0,0.0,1,229
128280000.0,3207,031102010703,0,2,0.005612722170252572,0,0,2,2,0.08263468468797826,18.0,3,230
100960000.0,2524,031101030406,0,0,0.0,0,0,0,0,0.0,0.0,1,231
44200000.0,1105,031300110402,0,0,0.0,0,0,0,0,0.0,0.0,1,232
53920000.0,1348,031200030802,0,0,0.0,0,0,0,0,0.0,0.0,1,233
51960000.0,1299,031101030404,0,2,0.001539645881447267,0,0,2,2,0.055470003185994834,2.0,2,234
50320000.0,1258,031200010501,0,0,0.0,0,0,0,0,0.0,0.0,1,235
50320000.0,1258,031200010404,0,2,0.00794912559618442,0,0,2,2,0.12583744512117578,10.0,2,236
96840000.0,2421,031300110403,0,0,0.0,0,0,0,0,0.0,0.0,1,237
92800000.0,2320,030801031101,0,0,0.0,0,0,0,0,0.0,0.0,1,238
116960000.0,2924,031300120502,0,0,0.0,0,0,0,0,0.0,0.0,1,239
67320000.0,1683,031200030502,0,0,0.0,0,0,0,0,0.0,0.0,1,240
82200000.0,2055,031200010601,0,2,0.04282238442822384,0,0,2,2,0.20720786625890913,88.0,3,241
48600000.0,1215,031200030303,0,0,0.0,0,0,0,0,0.0,0.0,1,242
146600000.0,3665,030801031002,0,0,0.0,0,0,0,0,0.0,0.0,1,243
158840000.0,3971,031101030403,0,0,0.0,0,0,0,0,0.0,0.0,1,244
159920000.0,3998,031102050301,0,1,0.0025012506253126563,0,0,1,1,0.04994991862477885,10.0,2,245
101040000.0,2526,030801031304,0,2,0.0059382422802850355,0,0,2,2,0.08652462559091686,15.0,3,246
86320000.0,2158,031401010101,0,0,0.0,0,0,0,0,0.0,0.0,1,247
41840000.0,1046,031200010403,0,1,0.015296367112810707,0,0,1,1,0.12272892188054464,16.0,2,248
132320000.0,3308,031102050102,0,0,0.0,0,0,0,0,0.0,0.0,1,249
145360000.0,3634,031102050105,0,0,0.0,0,0,0,0,0.0,0.0,1,250
126320000.0,3158,031300120501,0,0,0.0,0,0,0,0,0.0,0.0,1,251
105480000.0,2637,031200030603,0,0,0.0,0,0,0,0,0.0,0.0,1,252
134920000.0,3373,030801031301,0,0,0.0,0,0,0,0,0.0,0.0,1,253
59840000.0,1496,031200010402,0,2,0.014705882352941176,0,0,2,2,0.17086691233268017,22.0,2,254
128680000.0,3217,031101020101,0,0,0.0,0,0,0,0,0.0,0.0,1,255
81520000.0,2038,031200030404,0,0,0.0,0,0,0,0,0.0,0.0,1,256
92000000.0,2300,031102050101,0,0,0.0,0,0,0,0,0.0,0.0,1,257
76480000.0,1912,031300110401,0,0,0.0,0,0,0,0,0.0,0.0,1,258
42640000.0,1066,031101030304,0,0,0.0,0,0,0,0,0.0,0.0,1,259
87920000.0,2198,031200010303,0,2,0.0018198362147406734,0,0,2,2,0.060302243951886776,4.0,2,260
141400000.0,3535,031102010802,0,2,0.02574257425742574,0,0,1,2,0.21185342651476388,91.0,3,261
138680000.0,3467,030801031302,0,0,0.0,0,0,0,0,0.0,0.0,1,262
306560000.0,7664,030802010601,0,0,0.0,0,0,0,0,0.0,0.0,1,263
70200000.0,1755,030702040403,0,1,0.002279202279202279,0,0,1,1,0.047686554878422056,4.0,2,264
102480000.0,2562,030702040301,0,0,0.0,0,0,0,0,0.0,0.0,1,265
89120000.0,2228,031101030405,0,2,0.0026929982046678637,0,0,2,2,0.07333992207526119,6.0,2,266
65240000.0,1631,031200030602,0,1,0.0018393623543838135,0,0,1,1,0.04284832669443568,3.0,2,267
158080000.0,3952,030702040201,0,0,0.0,0,0,0,0,0.0,0.0,1,268
78480000.0,1962,031200030501,0,2,0.0020387359836901123,0,0,2,2,0.0638225314678839,4.0,2,269
173960000.0,4349,030801031003,0,0,0.0,0,0,0,0,0.0,0.0,1,270
66640000.0,1666,031200030302,0,0,0.0,0,0,0,0,0.0,0.0,1,271
60440000.0,1511,031300110303,0,2,0.04500330906684315,0,0,2,2,0.2966164531962455,68.0,2,272
65960000.0,1649,031102030906,0,1,0.0030321406913280777,0,0,1,1,0.05498133150584906,5.0,2,273
157120000.0,3928,031102010704,0,2,0.03665987780040733,0,0,2,2,0.26828307617230324,144.0,2,274
42040000.0,1051,031300120403,0,0,0.0,0,0,0,0,0.0,0.0,1,275
50360000.0,1259,030702040302,0,0,0.0,0,0,0,0,0.0,0.0,1,276
111920000.0,2798,031300120408,0,0,0.0,0,0,0,0,0.0,0.0,1,277
125960000.0,3149,031101030303,0,0,0.0,0,0,0,0,0.0,0.0,1,278
137160000.0,3429,031101030402,0,0,0.0,0,0,0,0,0.0,0.0,1,279
66120000.0,1653,031200010401,0,2,0.038112522686025406,0,0,1,2,0.2723371445635025,63.0,3,280
115680000.0,2892,031200030301,0,2,0.17496542185338865,0,0,1,2,0.5601655482128729,506.0,3,281
75840000.0,1896,031200010302,0,2,0.010548523206751054,0,0,2,2,0.14486467848188095,20.0,2,282
61720000.0,1543,031300110202,0,0,0.0,0,0,0,0,0.0,0.0,1,283
87200000.0,2180,030801031404,0,2,0.02431192660550459,0,0,2,2,0.17623934399423288,53.0,3,284
72600000.0,1815,031300110203,0,0,0.0,0,0,0,0,0.0,0.0,1,285
91360000.0,2284,031300110302,0,0,0.0,0,0,0,0,0.0,0.0,1,286
70040000.0,1751,031200030403,0,2,0.001142204454597373,0,0,2,2,0.047781840464538865,2.0,2,287
82840000.0,2071,031102010902,0,0,0.0,0,0,0,0,0.0,0.0,1,288
48520000.0,1213,031200030402,0,1,0.008244023083264633,0,0,1,1,0.09042156361547413,10.0,2,289
117880000.0,2947,031402030803,0,0,0.0,0,0,0,0,0.0,0.0,1,290
53520000.0,1338,031200030601,0,0,0.0,0,0,0,0,0.0,0.0,1,291
29080000.0,727,030801031201,0,0,0.0,0,0,0,0,0.0,0.0,1,292
113240000.0,2831,031402030804,0,0,0.0,0,0,0,0,0.0,0.0,1,293
77160000.0,1929,031102010904,0,0,0.0,0,0,0,0,0.0,0.0,1,294
48520000.0,1213,030702040303,0,0,0.0,0,0,0,0,0.0,0.0,1,295
88080000.0,2202,030801031403,0,2,0.02089009990917348,0,0,2,2,0.1821247282033683,46.0,3,296
152880000.0,3822,031102030907,0,0,0.0,0,0,0,0,0.0,0.0,1,297
63160000.0,1579,031102010604,0,0,0.0,0,0,0,0,0.0,0.0,1,298
133240000.0,3331,030702040501,0,0,0.0,0,0,0,0,0.0,0.0,1,299
53160000.0,1329,031200030401,0,2,0.0015048908954100827,0,0,2,2,0.054840834185970196,2.0,2,300
49680000.0,1242,031200030104,0,0,0.0,0,0,0,0,0.0,0.0,1,301
102880000.0,2572,031101030305,0,1,0.0007776049766718507,0,0,1,1,0.02787472523940112,2.0,2,302
116880000.0,2922,030702040202,0,0,0.0,0,0,0,0,0.0,0.0,1,303
80280000.0,2007,031402030802,0,0,0.0,0,0,0,0,0.0,0.0,1,304
83720000.0,2093,030801031402,0,0,0.0,0,0,0,0,0.0,0.0,1,305
77200000.0,1930,031200010301,0,2,0.004145077720207254,0,0,2,2,0.09095588915022462,8.0,2,306
133200000.0,3330,031300120401,0,0,0.0,0,0,0,0,0.0,0.0,1,307
73200000.0,1830,030801031604,0,0,0.0,0,0,0,0,0.0,0.0,1,308
42800000.0,1070,030801031602,0,0,0.0,0,0,0,0,0.0,0.0,1,309
69880000.0,1747,031300110102,0,0,0.0,0,0,0,0,0.0,0.0,1,310
103160000.0,2579,031102010804,0,0,0.0,0,0,0,0,0.0,0.0,1,311
102320000.0,2558,030801031401,0,0,0.0,0,0,0,0,0.0,0.0,1,312
82240000.0,2056,031300110201,0,0,0.0,0,0,0,0,0.0,0.0,1,313
127520000.0,3188,031102010701,0,0,0.0,0,0,0,0,0.0,0.0,1,314
