UNIQUE,NOT_A_PRIORITY_FOR_SHARED_ACTION,CORRIDORS,MEDIUM_PRIORITY,HIGH_PRIORITY,HIGHEST_PRIORITY
9386,23120000.0,0.0,0.0,0.0,0.0
9387,23000000.0,0.0,0.0,0.0,0.0
9388,23040000.0,0.0,0.0,0.0,0.0
9389,23080000.0,0.0,0.0,0.0,0.0
9390,23040000.0,0.0,0.0,0.0,0.0
9391,23040000.0,0.0,0.0,0.0,0.0
9392,23000000.0,0.0,0.0,0.0,0.0
9393,23080000.0,0.0,0.0,0.0,0.0
9394,23080000.0,0.0,0.0,0.0,0.0
9395,23000000.0,0.0,0.0,0.0,0.0
9396,23040000.0,0.0,0.0,0.0,0.0
9397,23080000.0,0.0,0.0,0.0,0.0
9398,23040000.0,0.0,0.0,0.0,0.0
9399,23000000.0,0.0,0.0,0.0,0.0
9400,23080000.0,0.0,0.0,0.0,0.0
9401,23040000.0,0.0,0.0,0.0,0.0
9402,23040000.0,0.0,0.0,0.0,0.0
9403,23000000.0,0.0,0.0,0.0,0.0
9404,23080000.0,0.0,0.0,0.0,0.0
9405,23040000.0,0.0,0.0,0.0,0.0
9406,22840000.0,0.0,0.0,0.0,0.0
9407,23160000.0,0.0,0.0,0.0,0.0
9408,22960000.0,0.0,0.0,0.0,0.0
9409,23000000.0,0.0,0.0,0.0,0.0
9410,23080000.0,0.0,0.0,0.0,0.0
9411,23080000.0,0.0,0.0,0.0,0.0
9412,23040000.0,0.0,0.0,0.0,0.0
9413,23000000.0,0.0,0.0,0.0,0.0
9414,23080000.0,0.0,0.0,0.0,0.0
9415,23120000.0,0.0,0.0,0.0,0.0
9416,23000000.0,0.0,0.0,0.0,0.0
9417,22960000.0,0.0,0.0,0.0,0.0
9418,23160000.0,0.0,0.0,0.0,0.0
9419,23000000.0,0.0,0.0,0.0,0.0
9420,23000000.0,0.0,0.0,0.0,0.0
9421,23040000.0,0.0,0.0,0.0,0.0
9422,23120000.0,0.0,0.0,0.0,0.0
9423,23000000.0,0.0,0.0,0.0,0.0
9424,23000000.0,0.0,0.0,0.0,0.0
9425,23080000.0,0.0,0.0,0.0,0.0
9426,23120000.0,0.0,0.0,0.0,0.0
9427,22960000.0,0.0,0.0,0.0,0.0
9428,22800000.0,0.0,0.0,0.0,0.0
9429,23040000.0,0.0,0.0,0.0,0.0
9430,23080000.0,0.0,0.0,0.0,0.0
9431,23120000.0,0.0,0.0,0.0,0.0
9432,23040000.0,0.0,0.0,0.0,0.0
9433,23000000.0,0.0,0.0,0.0,0.0
9434,23040000.0,0.0,0.0,0.0,0.0
9435,23120000.0,0.0,0.0,0.0,0.0
9436,23000000.0,0.0,0.0,0.0,0.0
9437,23000000.0,0.0,0.0,0.0,0.0
9438,23120000.0,0.0,0.0,0.0,0.0
9439,23080000.0,0.0,0.0,0.0,0.0
9440,23000000.0,0.0,0.0,0.0,0.0
9441,23040000.0,0.0,0.0,0.0,0.0
9442,23040000.0,0.0,0.0,0.0,0.0
9443,23080000.0,0.0,0.0,0.0,0.0
9444,23000000.0,0.0,0.0,0.0,0.0
9445,23040000.0,0.0,0.0,0.0,0.0
9446,23080000.0,0.0,0.0,0.0,0.0
9447,22960000.0,0.0,0.0,0.0,0.0
9448,22800000.0,0.0,0.0,0.0,0.0
9449,23000000.0,0.0,0.0,0.0,0.0
9450,23080000.0,0.0,0.0,0.0,0.0
9451,23000000.0,0.0,0.0,0.0,0.0
9452,23080000.0,0.0,0.0,0.0,0.0
9453,23080000.0,0.0,0.0,0.0,0.0
9454,23040000.0,0.0,0.0,0.0,0.0
9455,23040000.0,0.0,0.0,0.0,0.0
9456,23040000.0,0.0,0.0,0.0,0.0
9457,23120000.0,0.0,0.0,0.0,0.0
9458,23000000.0,0.0,0.0,0.0,0.0
9459,23040000.0,0.0,0.0,0.0,0.0
9460,23000000.0,0.0,0.0,0.0,0.0
9461,23120000.0,0.0,0.0,0.0,0.0
9462,23040000.0,0.0,0.0,0.0,0.0
9463,23000000.0,0.0,0.0,0.0,0.0
9464,23080000.0,0.0,0.0,0.0,0.0
9465,23040000.0,0.0,0.0,0.0,0.0
9466,23000000.0,0.0,0.0,0.0,0.0
9467,22880000.0,0.0,0.0,0.0,0.0
9468,23040000.0,0.0,0.0,0.0,0.0
9469,23080000.0,0.0,0.0,0.0,0.0
9470,23000000.0,0.0,0.0,0.0,0.0
9471,23040000.0,0.0,0.0,0.0,0.0
9472,23040000.0,0.0,0.0,0.0,0.0
9473,23080000.0,0.0,0.0,0.0,0.0
9474,23000000.0,0.0,0.0,0.0,0.0
9475,23120000.0,0.0,0.0,0.0,0.0
9476,22960000.0,0.0,0.0,0.0,0.0
9477,23080000.0,0.0,0.0,0.0,0.0
9478,23080000.0,0.0,0.0,0.0,0.0
9479,23080000.0,0.0,0.0,0.0,0.0
9480,22960000.0,0.0,0.0,0.0,0.0
9481,23040000.0,0.0,0.0,0.0,0.0
9482,23080000.0,0.0,0.0,0.0,0.0
9483,23040000.0,0.0,0.0,0.0,0.0
9484,23080000.0,0.0,0.0,0.0,0.0
9485,22840000.0,0.0,0.0,0.0,0.0
9486,23080000.0,0.0,0.0,0.0,0.0
9487,23040000.0,0.0,0.0,0.0,0.0
9488,23120000.0,0.0,0.0,0.0,0.0
9489,23040000.0,0.0,0.0,0.0,0.0
9490,23040000.0,0.0,0.0,0.0,0.0
9491,23000000.0,0.0,0.0,0.0,0.0
9492,23080000.0,0.0,0.0,0.0,0.0
9493,23040000.0,0.0,0.0,0.0,0.0
9494,23080000.0,0.0,0.0,0.0,0.0
9495,23000000.0,0.0,0.0,0.0,0.0
9496,23040000.0,0.0,0.0,0.0,0.0
9497,23040000.0,0.0,0.0,0.0,0.0
9498,23080000.0,0.0,0.0,0.0,0.0
9499,23080000.0,0.0,0.0,0.0,0.0
9500,23040000.0,0.0,0.0,0.0,0.0
9501,23000000.0,0.0,0.0,0.0,0.0
9502,22840000.0,0.0,0.0,0.0,0.0
9503,23000000.0,0.0,0.0,0.0,0.0
9504,23040000.0,0.0,0.0,0.0,0.0
9505,23040000.0,0.0,0.0,0.0,0.0
9506,23080000.0,0.0,0.0,0.0,0.0
9507,23040000.0,0.0,0.0,0.0,0.0
9508,23120000.0,0.0,0.0,0.0,0.0
9509,23000000.0,0.0,0.0,0.0,0.0
9510,23040000.0,0.0,0.0,0.0,0.0
9511,23080000.0,0.0,0.0,0.0,0.0
9512,23040000.0,0.0,0.0,0.0,0.0
9513,23080000.0,0.0,0.0,0.0,0.0
9514,23000000.0,0.0,0.0,0.0,0.0
9515,23040000.0,0.0,0.0,0.0,0.0
9516,23000000.0,0.0,0.0,0.0,0.0
9517,23000000.0,0.0,0.0,0.0,0.0
9518,22880000.0,0.0,0.0,0.0,0.0
9519,23080000.0,0.0,0.0,0.0,0.0
9520,23080000.0,0.0,0.0,0.0,0.0
9521,23040000.0,0.0,0.0,0.0,0.0
9522,23000000.0,0.0,0.0,0.0,0.0
9523,23080000.0,0.0,0.0,0.0,0.0
9524,23040000.0,0.0,0.0,0.0,0.0
9525,23040000.0,0.0,0.0,0.0,0.0
9526,23080000.0,0.0,0.0,0.0,0.0
9527,23040000.0,0.0,0.0,0.0,0.0
9528,23080000.0,0.0,0.0,0.0,0.0
9529,22960000.0,0.0,0.0,0.0,0.0
9530,23120000.0,0.0,0.0,0.0,0.0
9531,23040000.0,0.0,0.0,0.0,0.0
9532,22840000.0,0.0,0.0,0.0,0.0
9533,23040000.0,0.0,0.0,0.0,0.0
9534,23000000.0,0.0,0.0,0.0,0.0
9535,23040000.0,0.0,0.0,0.0,0.0
9536,23120000.0,0.0,0.0,0.0,0.0
9537,23040000.0,0.0,0.0,0.0,0.0
9538,22960000.0,0.0,0.0,0.0,0.0
9539,23120000.0,0.0,0.0,0.0,0.0
9540,23040000.0,0.0,0.0,0.0,0.0
9541,23040000.0,0.0,0.0,0.0,0.0
9542,23000000.0,0.0,0.0,0.0,0.0
9543,23120000.0,0.0,0.0,0.0,0.0
9544,23040000.0,0.0,0.0,0.0,0.0
9545,22800000.0,0.0,0.0,0.0,0.0
9546,23040000.0,0.0,0.0,0.0,0.0
9547,23120000.0,0.0,0.0,0.0,0.0
9548,23080000.0,0.0,0.0,0.0,0.0
9549,22960000.0,0.0,0.0,0.0,0.0
9550,23040000.0,0.0,0.0,0.0,0.0
9551,23160000.0,0.0,0.0,0.0,0.0
9552,22960000.0,0.0,0.0,0.0,0.0
9553,23040000.0,0.0,0.0,0.0,0.0
9554,23040000.0,0.0,0.0,0.0,0.0
9555,23120000.0,0.0,0.0,0.0,0.0
9556,22800000.0,0.0,0.0,0.0,0.0
9557,23080000.0,0.0,0.0,0.0,0.0
9558,23000000.0,0.0,0.0,0.0,0.0
9559,23040000.0,0.0,0.0,0.0,0.0
9560,23120000.0,0.0,0.0,0.0,0.0
9561,23080000.0,0.0,0.0,0.0,0.0
9562,22960000.0,0.0,0.0,0.0,0.0
9563,23080000.0,0.0,0.0,0.0,0.0
9564,23080000.0,0.0,0.0,0.0,0.0
9565,23000000.0,0.0,0.0,0.0,0.0
9566,22800000.0,0.0,0.0,0.0,0.0
9567,23000000.0,0.0,0.0,0.0,0.0
9568,23080000.0,0.0,0.0,0.0,0.0
9569,23040000.0,0.0,0.0,0.0,0.0
9570,23040000.0,0.0,0.0,0.0,0.0
9571,23040000.0,0.0,0.0,0.0,0.0
9572,23080000.0,0.0,0.0,0.0,0.0
9573,23080000.0,0.0,0.0,0.0,0.0
9574,22800000.0,0.0,0.0,0.0,0.0
9575,23040000.0,0.0,0.0,0.0,0.0
9576,23040000.0,0.0,0.0,0.0,0.0
9577,23040000.0,0.0,0.0,0.0,0.0
9578,23080000.0,0.0,0.0,0.0,0.0
9579,23000000.0,0.0,0.0,0.0,0.0
9580,22840000.0,0.0,0.0,0.0,0.0
9581,23080000.0,0.0,0.0,0.0,0.0
9582,23080000.0,0.0,0.0,0.0,0.0
9583,23040000.0,0.0,0.0,0.0,0.0
9584,23000000.0,0.0,0.0,0.0,0.0
9585,22880000.0,0.0,0.0,0.0,0.0
9586,23080000.0,0.0,0.0,0.0,0.0
9587,23040000.0,0.0,0.0,0.0,0.0
9588,23040000.0,0.0,0.0,0.0,0.0
9589,22840000.0,0.0,0.0,0.0,0.0
9590,23000000.0,0.0,0.0,0.0,0.0
9591,23120000.0,0.0,0.0,0.0,0.0
9592,22840000.0,0.0,0.0,0.0,0.0
9593,23080000.0,0.0,0.0,0.0,0.0
9594,22880000.0,0.0,0.0,0.0,0.0
9595,22840000.0,0.0,0.0,0.0,0.0
9596,9480000.0,0.0,0.0,0.0,0.0
9597,23040000.0,0.0,0.0,0.0,0.0
9598,23040000.0,0.0,0.0,0.0,0.0
9599,23080000.0,0.0,0.0,0.0,0.0
9600,23080000.0,0.0,0.0,0.0,0.0
9601,22960000.0,0.0,0.0,0.0,0.0
9602,23040000.0,0.0,0.0,0.0,0.0
9603,23000000.0,0.0,0.0,0.0,0.0
9604,23000000.0,0.0,0.0,0.0,0.0
9605,23080000.0,0.0,0.0,0.0,0.0
9606,23000000.0,0.0,0.0,0.0,0.0
9607,22800000.0,0.0,0.0,0.0,0.0
9608,10120000.0,0.0,0.0,0.0,0.0
9609,23040000.0,0.0,0.0,0.0,0.0
9610,23000000.0,0.0,0.0,0.0,0.0
9611,23000000.0,0.0,0.0,0.0,0.0
9612,22960000.0,0.0,0.0,0.0,0.0
9613,23040000.0,0.0,0.0,0.0,0.0
9614,23080000.0,0.0,0.0,0.0,0.0
9615,23040000.0,0.0,0.0,0.0,0.0
9616,23080000.0,0.0,0.0,0.0,0.0
9617,23040000.0,0.0,0.0,0.0,0.0
9618,23040000.0,0.0,0.0,0.0,0.0
9619,22840000.0,0.0,0.0,0.0,0.0
9620,10840000.0,0.0,0.0,0.0,0.0
9621,23040000.0,0.0,0.0,0.0,0.0
9622,23000000.0,0.0,0.0,0.0,0.0
9623,23040000.0,0.0,0.0,0.0,0.0
9624,23000000.0,0.0,0.0,0.0,0.0
9625,23040000.0,0.0,0.0,0.0,0.0
9626,23000000.0,0.0,0.0,0.0,0.0
9627,23000000.0,0.0,0.0,0.0,0.0
9628,23000000.0,0.0,0.0,0.0,0.0
9629,23040000.0,0.0,0.0,0.0,0.0
9630,23000000.0,0.0,0.0,0.0,0.0
9631,22880000.0,0.0,0.0,0.0,0.0
9632,11600000.0,0.0,0.0,0.0,0.0
9633,23000000.0,0.0,0.0,0.0,0.0
9634,23000000.0,0.0,0.0,0.0,0.0
9635,23000000.0,0.0,0.0,0.0,0.0
9636,23040000.0,0.0,0.0,0.0,0.0
9637,23040000.0,0.0,0.0,0.0,0.0
9638,23000000.0,0.0,0.0,0.0,0.0
9639,23040000.0,0.0,0.0,0.0,0.0
9640,23000000.0,0.0,0.0,0.0,0.0
9641,22960000.0,0.0,0.0,0.0,0.0
9642,23080000.0,0.0,0.0,0.0,0.0
9643,22840000.0,0.0,0.0,0.0,0.0
9644,12240000.0,0.0,0.0,0.0,0.0
9645,23000000.0,0.0,0.0,0.0,0.0
9646,23000000.0,0.0,0.0,0.0,0.0
9647,23080000.0,0.0,0.0,0.0,0.0
9648,23000000.0,0.0,0.0,0.0,0.0
9649,23000000.0,0.0,0.0,0.0,0.0
9650,23040000.0,0.0,0.0,0.0,0.0
9651,23080000.0,0.0,0.0,0.0,0.0
9652,23000000.0,0.0,0.0,0.0,0.0
9653,23120000.0,0.0,0.0,0.0,0.0
9654,23040000.0,0.0,0.0,0.0,0.0
9655,22840000.0,0.0,0.0,0.0,0.0
9656,13000000.0,0.0,0.0,0.0,0.0
9657,23000000.0,0.0,0.0,0.0,0.0
9658,23000000.0,0.0,0.0,0.0,0.0
9659,23040000.0,0.0,0.0,0.0,0.0
9660,23040000.0,0.0,0.0,0.0,0.0
9661,23040000.0,0.0,0.0,0.0,0.0
9662,23040000.0,0.0,0.0,0.0,0.0
9663,23000000.0,0.0,0.0,0.0,0.0
9664,23080000.0,0.0,0.0,0.0,0.0
9665,23000000.0,0.0,0.0,0.0,0.0
9666,23000000.0,0.0,0.0,0.0,0.0
9667,22800000.0,0.0,0.0,0.0,0.0
9668,13720000.0,0.0,0.0,0.0,0.0
9669,23000000.0,0.0,0.0,0.0,0.0
9670,23080000.0,0.0,0.0,0.0,0.0
9671,23000000.0,0.0,0.0,0.0,0.0
9672,23000000.0,0.0,0.0,0.0,0.0
9673,23040000.0,0.0,0.0,0.0,0.0
9674,23000000.0,0.0,0.0,0.0,0.0
9675,23000000.0,0.0,0.0,0.0,0.0
9676,23040000.0,0.0,0.0,0.0,0.0
9677,23000000.0,0.0,0.0,0.0,0.0
9678,23040000.0,0.0,0.0,0.0,0.0
9679,22880000.0,0.0,0.0,0.0,0.0
9680,14400000.0,0.0,0.0,0.0,0.0
9681,23040000.0,0.0,0.0,0.0,0.0
9682,23040000.0,0.0,0.0,0.0,0.0
9683,22960000.0,0.0,0.0,0.0,0.0
9684,23080000.0,0.0,0.0,0.0,0.0
9685,23000000.0,0.0,0.0,0.0,0.0
9686,23040000.0,0.0,0.0,0.0,0.0
9687,23000000.0,0.0,0.0,0.0,0.0
9688,23000000.0,0.0,0.0,0.0,0.0
9689,23000000.0,0.0,0.0,0.0,0.0
9690,23040000.0,0.0,0.0,0.0,0.0
9691,22840000.0,0.0,0.0,0.0,0.0
9692,15040000.0,0.0,0.0,0.0,0.0
9693,23000000.0,0.0,0.0,0.0,0.0
9694,23040000.0,0.0,0.0,0.0,0.0
9695,23040000.0,0.0,0.0,0.0,0.0
9696,23040000.0,0.0,0.0,0.0,0.0
9697,22960000.0,0.0,0.0,0.0,0.0
9698,23040000.0,0.0,0.0,0.0,0.0
9699,23000000.0,0.0,0.0,0.0,0.0
9700,23040000.0,0.0,0.0,0.0,0.0
9701,23080000.0,0.0,0.0,0.0,0.0
9702,23080000.0,0.0,0.0,0.0,0.0
9703,22840000.0,0.0,0.0,0.0,0.0
9704,15800000.0,0.0,0.0,0.0,0.0
9705,23000000.0,0.0,0.0,0.0,0.0
9706,23000000.0,0.0,0.0,0.0,0.0
9707,23000000.0,0.0,0.0,0.0,0.0
9708,23040000.0,0.0,0.0,0.0,0.0
9709,23000000.0,0.0,0.0,0.0,0.0
9710,23040000.0,0.0,0.0,0.0,0.0
9711,23040000.0,0.0,0.0,0.0,0.0
9712,23040000.0,0.0,0.0,0.0,0.0
9713,23040000.0,0.0,0.0,0.0,0.0
9714,22960000.0,0.0,0.0,0.0,0.0
9715,22840000.0,0.0,0.0,0.0,0.0
9716,16520000.0,0.0,0.0,0.0,0.0
9717,23040000.0,0.0,0.0,0.0,0.0
9718,23040000.0,0.0,0.0,0.0,0.0
9719,23000000.0,0.0,0.0,0.0,0.0
9720,22960000.0,0.0,0.0,0.0,0.0
9721,23040000.0,0.0,0.0,0.0,0.0
9722,23040000.0,0.0,0.0,0.0,0.0
9723,23080000.0,0.0,0.0,0.0,0.0
9724,23000000.0,0.0,0.0,0.0,0.0
9725,23040000.0,0.0,0.0,0.0,0.0
9726,23040000.0,0.0,0.0,0.0,0.0
9727,22800000.0,0.0,0.0,0.0,0.0
9728,17160000.0,0.0,0.0,0.0,0.0
9729,23040000.0,0.0,0.0,0.0,0.0
9730,23000000.0,0.0,0.0,0.0,0.0
9731,23000000.0,0.0,0.0,0.0,0.0
9732,23080000.0,0.0,0.0,0.0,0.0
9733,23000000.0,0.0,0.0,0.0,0.0
9734,23040000.0,0.0,0.0,0.0,0.0
9735,23000000.0,0.0,0.0,0.0,0.0
9736,23000000.0,0.0,0.0,0.0,0.0
9737,23000000.0,0.0,0.0,0.0,0.0
9738,22880000.0,0.0,0.0,0.0,0.0
9739,17880000.0,0.0,0.0,0.0,0.0
9740,23000000.0,0.0,0.0,0.0,0.0
9741,23000000.0,0.0,0.0,0.0,0.0
9742,23080000.0,0.0,0.0,0.0,0.0
9743,23040000.0,0.0,0.0,0.0,0.0
9744,23000000.0,0.0,0.0,0.0,0.0
9745,23040000.0,0.0,0.0,0.0,0.0
9746,23040000.0,0.0,0.0,0.0,0.0
9747,23000000.0,0.0,0.0,0.0,0.0
9748,23040000.0,0.0,0.0,0.0,0.0
9749,22880000.0,0.0,0.0,0.0,0.0
9750,18520000.0,0.0,0.0,0.0,0.0
9751,23040000.0,0.0,0.0,0.0,0.0
9752,23000000.0,0.0,0.0,0.0,0.0
9753,23000000.0,0.0,0.0,0.0,0.0
9754,23040000.0,0.0,0.0,0.0,0.0
9755,23000000.0,0.0,0.0,0.0,0.0
9756,23040000.0,0.0,0.0,0.0,0.0
9757,23040000.0,0.0,0.0,0.0,0.0
9758,23040000.0,0.0,0.0,0.0,0.0
9759,23000000.0,0.0,0.0,0.0,0.0
9760,22840000.0,0.0,0.0,0.0,0.0
9761,19280000.0,0.0,0.0,0.0,0.0
9762,23000000.0,0.0,0.0,0.0,0.0
9763,23040000.0,0.0,0.0,0.0,0.0
9764,23040000.0,0.0,0.0,0.0,0.0
9765,22960000.0,0.0,0.0,0.0,0.0
9766,23040000.0,0.0,0.0,0.0,0.0
9767,23000000.0,0.0,0.0,0.0,0.0
9768,23040000.0,0.0,0.0,0.0,0.0
9769,23040000.0,0.0,0.0,0.0,0.0
9770,23000000.0,0.0,0.0,0.0,0.0
9771,22840000.0,0.0,0.0,0.0,0.0
9772,19960000.0,0.0,0.0,0.0,0.0
9773,23000000.0,0.0,0.0,0.0,0.0
9774,23040000.0,0.0,0.0,0.0,0.0
9775,23040000.0,0.0,0.0,0.0,0.0
9776,23040000.0,0.0,0.0,0.0,0.0
9777,23040000.0,0.0,0.0,0.0,0.0
9778,23040000.0,0.0,0.0,0.0,0.0
9779,23000000.0,0.0,0.0,0.0,0.0
9780,23040000.0,0.0,0.0,0.0,0.0
9781,23000000.0,0.0,0.0,0.0,0.0
9782,22880000.0,0.0,0.0,0.0,0.0
9783,20760000.0,0.0,0.0,0.0,0.0
9784,23000000.0,0.0,0.0,0.0,0.0
9785,23000000.0,0.0,0.0,0.0,0.0
9786,23040000.0,0.0,0.0,0.0,0.0
9787,23000000.0,0.0,0.0,0.0,0.0
9788,23000000.0,0.0,0.0,0.0,0.0
9789,23040000.0,0.0,0.0,0.0,0.0
9790,23040000.0,0.0,0.0,0.0,0.0
9791,23000000.0,0.0,0.0,0.0,0.0
9792,23040000.0,0.0,0.0,0.0,0.0
9793,22880000.0,0.0,0.0,0.0,0.0
9794,21280000.0,0.0,0.0,0.0,0.0
9795,23040000.0,0.0,0.0,0.0,0.0
9796,23040000.0,0.0,0.0,0.0,0.0
9797,23000000.0,0.0,0.0,0.0,0.0
9798,23000000.0,0.0,0.0,0.0,0.0
9799,23040000.0,0.0,0.0,0.0,0.0
9800,23040000.0,0.0,0.0,0.0,0.0
9801,23040000.0,0.0,0.0,0.0,0.0
9802,23080000.0,0.0,0.0,0.0,0.0
9803,23000000.0,0.0,0.0,0.0,0.0
9804,22800000.0,0.0,0.0,0.0,0.0
9805,22080000.0,0.0,0.0,0.0,0.0
9806,23000000.0,0.0,0.0,0.0,0.0
9807,22960000.0,0.0,0.0,0.0,0.0
9808,23040000.0,0.0,0.0,0.0,0.0
9809,23000000.0,0.0,0.0,0.0,0.0
9810,23040000.0,0.0,0.0,0.0,0.0
9811,23040000.0,0.0,0.0,0.0,0.0
9812,23040000.0,0.0,0.0,0.0,0.0
9813,23000000.0,0.0,0.0,0.0,0.0
9814,22800000.0,0.0,0.0,0.0,0.0
9816,22760000.0,0.0,0.0,0.0,0.0
9817,23000000.0,0.0,0.0,0.0,0.0
9818,23000000.0,0.0,0.0,0.0,0.0
9819,23040000.0,0.0,0.0,0.0,0.0
9820,23080000.0,0.0,0.0,0.0,0.0
9821,23040000.0,0.0,0.0,0.0,0.0
9822,23000000.0,0.0,0.0,0.0,0.0
9823,23000000.0,0.0,0.0,0.0,0.0
9824,23000000.0,0.0,0.0,0.0,0.0
9825,22840000.0,0.0,0.0,0.0,0.0
9826,440000.0,0.0,0.0,0.0,0.0
9827,23000000.0,0.0,0.0,0.0,0.0
9828,23040000.0,0.0,0.0,0.0,0.0
9829,23040000.0,0.0,0.0,0.0,0.0
9830,23000000.0,0.0,0.0,0.0,0.0
9831,23040000.0,0.0,0.0,0.0,0.0
9832,23000000.0,0.0,0.0,0.0,0.0
9833,23000000.0,0.0,0.0,0.0,0.0
9834,23040000.0,0.0,0.0,0.0,0.0
9835,23040000.0,0.0,0.0,0.0,0.0
9836,22880000.0,0.0,0.0,0.0,0.0
9837,1040000.0,0.0,0.0,0.0,0.0
9838,23040000.0,0.0,0.0,0.0,0.0
9839,23080000.0,0.0,0.0,0.0,0.0
9840,23040000.0,0.0,0.0,0.0,0.0
9841,23040000.0,0.0,0.0,0.0,0.0
9842,23000000.0,0.0,0.0,0.0,0.0
9843,22960000.0,0.0,0.0,0.0,0.0
9844,23040000.0,0.0,0.0,0.0,0.0
9845,23040000.0,0.0,0.0,0.0,0.0
9846,23040000.0,0.0,0.0,0.0,0.0
9847,22840000.0,0.0,0.0,0.0,0.0
9848,1840000.0,0.0,0.0,0.0,0.0
9849,23040000.0,0.0,0.0,0.0,0.0
9850,22960000.0,0.0,0.0,0.0,0.0
9851,23000000.0,0.0,0.0,0.0,0.0
9852,23040000.0,0.0,0.0,0.0,0.0
9853,23000000.0,0.0,0.0,0.0,0.0
9854,23080000.0,0.0,0.0,0.0,0.0
9855,23000000.0,0.0,0.0,0.0,0.0
9856,23000000.0,0.0,0.0,0.0,0.0
9857,23040000.0,0.0,0.0,0.0,0.0
9858,22840000.0,0.0,0.0,0.0,0.0
9859,2480000.0,0.0,0.0,0.0,0.0
9860,23040000.0,0.0,0.0,0.0,0.0
9861,23000000.0,0.0,0.0,0.0,0.0
9862,23040000.0,0.0,0.0,0.0,0.0
9863,22960000.0,0.0,0.0,0.0,0.0
9864,23040000.0,0.0,0.0,0.0,0.0
9865,23040000.0,0.0,0.0,0.0,0.0
9866,23000000.0,0.0,0.0,0.0,0.0
9867,23040000.0,0.0,0.0,0.0,0.0
9868,23000000.0,0.0,0.0,0.0,0.0
9869,22840000.0,0.0,0.0,0.0,0.0
9870,3200000.0,0.0,0.0,0.0,0.0
9871,23000000.0,0.0,0.0,0.0,0.0
9872,23040000.0,0.0,0.0,0.0,0.0
9873,23040000.0,0.0,0.0,0.0,0.0
9874,23040000.0,0.0,0.0,0.0,0.0
9875,23000000.0,0.0,0.0,0.0,0.0
9876,23040000.0,0.0,0.0,0.0,0.0
9877,23040000.0,0.0,0.0,0.0,0.0
9878,23040000.0,0.0,0.0,0.0,0.0
9879,22840000.0,0.0,0.0,0.0,0.0
9880,3880000.0,0.0,0.0,0.0,0.0
9881,23000000.0,0.0,0.0,0.0,0.0
9882,23040000.0,0.0,0.0,0.0,0.0
9883,22960000.0,0.0,0.0,0.0,0.0
9884,23040000.0,0.0,0.0,0.0,0.0
9885,23040000.0,0.0,0.0,0.0,0.0
9886,23000000.0,0.0,0.0,0.0,0.0
9887,23040000.0,0.0,0.0,0.0,0.0
9888,23000000.0,0.0,0.0,0.0,0.0
9889,22840000.0,0.0,0.0,0.0,0.0
9890,4520000.0,0.0,0.0,0.0,0.0
9891,23040000.0,0.0,0.0,0.0,0.0
9892,23000000.0,0.0,0.0,0.0,0.0
9893,23040000.0,0.0,0.0,0.0,0.0
9894,22960000.0,0.0,0.0,0.0,0.0
9895,23040000.0,0.0,0.0,0.0,0.0
9896,23080000.0,0.0,0.0,0.0,0.0
9897,23040000.0,0.0,0.0,0.0,0.0
9898,23000000.0,0.0,0.0,0.0,0.0
9899,22840000.0,0.0,0.0,0.0,0.0
9900,5280000.0,0.0,0.0,0.0,0.0
9901,23000000.0,0.0,0.0,0.0,0.0
9902,23000000.0,0.0,0.0,0.0,0.0
9903,23080000.0,0.0,0.0,0.0,0.0
9904,23040000.0,0.0,0.0,0.0,0.0
9905,23000000.0,0.0,0.0,0.0,0.0
9906,23000000.0,0.0,0.0,0.0,0.0
9907,23000000.0,0.0,0.0,0.0,0.0
9908,23040000.0,0.0,0.0,0.0,0.0
9909,22800000.0,0.0,0.0,0.0,0.0
9910,5960000.0,0.0,0.0,0.0,0.0
9911,23000000.0,0.0,0.0,0.0,0.0
9912,23040000.0,0.0,0.0,0.0,0.0
9913,23000000.0,0.0,0.0,0.0,0.0
9914,23040000.0,0.0,0.0,0.0,0.0
9915,23040000.0,0.0,0.0,0.0,0.0
9916,23040000.0,0.0,0.0,0.0,0.0
9917,22960000.0,0.0,0.0,0.0,0.0
9918,22920000.0,0.0,0.0,0.0,0.0
9919,6560000.0,0.0,0.0,0.0,0.0
9920,23080000.0,0.0,0.0,0.0,0.0
9921,23000000.0,0.0,0.0,0.0,0.0
9922,23000000.0,0.0,0.0,0.0,0.0
9923,23000000.0,0.0,0.0,0.0,0.0
9924,23000000.0,0.0,0.0,0.0,0.0
9925,23000000.0,0.0,0.0,0.0,0.0
9926,23080000.0,0.0,0.0,0.0,0.0
9927,22840000.0,0.0,0.0,0.0,0.0
9928,7360000.0,0.0,0.0,0.0,0.0
9929,22960000.0,0.0,0.0,0.0,0.0
9930,23040000.0,0.0,0.0,0.0,0.0
9931,23040000.0,0.0,0.0,0.0,0.0
9932,23040000.0,0.0,0.0,0.0,0.0
9933,23000000.0,0.0,0.0,0.0,0.0
9934,23040000.0,0.0,0.0,0.0,0.0
9935,23040000.0,0.0,0.0,0.0,0.0
9936,22760000.0,0.0,0.0,0.0,0.0
9937,7960000.0,0.0,0.0,0.0,0.0
9938,23080000.0,0.0,0.0,0.0,0.0
9939,22920000.0,0.0,0.0,0.0,0.0
9940,23000000.0,0.0,0.0,0.0,0.0
9941,23080000.0,0.0,0.0,0.0,0.0
9942,23000000.0,0.0,0.0,0.0,0.0
