HUC12,VALUE_1,VALUE_2,VALUE_3,VALUE_4
031200020103,25640000.0,0.0,0.0,0.0
031102010103,360000.0,91960000.0,0.0,0.0
031102040402,24120000.0,0.0,0.0,0.0
031300100301,21520000.0,0.0,0.0,0.0
031300080202,16720000.0,0.0,0.0,0.0
031102040307,37360000.0,0.0,0.0,0.0
031102040401,84160000.0,0.0,0.0,0.0
031102020802,50080000.0,0.0,0.0,0.0
031300080204,0.0,29120000.0,5800000.0,0.0
031300040402,19480000.0,0.0,0.0,0.0
031102020703,101600000.0,0.0,0.0,0.0
031300090603,47960000.0,0.0,0.0,0.0
030702011202,0.0,174360000.0,0.0,240000.0
031102010105,885600000.0,1102720000.0,0.0,40000.0
031300090602,17320000.0,0.0,0.0,0.0
031300080107,0.0,680000.0,68800000.0,0.0
031300040405,11880000.0,0.0,0.0,0.0
031300090902,78600000.0,0.0,0.0,0.0
031402010204,23200000.0,0.0,0.0,0.0
031102030204,29960000.0,0.0,0.0,0.0
031300080203,0.0,17000000.0,0.0,0.0
031102020702,41560000.0,0.0,0.0,0.0
031102030501,30600000.0,0.0,0.0,0.0
031300040403,15200000.0,0.0,0.0,0.0
031102030203,59960000.0,0.0,0.0,0.0
031300100201,31320000.0,0.0,0.0,0.0
031300040401,8920000.0,0.0,0.0,0.0
031102040205,23080000.0,0.0,0.0,0.0
031300080201,15280000.0,2800000.0,0.0,0.0
031200020201,25640000.0,0.0,0.0,0.0
031102040305,44760000.0,0.0,0.0,0.0
031102010101,0.0,106720000.0,0.0,120000.0
031300040201,16360000.0,0.0,0.0,0.0
030702010705,34920000.0,117320000.0,0.0,400000.0
031102030104,61320000.0,0.0,0.0,0.0
031300080304,480000.0,66720000.0,0.0,0.0
030702030502,23120000.0,0.0,0.0,0.0
031300090601,45680000.0,0.0,0.0,0.0
031102040108,18560000.0,0.0,0.0,0.0
031300040204,21360000.0,0.0,0.0,0.0
031300080106,0.0,200000.0,69320000.0,0.0
030702010303,840000.0,103880000.0,0.0,400000.0
031300080104,120000.0,11640000.0,0.0,0.0
031200020102,21960000.0,0.0,0.0,0.0
030702010302,62480000.0,56800000.0,0.0,0.0
030702011103,0.0,134040000.0,0.0,240000.0
030702030302,3000000.0,108480000.0,0.0,0.0
031300040206,35920000.0,0.0,0.0,0.0
031102040106,32520000.0,0.0,0.0,0.0
031300100102,47400000.0,0.0,0.0,0.0
031102030202,32160000.0,0.0,0.0,0.0
031102020801,91360000.0,0.0,0.0,0.0
030702010701,0.0,120000.0,0.0,48360000.0
031102040204,21920000.0,0.0,0.0,0.0
031300040303,11200000.0,0.0,0.0,0.0
031402010203,15240000.0,0.0,0.0,0.0
030702030301,0.0,145920000.0,0.0,80000.0
030702011104,2240000.0,157120000.0,0.0,40000.0
031300080103,15760000.0,40000.0,0.0,0.0
031300090901,69720000.0,0.0,0.0,0.0
031300040404,22520000.0,0.0,0.0,0.0
031300090503,27080000.0,0.0,0.0,0.0
031200020101,19960000.0,0.0,0.0,0.0
031300040304,20600000.0,0.0,0.0,0.0
031300100101,13840000.0,0.0,0.0,0.0
031300080105,0.0,19000000.0,320000.0,0.0
031102020701,76080000.0,80000.0,0.0,0.0
031402010201,37640000.0,0.0,0.0,0.0
031102040107,19240000.0,0.0,0.0,0.0
031102040303,19760000.0,0.0,0.0,0.0
031300040202,14080000.0,0.0,0.0,0.0
031300040203,17480000.0,0.0,0.0,0.0
031102030102,21040000.0,0.0,0.0,0.0
030702010704,0.0,200000.0,0.0,112880000.0
031300040104,40800000.0,0.0,0.0,0.0
031102040306,18720000.0,0.0,0.0,0.0
031102030103,23200000.0,0.0,0.0,0.0
030702010304,0.0,200000.0,0.0,81920000.0
031300040302,8760000.0,0.0,0.0,0.0
031102040203,23000000.0,0.0,0.0,0.0
031102040304,24920000.0,0.0,0.0,0.0
030702010205,4120000.0,26280000.0,0.0,120000.0
030702010204,400000.0,34360000.0,0.0,0.0
030702010301,0.0,80000.0,0.0,56320000.0
030702011101,0.0,21000000.0,0.0,193520000.0
030702010703,0.0,76720000.0,0.0,104080000.0
031102020403,49960000.0,40000.0,0.0,0.0
031300090504,58280000.0,0.0,0.0,0.0
031300090502,17000000.0,0.0,0.0,0.0
031102030101,25920000.0,0.0,0.0,0.0
031300080102,0.0,17240000.0,280000.0,0.0
031402010104,30760000.0,0.0,0.0,0.0
030702011004,920000.0,42960000.0,0.0,240000.0
031300090802,56640000.0,0.0,0.0,0.0
031102030201,42840000.0,0.0,0.0,0.0
031300060903,22080000.0,80000.0,0.0,0.0
031300080303,16840000.0,59280000.0,0.0,0.0
031102040105,40920000.0,0.0,0.0,0.0
031300080101,0.0,0.0,87440000.0,0.0
031102040302,11720000.0,0.0,0.0,0.0
030702010702,0.0,40000.0,0.0,120080000.0
031300090501,19280000.0,0.0,0.0,0.0
031300060904,40000.0,22120000.0,40000.0,0.0
030702030102,0.0,190360000.0,0.0,80000.0
031300040301,24600000.0,0.0,0.0,0.0
031300080302,0.0,19040000.0,0.0,0.0
031300080301,17760000.0,240000.0,0.0,0.0
030702010604,0.0,5520000.0,0.0,76320000.0
031102020402,53200000.0,0.0,0.0,0.0
030702030201,359800000.0,1640000.0,0.0,0.0
030702010503,0.0,33400000.0,0.0,0.0
031102040301,21360000.0,0.0,0.0,0.0
031300040103,20240000.0,0.0,0.0,0.0
031300040102,21000000.0,0.0,0.0,0.0
031300090405,12680000.0,0.0,0.0,0.0
031102040202,18840000.0,0.0,0.0,0.0
030702010104,0.0,3640000.0,0.0,33760000.0
030702011102,0.0,6160000.0,0.0,234720000.0
031300090404,20360000.0,0.0,0.0,0.0
031300031600,67120000.0,0.0,0.0,0.0
031402010103,20480000.0,0.0,0.0,0.0
031102040201,17920000.0,0.0,0.0,0.0
031300031312,12960000.0,0.0,0.0,0.0
030702010504,0.0,47320000.0,0.0,120000.0
031300040101,13920000.0,0.0,0.0,0.0
030702010904,80000.0,82280000.0,0.0,280000.0
031300090304,60560000.0,0.0,0.0,0.0
031300060905,0.0,520000.0,16200000.0,0.0
031102020305,27720000.0,0.0,0.0,0.0
031102020602,26560000.0,40000.0,0.0,0.0
031102040104,32400000.0,0.0,0.0,0.0
031300090801,42080000.0,0.0,0.0,0.0
031300071003,0.0,14800000.0,0.0,0.0
030702010203,0.0,5920000.0,0.0,32160000.0
030702011003,6560000.0,55360000.0,0.0,0.0
031102020401,30520000.0,0.0,0.0,0.0
030702020502,5640000.0,87120000.0,0.0,520000.0
031300031311,18040000.0,0.0,0.0,0.0
031300090303,22040000.0,0.0,0.0,0.0
030702020501,200000.0,151360000.0,0.0,40000.0
030702010201,0.0,5240000.0,0.0,25720000.0
031300060902,2960000.0,31400000.0,40000.0,0.0
031300060803,16240000.0,40000.0,0.0,0.0
030702010404,1240000.0,16160000.0,0.0,0.0
030702010102,0.0,1320000.0,0.0,15200000.0
031300060901,0.0,4120000.0,27440000.0,0.0
030702030101,80000.0,256000000.0,0.0,2080000.0
031300070604,20680000.0,80000.0,0.0,0.0
031300090402,13640000.0,0.0,0.0,0.0
031102040102,14840000.0,0.0,0.0,0.0
031300031309,10920000.0,0.0,0.0,0.0
030702010603,120000.0,33200000.0,0.0,280000.0
031300090301,26880000.0,0.0,0.0,0.0
030702010202,3760000.0,20520000.0,0.0,240000.0
031102040103,24640000.0,0.0,0.0,0.0
030701060502,143720000.0,96000000.0,0.0,96400000.0
031300090403,14480000.0,0.0,0.0,0.0
031300031507,19240000.0,0.0,0.0,0.0
031102020603,31200000.0,0.0,0.0,0.0
031300060801,19440000.0,0.0,0.0,0.0
031402010302,27000000.0,0.0,0.0,0.0
031402010101,20960000.0,0.0,0.0,0.0
031300060804,3240000.0,20360000.0,0.0,0.0
030702010501,2680000.0,23880000.0,0.0,0.0
031102020303,32840000.0,0.0,0.0,0.0
031300071002,0.0,14400000.0,0.0,0.0
031300031310,11560000.0,0.0,0.0,0.0
031300031506,20840000.0,0.0,0.0,0.0
031102020301,30920000.0,0.0,0.0,0.0
031300031508,38680000.0,0.0,0.0,0.0
031300090302,8360000.0,0.0,0.0,0.0
031300070605,1760000.0,22480000.0,0.0,0.0
031102020304,31200000.0,0.0,0.0,0.0
031300060802,14880000.0,0.0,0.0,0.0
031300031308,22120000.0,0.0,0.0,0.0
031300090702,12040000.0,0.0,0.0,0.0
031102020601,22600000.0,0.0,0.0,0.0
030702020302,24240000.0,0.0,0.0,0.0
030702010903,3720000.0,35680000.0,0.0,13200000.0
031300090202,18280000.0,0.0,0.0,0.0
030702020301,54680000.0,40000.0,0.0,0.0
031300060707,0.0,5200000.0,11640000.0,0.0
031300090401,10960000.0,0.0,0.0,0.0
031102020503,5440000.0,44120000.0,0.0,0.0
031102040101,24440000.0,0.0,0.0,0.0
031300090701,22160000.0,0.0,0.0,0.0
031300031305,22920000.0,0.0,0.0,0.0
031300070602,22920000.0,0.0,0.0,0.0
030702011002,58960000.0,120000.0,0.0,0.0
030702010103,2360000.0,28480000.0,0.0,80000.0
031300070603,29520000.0,0.0,0.0,0.0
031402020201,26680000.0,0.0,0.0,0.0
030702010402,31000000.0,0.0,0.0,0.0
031300060706,3360000.0,32000000.0,80000.0,0.0
031300031303,18000000.0,0.0,0.0,0.0
030702010502,22680000.0,0.0,0.0,0.0
030702010601,46320000.0,80000.0,0.0,0.0
031300031405,18560000.0,0.0,0.0,0.0
031402020202,17040000.0,0.0,0.0,0.0
030702010101,0.0,9040000.0,0.0,33200000.0
031300031307,18280000.0,0.0,0.0,0.0
030702010403,4360000.0,20920000.0,0.0,0.0
031300060705,33360000.0,0.0,0.0,0.0
031300090104,20200000.0,0.0,0.0,0.0
030702010602,34960000.0,0.0,0.0,0.0
030702011001,17480000.0,0.0,0.0,0.0
031300070601,17080000.0,0.0,0.0,0.0
030702020104,18960000.0,0.0,0.0,0.0
031300031504,22000000.0,0.0,0.0,0.0
031102020501,19400000.0,120000.0,0.0,0.0
031102020502,5440000.0,6280000.0,0.0,0.0
031300031505,27040000.0,0.0,0.0,0.0
030702010902,25680000.0,0.0,0.0,0.0
030701060501,0.0,360000.0,0.0,157800000.0
031300090201,12800000.0,0.0,0.0,0.0
031300071001,4320000.0,25200000.0,0.0,0.0
030702010401,2280000.0,38680000.0,0.0,0.0
030702020304,31520000.0,0.0,0.0,0.0
030701060402,40000.0,79600000.0,0.0,0.0
031300060608,16760000.0,0.0,0.0,0.0
031300070502,12960000.0,0.0,0.0,0.0
031300031304,23920000.0,0.0,0.0,0.0
031300031302,24400000.0,0.0,0.0,0.0
031300031306,26560000.0,0.0,0.0,0.0
031102020204,26400000.0,0.0,0.0,0.0
031102020302,25680000.0,0.0,0.0,0.0
031300060701,0.0,6920000.0,24240000.0,0.0
031102020205,43800000.0,0.0,0.0,0.0
031300031301,21920000.0,0.0,0.0,0.0
030702010901,0.0,12120000.0,0.0,0.0
031300070404,11040000.0,0.0,0.0,0.0
031300031202,29520000.0,0.0,0.0,0.0
031300090103,17240000.0,0.0,0.0,0.0
031300070503,21960000.0,0.0,0.0,0.0
031300060610,7880000.0,26480000.0,40000.0,0.0
030701040803,4320000.0,34320000.0,40000.0,0.0
031102020106,36960000.0,0.0,0.0,0.0
030702020404,70120000.0,0.0,0.0,0.0
030702020202,27920000.0,0.0,0.0,0.0
031300031503,19800000.0,0.0,0.0,0.0
031300070804,18280000.0,0.0,0.0,0.0
030702010803,24800000.0,0.0,0.0,0.0
031300060609,21720000.0,40000.0,0.0,0.0
030702020103,39000000.0,0.0,0.0,0.0
030702010802,0.0,24200000.0,0.0,0.0
031300070903,24800000.0,0.0,0.0,0.0
030701060403,1240000.0,231840000.0,0.0,320000.0
030702020403,42000000.0,0.0,0.0,0.0
031300090101,16680000.0,0.0,0.0,0.0
031300060704,480000.0,17440000.0,0.0,0.0
031300031205,21320000.0,0.0,0.0,0.0
030602040501,103000000.0,353720000.0,0.0,10640000.0
031300070403,12080000.0,0.0,0.0,0.0
031300031403,13520000.0,0.0,0.0,0.0
031300031404,17960000.0,0.0,0.0,0.0
031300090102,12920000.0,0.0,0.0,0.0
030701040802,7560000.0,19040000.0,0.0,0.0
031102020202,28960000.0,0.0,0.0,0.0
031300031502,21800000.0,0.0,0.0,0.0
030702020402,46080000.0,0.0,0.0,0.0
031300031204,45800000.0,0.0,0.0,0.0
031300070805,43040000.0,0.0,0.0,0.0
031102020203,20680000.0,0.0,0.0,0.0
031402020102,30920000.0,0.0,0.0,0.0
030701040602,31560000.0,0.0,0.0,0.0
031300060703,16960000.0,0.0,0.0,0.0
031300031201,37200000.0,0.0,0.0,0.0
030701060401,0.0,1640000.0,0.0,153640000.0
031102020104,34480000.0,0.0,0.0,0.0
031300060607,15600000.0,80000.0,0.0,0.0
031300030905,64960000.0,0.0,0.0,0.0
031300070501,20320000.0,0.0,0.0,0.0
031300031203,54760000.0,0.0,0.0,0.0
031300070402,10920000.0,0.0,0.0,0.0
030602040502,245800000.0,360000.0,0.0,0.0
030701040804,160000.0,7080000.0,94440000.0,0.0
030702020303,73240000.0,80000.0,0.0,0.0
031102020105,32400000.0,0.0,0.0,0.0
031300060611,2400000.0,44560000.0,0.0,0.0
030701040805,0.0,120000.0,58080000.0,0.0
031300031402,18080000.0,0.0,0.0,0.0
031300070902,9880000.0,0.0,0.0,0.0
031300060702,20680000.0,0.0,0.0,0.0
031402020101,44960000.0,0.0,0.0,0.0
031300030902,22520000.0,0.0,0.0,0.0
031300070303,24560000.0,0.0,0.0,0.0
031300060606,18280000.0,0.0,0.0,0.0
030702010801,280000.0,17720000.0,40000.0,0.0
030701060307,2720000.0,34440000.0,0.0,0.0
031300070204,17080000.0,0.0,0.0,0.0
031300031501,22800000.0,0.0,0.0,0.0
031403010101,86200000.0,0.0,0.0,0.0
031102020201,21800000.0,0.0,0.0,0.0
030701040801,0.0,560000.0,78320000.0,0.0
031300030901,22200000.0,0.0,0.0,0.0
030702020101,30840000.0,7040000.0,40000.0,0.0
030702020401,102040000.0,0.0,0.0,0.0
030701060308,480000.0,22640000.0,0.0,0.0
031300070802,22480000.0,0.0,0.0,0.0
030702020201,72360000.0,0.0,0.0,0.0
031300030904,21520000.0,0.0,0.0,0.0
031300070401,7080000.0,0.0,0.0,0.0
030602040401,429760000.0,200000.0,0.0,0.0
030702020102,17000000.0,31320000.0,0.0,0.0
031300031401,16160000.0,0.0,0.0,0.0
031300060406,10160000.0,0.0,0.0,0.0
031300070301,23400000.0,0.0,0.0,0.0
031300070803,25360000.0,0.0,0.0,0.0
031300030903,41720000.0,0.0,0.0,0.0
031300031103,63000000.0,0.0,0.0,0.0
031300031102,59240000.0,0.0,0.0,0.0
031300070901,15120000.0,0.0,0.0,0.0
030701040603,3200000.0,70520000.0,40000.0,0.0
031300030704,20920000.0,0.0,0.0,0.0
031102020103,20000000.0,0.0,0.0,0.0
030701060302,160000.0,16720000.0,0.0,720000.0
031102020102,35400000.0,0.0,0.0,0.0
031300060605,28840000.0,120000.0,0.0,0.0
031300060601,32400000.0,160000.0,0.0,0.0
030701060203,1400000.0,39480000.0,0.0,0.0
031300060405,12840000.0,0.0,0.0,0.0
031300031003,61280000.0,0.0,0.0,0.0
030701040806,0.0,200000.0,58320000.0,0.0
031300060407,14880000.0,0.0,0.0,0.0
031300060602,18680000.0,0.0,0.0,0.0
031300070801,21200000.0,0.0,0.0,0.0
030701040702,1840000.0,45920000.0,0.0,0.0
030701040703,560000.0,40880000.0,80000.0,0.0
031300030701,19920000.0,0.0,0.0,0.0
031102020101,32800000.0,0.0,0.0,0.0
030701060204,3600000.0,27040000.0,0.0,0.0
031300070201,22040000.0,0.0,0.0,0.0
030701060301,0.0,1560000.0,0.0,86280000.0
031300060603,19120000.0,0.0,0.0,0.0
031300070302,23600000.0,0.0,0.0,0.0
031300060404,8120000.0,0.0,0.0,0.0
031300030804,34080000.0,0.0,0.0,0.0
030701060404,64960000.0,240000.0,0.0,0.0
031300060604,30440000.0,0.0,0.0,0.0
031300030705,45040000.0,0.0,0.0,0.0
030701040601,0.0,1520000.0,96840000.0,0.0
030701060405,5760000.0,389680000.0,0.0,1040000.0
030701040701,80000.0,30960000.0,0.0,0.0
031300070105,11040000.0,0.0,0.0,0.0
030701060103,0.0,23720000.0,0.0,400000.0
031300030606,43600000.0,0.0,0.0,0.0
031300060504,17640000.0,0.0,0.0,0.0
031300031101,107480000.0,0.0,0.0,0.0
030701040505,0.0,36600000.0,360000.0,0.0
031300031002,34960000.0,0.0,0.0,0.0
031501100701,84320000.0,0.0,0.0,0.0
030701040807,0.0,1680000.0,46320000.0,0.0
031300070202,11760000.0,0.0,0.0,0.0
031300060402,6880000.0,0.0,0.0,0.0
031300030703,35240000.0,0.0,0.0,0.0
031300070704,13000000.0,0.0,0.0,0.0
030701050403,880000.0,33120000.0,0.0,0.0
031300030702,23160000.0,0.0,0.0,0.0
031300070203,20480000.0,0.0,0.0,0.0
031300060507,18480000.0,0.0,0.0,0.0
030701040504,2720000.0,61960000.0,320000.0,0.0
031300070705,24000000.0,0.0,0.0,0.0
031501100501,70520000.0,0.0,0.0,0.0
030701050402,25720000.0,80000.0,0.0,0.0
030701060101,0.0,1760000.0,0.0,40360000.0
030701021404,480000.0,15680000.0,0.0,0.0
030602030504,75800000.0,0.0,0.0,0.0
031300060403,37640000.0,0.0,0.0,0.0
031300060401,15680000.0,0.0,0.0,0.0
031300060106,22600000.0,0.0,0.0,0.0
030602030505,66680000.0,0.0,0.0,0.0
031300060505,20160000.0,0.0,0.0,0.0
031300030604,24080000.0,0.0,0.0,0.0
031300030605,40560000.0,0.0,0.0,0.0
031300070104,19200000.0,0.0,0.0,0.0
031300030803,43640000.0,0.0,0.0,0.0
031300070702,15880000.0,0.0,0.0,0.0
031300031001,76680000.0,0.0,0.0,0.0
031300030802,52440000.0,0.0,0.0,0.0
030701060303,4880000.0,75960000.0,0.0,120000.0
030701021405,120000.0,37320000.0,40000.0,0.0
031300030602,37080000.0,0.0,0.0,0.0
031300030801,30360000.0,0.0,0.0,0.0
031300070703,19400000.0,0.0,0.0,0.0
031300060506,16920000.0,0.0,0.0,0.0
030602040301,457520000.0,120000.0,0.0,0.0
031300060104,7040000.0,0.0,0.0,0.0
031300070103,11840000.0,0.0,0.0,0.0
030701060201,0.0,680000.0,0.0,103400000.0
030701060106,0.0,2680000.0,0.0,42840000.0
031300030603,26200000.0,0.0,0.0,0.0
031300060103,15560000.0,0.0,0.0,0.0
031300060503,19080000.0,0.0,0.0,0.0
030602030506,119920000.0,40000.0,0.0,0.0
030701060306,10880000.0,95400000.0,0.0,160000.0
030701060202,960000.0,13360000.0,0.0,80000.0
031300070106,20400000.0,0.0,0.0,0.0
030701040506,1080000.0,33760000.0,320000.0,0.0
030701040502,1760000.0,53720000.0,40000.0,0.0
030701060305,1720000.0,24720000.0,200000.0,0.0
030602030503,53280000.0,0.0,0.0,0.0
031300030504,38120000.0,0.0,0.0,0.0
031300070701,16600000.0,0.0,0.0,0.0
030602040201,94280000.0,292560000.0,0.0,39840000.0
031300060105,15880000.0,0.0,0.0,0.0
030701040507,0.0,6800000.0,112160000.0,0.0
030701050203,7240000.0,48680000.0,40000.0,0.0
031300070102,19040000.0,0.0,0.0,0.0
031300060304,23120000.0,0.0,0.0,0.0
031300060206,8440000.0,0.0,0.0,0.0
031300060502,17680000.0,0.0,0.0,0.0
031501100304,56640000.0,0.0,0.0,0.0
030701021403,59360000.0,40000.0,0.0,0.0
031300030601,31760000.0,0.0,0.0,0.0
030701040404,35520000.0,0.0,0.0,0.0
030701060105,2160000.0,27440000.0,0.0,0.0
030701060102,2320000.0,32720000.0,0.0,640000.0
030701070506,0.0,6960000.0,45520000.0,160000.0
030602030507,83120000.0,0.0,0.0,0.0
031300060211,8360000.0,0.0,0.0,0.0
030701040501,0.0,3200000.0,80040000.0,0.0
031300030306,32120000.0,0.0,0.0,0.0
030701060304,18800000.0,42800000.0,0.0,0.0
030701040403,27480000.0,0.0,0.0,0.0
031300060107,37200000.0,0.0,0.0,0.0
030701050401,1480000.0,34000000.0,0.0,0.0
031300060205,16080000.0,0.0,0.0,0.0
030602030502,43240000.0,0.0,0.0,0.0
030602030603,55120000.0,0.0,0.0,0.0
031300030307,26720000.0,0.0,0.0,0.0
031300060209,24800000.0,0.0,0.0,0.0
031300030503,33600000.0,0.0,0.0,0.0
031300060501,19680000.0,0.0,0.0,0.0
031300060207,16760000.0,0.0,0.0,0.0
031300070101,24600000.0,0.0,0.0,0.0
030701050202,58440000.0,0.0,0.0,0.0
031300060212,10440000.0,0.0,0.0,0.0
031300060208,23160000.0,0.0,0.0,0.0
031501100303,47520000.0,0.0,0.0,0.0
031300030106,49200000.0,0.0,0.0,0.0
031300060210,8960000.0,0.0,0.0,0.0
030701021402,14840000.0,0.0,0.0,0.0
030701070501,0.0,2360000.0,22840000.0,0.0
030701021401,41160000.0,0.0,0.0,0.0
031300060302,17520000.0,0.0,0.0,0.0
031300030105,12320000.0,0.0,0.0,0.0
030602030501,51040000.0,0.0,0.0,0.0
031300060204,13680000.0,0.0,0.0,0.0
030602040602,101600000.0,12880000.0,0.0,0.0
031300060203,13760000.0,0.0,0.0,0.0
030701040405,3760000.0,26920000.0,480000.0,0.0
030602030606,80000.0,128080000.0,0.0,320000.0
030701060104,49120000.0,0.0,0.0,0.0
031300030308,30280000.0,0.0,0.0,0.0
030701040503,12280000.0,28680000.0,200000.0,0.0
030602030605,63720000.0,0.0,0.0,0.0
031300060303,11920000.0,0.0,0.0,0.0
030701050201,52320000.0,0.0,0.0,0.0
030602030308,25840000.0,7360000.0,0.0,0.0
031300030502,63200000.0,0.0,0.0,0.0
030701070504,10400000.0,31920000.0,0.0,0.0
030602030309,17080000.0,0.0,0.0,0.0
030701070505,3320000.0,25480000.0,120000.0,0.0
030701040402,2680000.0,33040000.0,0.0,0.0
031300060202,16200000.0,0.0,0.0,0.0
031300030305,22880000.0,0.0,0.0,0.0
030602030602,57040000.0,0.0,0.0,0.0
031300030501,54960000.0,0.0,0.0,0.0
030602030310,27120000.0,0.0,0.0,0.0
030701021304,17200000.0,0.0,0.0,0.0
030701070503,29200000.0,0.0,0.0,0.0
031300030302,36640000.0,0.0,0.0,0.0
030701040401,24440000.0,0.0,0.0,0.0
030701050304,31360000.0,0.0,0.0,0.0
030701050302,26240000.0,0.0,0.0,0.0
030701021306,38240000.0,0.0,0.0,0.0
031300030104,9240000.0,0.0,0.0,0.0
031300051505,27880000.0,0.0,0.0,0.0
031300030301,19040000.0,0.0,0.0,0.0
031300060301,15080000.0,0.0,0.0,0.0
030602030604,65280000.0,0.0,0.0,0.0
030602040601,116480000.0,29400000.0,0.0,0.0
031300030101,17880000.0,0.0,0.0,0.0
031300051604,43160000.0,0.0,0.0,0.0
030602030601,61600000.0,0.0,0.0,0.0
031300060101,19960000.0,0.0,0.0,0.0
031300030208,17360000.0,0.0,0.0,0.0
030701021301,36320000.0,0.0,0.0,0.0
030701021303,14000000.0,0.0,0.0,0.0
030602020605,0.0,160000.0,0.0,90480000.0
031501100401,49680000.0,0.0,0.0,0.0
031300030403,59680000.0,0.0,0.0,0.0
030701040303,37040000.0,12640000.0,40000.0,0.0
030701070502,520000.0,19920000.0,40000.0,0.0
031300051504,19600000.0,0.0,0.0,0.0
031300051507,31960000.0,0.0,0.0,0.0
031300060102,13080000.0,0.0,0.0,0.0
030701040301,160000.0,7280000.0,45160000.0,0.0
030602030307,30760000.0,120000.0,0.0,0.0
030701070404,50120000.0,40000.0,0.0,0.0
030701040203,19080000.0,0.0,0.0,0.0
031300030402,34880000.0,0.0,0.0,0.0
030602020507,52320000.0,40000.0,0.0,0.0
030701040302,3680000.0,15480000.0,0.0,0.0
031300051503,15280000.0,0.0,0.0,0.0
031300030103,33680000.0,0.0,0.0,0.0
031501100301,70920000.0,0.0,0.0,0.0
030701021305,35760000.0,0.0,0.0,0.0
030701050103,39680000.0,0.0,0.0,0.0
030701050301,21640000.0,0.0,0.0,0.0
030701050303,43680000.0,0.0,0.0,0.0
030701021207,37000000.0,0.0,0.0,0.0
031300030204,15960000.0,0.0,0.0,0.0
031300030401,26680000.0,0.0,0.0,0.0
031300051603,13840000.0,0.0,0.0,0.0
031300030304,31560000.0,0.0,0.0,0.0
031300051502,11200000.0,0.0,0.0,0.0
031300051506,15640000.0,0.0,0.0,0.0
031300060201,12000000.0,0.0,0.0,0.0
030602020506,56320000.0,0.0,0.0,0.0
030701021205,16600000.0,0.0,0.0,0.0
030701040207,1360000.0,35960000.0,0.0,0.0
030701021302,20640000.0,0.0,0.0,0.0
030602030305,17680000.0,0.0,0.0,0.0
030602020508,2920000.0,49800000.0,0.0,80000.0
030602030410,29080000.0,0.0,0.0,0.0
030701040204,31800000.0,0.0,0.0,0.0
030602030306,1960000.0,20760000.0,0.0,0.0
031300021306,40040000.0,0.0,0.0,0.0
031300030102,33320000.0,0.0,0.0,0.0
031300021301,27280000.0,0.0,0.0,0.0
030701021202,15440000.0,0.0,0.0,0.0
031300021304,16560000.0,0.0,0.0,0.0
031501100203,34920000.0,0.0,0.0,0.0
030602020503,67520000.0,80000.0,0.0,0.0
031300051601,32080000.0,0.0,0.0,0.0
031300051602,42000000.0,0.0,0.0,0.0
031300030303,17040000.0,0.0,0.0,0.0
031300051501,21400000.0,0.0,0.0,0.0
030701021204,37520000.0,0.0,0.0,0.0
030701070304,880000.0,5880000.0,61920000.0,0.0
031300021302,8920000.0,0.0,0.0,0.0
030701070405,28200000.0,66120000.0,40000.0,0.0
031300030203,14240000.0,0.0,0.0,0.0
030602030408,15480000.0,0.0,0.0,0.0
030601100303,51960000.0,80000.0,0.0,0.0
031300021303,12440000.0,0.0,0.0,0.0
031300021105,17960000.0,0.0,0.0,0.0
030602020502,53480000.0,0.0,0.0,0.0
030602030301,46000000.0,0.0,0.0,0.0
030701050102,45000000.0,0.0,0.0,0.0
030701070403,27840000.0,0.0,0.0,0.0
031300030207,33560000.0,0.0,0.0,0.0
031300030205,27120000.0,0.0,0.0,0.0
030701040105,2560000.0,21480000.0,0.0,0.0
030602030409,20040000.0,0.0,0.0,0.0
031300021305,35800000.0,0.0,0.0,0.0
031300030202,19920000.0,0.0,0.0,0.0
030701040202,22040000.0,0.0,0.0,0.0
030701021004,26560000.0,0.0,0.0,0.0
031300021108,17800000.0,0.0,0.0,0.0
031300030201,18360000.0,0.0,0.0,0.0
031300030206,19520000.0,0.0,0.0,0.0
030701040201,40520000.0,0.0,0.0,0.0
030701021201,29320000.0,0.0,0.0,0.0
030602030302,1040000.0,22480000.0,0.0,0.0
030701021104,37480000.0,0.0,0.0,0.0
030602040101,56920000.0,403400000.0,0.0,14960000.0
031501100202,31600000.0,0.0,0.0,0.0
031501090801,21400000.0,0.0,0.0,0.0
030701021006,44000000.0,0.0,0.0,0.0
030602020604,0.0,1760000.0,0.0,83120000.0
030701021105,46720000.0,0.0,0.0,0.0
030601100202,3920000.0,118400000.0,0.0,0.0
031300051404,11880000.0,0.0,0.0,0.0
031501100201,50040000.0,0.0,0.0,0.0
031300051402,24880000.0,0.0,0.0,0.0
030701040107,0.0,200000.0,74920000.0,0.0
031300021206,43120000.0,0.0,0.0,0.0
031300021106,39840000.0,0.0,0.0,0.0
031300051401,16720000.0,0.0,0.0,0.0
030601100302,51960000.0,0.0,0.0,0.0
030701021002,15960000.0,0.0,0.0,0.0
030701021206,40240000.0,0.0,0.0,0.0
030701070402,1080000.0,58920000.0,0.0,0.0
030602030304,28440000.0,0.0,0.0,0.0
030601100301,90520000.0,40000.0,0.0,0.0
030701040206,33960000.0,17840000.0,0.0,0.0
031300051405,28280000.0,0.0,0.0,0.0
030602020505,80000.0,73640000.0,0.0,40000.0
030602030406,35440000.0,0.0,0.0,0.0
031300021208,45440000.0,0.0,0.0,0.0
