HUC12,VALUE_0,VALUE_1,VALUE_2
031300040101,69960000.0,0.0,0.0
030702010904,143840000.0,0.0,0.0
031300090304,145040000.0,0.0,0.0
031300060905,61880000.0,160000.0,0.0
031102020305,91840000.0,0.0,0.0
031102020602,75440000.0,0.0,0.0
031102040104,96080000.0,0.0,0.0
031300090801,104760000.0,0.0,0.0
031300071003,46640000.0,0.0,0.0
030702010203,120400000.0,0.0,0.0
030702011003,151920000.0,0.0,0.0
031102020401,86240000.0,0.0,0.0
030702020502,179280000.0,0.0,0.0
031300031311,59800000.0,0.0,0.0
031300090303,75880000.0,0.0,0.0
030702020501,182560000.0,0.0,0.0
030702010201,90440000.0,0.0,0.0
031300060902,115840000.0,0.0,0.0
031300060803,46200000.0,0.0,0.0
030702010404,56120000.0,1120000.0,0.0
030702010102,46920000.0,0.0,0.0
031300060901,97960000.0,0.0,0.0
030702030101,323680000.0,0.0,0.0
031300070604,93120000.0,0.0,0.0
031300090402,60960000.0,0.0,0.0
031102040102,46120000.0,0.0,0.0
031300031309,38680000.0,0.0,0.0
030702010603,78840000.0,0.0,0.0
031300090301,76040000.0,0.0,0.0
030702010202,74960000.0,0.0,0.0
031102040103,84960000.0,0.0,0.0
030701060502,588320000.0,200000.0,5400000.0
031300090403,69640000.0,40000.0,0.0
031300031507,67720000.0,0.0,0.0
031102020603,95200000.0,160000.0,0.0
031300060801,62000000.0,0.0,0.0
031402010302,103520000.0,360000.0,760000.0
031402010101,80720000.0,0.0,0.0
031300060804,59120000.0,0.0,0.0
030702010501,84720000.0,1680000.0,0.0
031102020303,91800000.0,0.0,0.0
031300071002,63480000.0,0.0,0.0
031300031310,37120000.0,0.0,0.0
031300031506,84760000.0,0.0,40000.0
031102020301,77200000.0,0.0,80000.0
031300031508,105840000.0,0.0,0.0
031300090302,38800000.0,0.0,0.0
031300070605,105080000.0,560000.0,0.0
031102020304,95840000.0,800000.0,160000.0
031300060802,54760000.0,0.0,0.0
031300031308,73040000.0,0.0,0.0
031300090702,44760000.0,3560000.0,160000.0
031102020601,74760000.0,0.0,0.0
030702020302,122560000.0,0.0,0.0
030702010903,132840000.0,80000.0,0.0
031300090202,91360000.0,600000.0,960000.0
030702020301,116520000.0,0.0,0.0
031300060707,49800000.0,0.0,0.0
031300090401,66640000.0,0.0,0.0
031102020503,122720000.0,0.0,0.0
031102040101,81480000.0,520000.0,240000.0
031300090701,82760000.0,0.0,0.0
031300031305,71000000.0,0.0,80000.0
031300070602,69400000.0,0.0,0.0
030702011002,177040000.0,120000.0,0.0
030702010103,93800000.0,0.0,0.0
031300070603,71400000.0,0.0,0.0
031402020201,73680000.0,240000.0,1600000.0
030702010402,103400000.0,0.0,0.0
031300060706,71960000.0,0.0,0.0
031300031303,67720000.0,2040000.0,280000.0
030702010502,90880000.0,0.0,0.0
030702010601,142280000.0,0.0,0.0
031300031405,71280000.0,0.0,0.0
031402020202,52480000.0,0.0,0.0
030702010101,119200000.0,0.0,0.0
031300031307,40320000.0,80000.0,640000.0
030702010403,75640000.0,0.0,0.0
031300060705,64840000.0,0.0,0.0
031300090104,74200000.0,0.0,0.0
030702010602,129400000.0,0.0,0.0
030702011001,81600000.0,40000.0,0.0
031300070601,46960000.0,0.0,0.0
030702020104,60160000.0,0.0,0.0
031300031504,83120000.0,0.0,0.0
031102020501,70440000.0,0.0,0.0
031102020502,44240000.0,1080000.0,80000.0
031300031505,83480000.0,0.0,0.0
030702010902,58160000.0,0.0,0.0
030701060501,170680000.0,0.0,40000.0
031300090201,68920000.0,0.0,0.0
031300071001,102040000.0,0.0,0.0
030702010401,138440000.0,0.0,0.0
030702020304,86080000.0,0.0,0.0
030701060402,167160000.0,120000.0,0.0
031300060608,49280000.0,0.0,0.0
031300070502,48360000.0,0.0,0.0
031300031304,69160000.0,0.0,0.0
031300031302,78440000.0,80000.0,40000.0
031300031306,74920000.0,0.0,0.0
031102020204,106000000.0,40000.0,40000.0
031102020302,79480000.0,0.0,0.0
031300060701,88760000.0,0.0,0.0
031102020205,129400000.0,0.0,0.0
031300031301,67480000.0,1440000.0,360000.0
030702010901,64200000.0,0.0,0.0
031300070404,44200000.0,0.0,0.0
031300031202,73360000.0,0.0,0.0
031300090103,92920000.0,160000.0,2320000.0
031300070503,73800000.0,120000.0,40000.0
031300060610,62640000.0,0.0,0.0
030701040803,136680000.0,0.0,0.0
031102020106,95320000.0,0.0,0.0
030702020404,140680000.0,0.0,0.0
030702020202,74560000.0,0.0,0.0
031300031503,73800000.0,0.0,0.0
031300070804,46240000.0,0.0,0.0
030702010803,96000000.0,0.0,0.0
031300060609,61000000.0,0.0,0.0
030702020103,131840000.0,0.0,0.0
030702010802,99800000.0,0.0,0.0
031300070903,66080000.0,0.0,2200000.0
030701060403,362000000.0,80000.0,0.0
030702020403,129760000.0,0.0,0.0
031300090101,77840000.0,0.0,0.0
031300060704,58240000.0,0.0,0.0
031300031205,40960000.0,0.0,0.0
030602040501,484560000.0,800000.0,1240000.0
031300070403,56920000.0,0.0,40000.0
031300031403,59240000.0,0.0,0.0
031300031404,74960000.0,0.0,0.0
031300090102,56920000.0,0.0,0.0
030701040802,92360000.0,0.0,0.0
031102020202,92560000.0,0.0,0.0
031300031502,85600000.0,0.0,40000.0
030702020402,154760000.0,40000.0,0.0
031300031204,86880000.0,0.0,0.0
031300070805,93920000.0,0.0,0.0
031102020203,69480000.0,0.0,0.0
031402020102,70200000.0,0.0,0.0
030701040602,101400000.0,0.0,0.0
031300060703,57800000.0,0.0,0.0
031300031201,83920000.0,0.0,0.0
030701060401,165000000.0,0.0,0.0
031102020104,87760000.0,0.0,0.0
031300060607,54360000.0,0.0,0.0
031300030905,122720000.0,0.0,2920000.0
031300070501,69720000.0,0.0,0.0
031300031203,133040000.0,0.0,40000.0
031300070402,59000000.0,0.0,520000.0
030602040502,282200000.0,0.0,0.0
030701040804,236920000.0,0.0,0.0
030702020303,116440000.0,0.0,0.0
031102020105,100040000.0,0.0,0.0
031300060611,119200000.0,0.0,0.0
030701040805,122960000.0,0.0,0.0
031300031402,71800000.0,0.0,1840000.0
031300070902,38880000.0,0.0,2320000.0
031300060702,60760000.0,0.0,0.0
031402020101,110520000.0,0.0,80000.0
031300030902,62080000.0,0.0,0.0
031300070303,91600000.0,120000.0,0.0
031300060606,67960000.0,0.0,0.0
030702010801,114160000.0,0.0,0.0
030701060307,129920000.0,40000.0,0.0
031300070204,54960000.0,120000.0,0.0
031300031501,86800000.0,0.0,0.0
031403010101,186560000.0,200000.0,120000.0
031102020201,73080000.0,0.0,0.0
030701040801,149680000.0,0.0,0.0
031300030901,49400000.0,0.0,0.0
030702020101,176400000.0,80000.0,0.0
030702020401,135800000.0,40000.0,0.0
030701060308,71880000.0,0.0,0.0
031300070802,70200000.0,0.0,920000.0
030702020201,151920000.0,200000.0,0.0
031300030904,56640000.0,0.0,1960000.0
031300070401,34120000.0,480000.0,80000.0
030602040401,483560000.0,0.0,6480000.0
030702020102,102840000.0,0.0,0.0
031300031401,67840000.0,720000.0,320000.0
031300060406,32320000.0,0.0,0.0
031300070301,71200000.0,0.0,0.0
031300070803,75360000.0,0.0,1080000.0
031300030903,77440000.0,0.0,0.0
031300031103,130360000.0,0.0,0.0
031300031102,128840000.0,0.0,0.0
031300070901,66240000.0,360000.0,240000.0
030701040603,231800000.0,0.0,0.0
031300030704,67120000.0,0.0,0.0
031102020103,54720000.0,1160000.0,960000.0
030701060302,63680000.0,0.0,0.0
031102020102,88200000.0,0.0,0.0
031300060605,75280000.0,360000.0,0.0
031300060601,97400000.0,0.0,80000.0
030701060203,143680000.0,0.0,0.0
031300060405,44160000.0,0.0,0.0
031300031003,115960000.0,0.0,2720000.0
030701040806,199040000.0,0.0,0.0
031300060407,50360000.0,0.0,80000.0
031300060602,67280000.0,0.0,0.0
031300070801,103520000.0,2880000.0,280000.0
030701040702,148680000.0,0.0,0.0
030701040703,124480000.0,0.0,0.0
031300030701,74480000.0,360000.0,200000.0
031102020101,107160000.0,0.0,0.0
030701060204,108200000.0,0.0,0.0
031300070201,75680000.0,200000.0,520000.0
030701060301,119360000.0,0.0,0.0
031300060603,54520000.0,0.0,0.0
031300070302,94000000.0,80000.0,560000.0
031300060404,40560000.0,0.0,0.0
031300030804,87400000.0,0.0,80000.0
030701060404,67400000.0,0.0,0.0
031300060604,90320000.0,1600000.0,0.0
031300030705,104440000.0,0.0,0.0
030701040601,199200000.0,0.0,0.0
030701060405,432080000.0,160000.0,0.0
030701040701,125480000.0,0.0,0.0
031300070105,45000000.0,80000.0,200000.0
030701060103,106720000.0,0.0,0.0
031300030606,90880000.0,0.0,0.0
031300060504,69040000.0,1600000.0,80000.0
031300031101,199840000.0,0.0,0.0
030701040505,87720000.0,0.0,0.0
031300031002,67440000.0,120000.0,0.0
031501100701,186760000.0,0.0,0.0
030701040807,141360000.0,40000.0,40000.0
031300070202,51280000.0,0.0,1000000.0
031300060402,34800000.0,0.0,0.0
031300030703,77040000.0,0.0,40000.0
031300070704,60280000.0,0.0,0.0
030701050403,106480000.0,0.0,0.0
031300030702,56920000.0,0.0,0.0
031300070203,80160000.0,0.0,80000.0
031300060507,61320000.0,40000.0,320000.0
030701040504,189640000.0,0.0,0.0
031300070705,85480000.0,0.0,4480000.0
031501100501,162120000.0,0.0,0.0
030701050402,101480000.0,0.0,0.0
030701060101,86440000.0,0.0,0.0
030701021404,31880000.0,0.0,40000.0
030602030504,103120000.0,0.0,0.0
031300060403,84840000.0,0.0,0.0
031300060401,23880000.0,0.0,0.0
031300060106,104480000.0,0.0,120000.0
030602030505,77760000.0,0.0,0.0
031300060505,72520000.0,0.0,0.0
031300030604,66120000.0,0.0,0.0
031300030605,96200000.0,0.0,0.0
031300070104,75680000.0,0.0,0.0
031300030803,111520000.0,160000.0,0.0
031300070702,66040000.0,0.0,0.0
031300031001,147240000.0,0.0,0.0
031300030802,121920000.0,0.0,1000000.0
030701060303,128240000.0,0.0,0.0
030701021405,55920000.0,0.0,0.0
031300030602,64360000.0,0.0,0.0
031300030801,79520000.0,0.0,40000.0
031300070703,79280000.0,80000.0,0.0
031300060506,62640000.0,0.0,0.0
030602040301,523960000.0,280000.0,5120000.0
031300060104,32920000.0,0.0,0.0
031300070103,53400000.0,0.0,0.0
030701060201,202440000.0,0.0,0.0
030701060106,118400000.0,0.0,0.0
031300030603,76760000.0,0.0,80000.0
031300060103,57680000.0,0.0,0.0
031300060503,69440000.0,0.0,40000.0
030602030506,154600000.0,0.0,0.0
030701060306,167680000.0,40000.0,0.0
030701060202,43480000.0,0.0,80000.0
031300070106,86200000.0,0.0,0.0
030701040506,116720000.0,0.0,0.0
030701040502,207760000.0,0.0,0.0
030701060305,50960000.0,0.0,0.0
030602030503,77880000.0,0.0,0.0
031300030504,84160000.0,0.0,0.0
031300070701,68440000.0,160000.0,0.0
030602040201,512280000.0,0.0,5720000.0
031300060105,62360000.0,0.0,0.0
030701040507,244080000.0,80000.0,0.0
030701050203,196840000.0,40000.0,0.0
031300070102,61600000.0,0.0,0.0
031300060304,60520000.0,0.0,0.0
031300060206,33920000.0,0.0,0.0
031300060502,65720000.0,40000.0,0.0
031501100304,132760000.0,0.0,40000.0
030701021403,102680000.0,0.0,0.0
031300030601,83920000.0,0.0,0.0
030701040404,145840000.0,0.0,0.0
030701060105,100480000.0,0.0,0.0
030701060102,117240000.0,0.0,0.0
030701070506,166920000.0,0.0,0.0
030602030507,99200000.0,0.0,0.0
031300060211,34440000.0,80000.0,0.0
030701040501,167280000.0,0.0,0.0
031300030306,96240000.0,80000.0,0.0
030701060304,108280000.0,0.0,0.0
030701040403,105680000.0,0.0,0.0
031300060107,81440000.0,0.0,0.0
030701050401,128840000.0,200000.0,80000.0
031300060205,59360000.0,120000.0,0.0
030602030502,81760000.0,0.0,0.0
030602030603,66440000.0,0.0,0.0
031300030307,75240000.0,0.0,0.0
031300060209,73200000.0,0.0,0.0
031300030503,81280000.0,0.0,40000.0
031300060501,74240000.0,0.0,0.0
031300060207,64640000.0,0.0,40000.0
031300070101,86840000.0,40000.0,80000.0
030701050202,202600000.0,0.0,0.0
031300060212,27840000.0,0.0,0.0
031300060208,84000000.0,0.0,0.0
031501100303,130400000.0,0.0,40000.0
031300030106,75480000.0,5440000.0,880000.0
031300060210,37280000.0,0.0,0.0
030701021402,41960000.0,0.0,0.0
030701070501,84880000.0,0.0,0.0
030701021401,87480000.0,80000.0,0.0
031300060302,64480000.0,0.0,0.0
031300030105,33600000.0,0.0,0.0
030602030501,86520000.0,0.0,0.0
031300060204,44960000.0,0.0,0.0
030602040602,221520000.0,0.0,880000.0
031300060203,49200000.0,0.0,0.0
030701040405,101800000.0,0.0,0.0
030602030606,146480000.0,0.0,0.0
030701060104,155880000.0,0.0,1000000.0
031300030308,79120000.0,1480000.0,560000.0
030701040503,124720000.0,0.0,0.0
030602030605,71360000.0,0.0,0.0
031300060303,59800000.0,0.0,0.0
030701050201,190240000.0,120000.0,0.0
030602030308,86240000.0,0.0,0.0
031300030502,183760000.0,0.0,0.0
030701070504,132200000.0,0.0,0.0
030602030309,49360000.0,160000.0,0.0
030701070505,112920000.0,40000.0,0.0
030701040402,142480000.0,0.0,0.0
031300060202,57280000.0,0.0,40000.0
031300030305,66840000.0,0.0,0.0
030602030602,72280000.0,0.0,0.0
031300030501,161720000.0,0.0,80000.0
030602030310,77600000.0,0.0,0.0
030701021304,45840000.0,0.0,0.0
030701070503,95480000.0,240000.0,320000.0
031300030302,117720000.0,0.0,0.0
030701040401,106760000.0,0.0,1720000.0
030701050304,103640000.0,0.0,0.0
030701050302,84040000.0,0.0,0.0
030701021306,96880000.0,0.0,0.0
031300030104,22240000.0,4960000.0,360000.0
031300051505,122640000.0,0.0,0.0
031300030301,81120000.0,0.0,0.0
031300060301,60560000.0,0.0,0.0
030602030604,75000000.0,0.0,0.0
030602040601,241760000.0,720000.0,3280000.0
031300030101,62480000.0,1000000.0,40000.0
031300051604,74880000.0,0.0,560000.0
030602030601,99760000.0,0.0,0.0
031300060101,62600000.0,1440000.0,2200000.0
031300030208,38120000.0,0.0,0.0
030701021301,59440000.0,0.0,0.0
030701021303,36760000.0,0.0,0.0
030602020605,101400000.0,0.0,80000.0
031501100401,160200000.0,0.0,1520000.0
031300030403,148600000.0,0.0,0.0
030701040303,150360000.0,0.0,0.0
030701070502,82680000.0,120000.0,40000.0
031300051504,83160000.0,0.0,0.0
031300051507,87200000.0,0.0,0.0
031300060102,49400000.0,120000.0,10480000.0
030701040301,166840000.0,1000000.0,0.0
030602030307,87680000.0,0.0,0.0
030701070404,144480000.0,360000.0,0.0
030701040203,71680000.0,80000.0,8640000.0
031300030402,112480000.0,0.0,40000.0
030602020507,73640000.0,0.0,80000.0
030701040302,74920000.0,120000.0,0.0
031300051503,70080000.0,0.0,0.0
031300030103,105280000.0,3960000.0,0.0
031501100301,237440000.0,960000.0,0.0
030701021305,104760000.0,0.0,0.0
030601100306,46760000.0,0.0,5320000.0
030701050103,140960000.0,0.0,0.0
030701050301,93920000.0,0.0,0.0
030701050303,145040000.0,0.0,0.0
030701021207,62040000.0,0.0,0.0
031300030204,69440000.0,0.0,0.0
031300030401,92000000.0,0.0,80000.0
031300051603,46280000.0,0.0,0.0
031300030304,85640000.0,0.0,0.0
031300051502,54200000.0,0.0,40000.0
031300051506,65240000.0,0.0,0.0
031300060201,70000000.0,0.0,0.0
030602020506,81880000.0,960000.0,0.0
030701021205,52920000.0,0.0,0.0
030701040207,115400000.0,0.0,0.0
030701021302,60840000.0,0.0,0.0
030602030305,52960000.0,0.0,0.0
030602020508,74720000.0,0.0,0.0
030602030410,73280000.0,0.0,1200000.0
030701040204,105200000.0,0.0,0.0
030602030306,73600000.0,0.0,0.0
031300021306,115040000.0,160000.0,200000.0
031300030102,91880000.0,0.0,0.0
031300021301,84760000.0,40000.0,0.0
030701021202,47400000.0,0.0,0.0
031300021304,56440000.0,0.0,120000.0
031501100203,116200000.0,0.0,280000.0
030602020503,100880000.0,0.0,0.0
031300051601,71680000.0,0.0,2680000.0
031300051602,106560000.0,120000.0,0.0
031300030303,48040000.0,0.0,0.0
031300051501,110720000.0,0.0,0.0
030701021204,57400000.0,0.0,0.0
030701070304,185320000.0,0.0,0.0
031300021302,28840000.0,0.0,0.0
030701070405,258640000.0,80000.0,0.0
031300030203,64840000.0,0.0,0.0
030602030408,36680000.0,0.0,0.0
030601100303,43000000.0,0.0,11120000.0
031300021303,34920000.0,0.0,0.0
031300021105,67200000.0,400000.0,800000.0
030602020502,95560000.0,0.0,0.0
030602030301,96320000.0,0.0,0.0
030701050102,142800000.0,0.0,0.0
030701070403,100560000.0,0.0,0.0
031300030207,90440000.0,0.0,80000.0
031300030205,85920000.0,0.0,0.0
030701040105,95040000.0,0.0,0.0
030602030409,59360000.0,0.0,1120000.0
031300021305,95120000.0,40000.0,80000.0
031300030202,55560000.0,0.0,0.0
030701040202,102360000.0,1080000.0,0.0
030701021004,79480000.0,0.0,0.0
031300021108,52080000.0,0.0,40000.0
031300030201,59880000.0,0.0,0.0
031300030206,56640000.0,0.0,0.0
030701040201,157000000.0,1600000.0,14680000.0
030701021201,42400000.0,0.0,0.0
030602030302,69440000.0,0.0,0.0
030701021104,84200000.0,0.0,0.0
030602040101,532000000.0,17640000.0,34000000.0
031501100202,123040000.0,0.0,0.0
031501090801,74800000.0,0.0,0.0
030701021006,117080000.0,0.0,0.0
030602020604,126800000.0,0.0,0.0
030701021105,89040000.0,0.0,0.0
030601100202,122840000.0,280000.0,6880000.0
031300051404,45120000.0,160000.0,0.0
031501100201,183200000.0,1280000.0,1960000.0
031300051402,79720000.0,0.0,0.0
030701040107,171600000.0,0.0,0.0
031300021206,119080000.0,0.0,0.0
031300021106,129280000.0,0.0,0.0
031300051401,58120000.0,0.0,160000.0
030601100302,61840000.0,0.0,80000.0
030601100305,97160000.0,0.0,0.0
030701021002,39960000.0,0.0,0.0
030701021206,112320000.0,80000.0,0.0
030701070402,165480000.0,0.0,40000.0
030602030304,70960000.0,0.0,80000.0
030601100301,104680000.0,240000.0,400000.0
030701040206,199680000.0,0.0,80000.0
031300051405,84680000.0,0.0,0.0
030602020505,102520000.0,0.0,0.0
030602030406,79640000.0,0.0,0.0
031300021208,123320000.0,0.0,120000.0
030602030303,50920000.0,0.0,0.0
030701021005,60960000.0,0.0,0.0
030502080609,53840000.0,0.0,0.0
031300021109,57360000.0,0.0,0.0
030701021003,64400000.0,0.0,80000.0
030601100304,84080000.0,400000.0,13680000.0
031300051403,78240000.0,0.0,40000.0
030701021203,97800000.0,0.0,0.0
030701020906,59760000.0,0.0,0.0
030701070301,89400000.0,0.0,0.0
030701040106,128520000.0,0.0,0.0
030602030205,57000000.0,560000.0,0.0
030602030107,67400000.0,240000.0,0.0
030701050101,88200000.0,0.0,0.0
030701021001,74000000.0,0.0,0.0
031300021207,47880000.0,80000.0,640000.0
031300021205,67000000.0,0.0,0.0
030602020504,171280000.0,0.0,0.0
030602020501,89520000.0,0.0,0.0
031300021201,32320000.0,0.0,0.0
031501090601,258280000.0,0.0,0.0
030602020603,111560000.0,1000000.0,320000.0
031300051302,78880000.0,0.0,40000.0
030701040102,139080000.0,400000.0,40000.0
031300021103,62280000.0,0.0,0.0
030701020901,123120000.0,3480000.0,160000.0
030701040205,171040000.0,0.0,80000.0
030601100201,141600000.0,0.0,0.0
031300050802,121480000.0,0.0,0.0
030602020602,68560000.0,0.0,0.0
030701070401,115720000.0,0.0,0.0
031300051102,79720000.0,0.0,0.0
030601090301,192720000.0,0.0,400000.0
031300021104,125920000.0,0.0,0.0
030701020904,68640000.0,40000.0,80000.0
030602030407,86800000.0,760000.0,440000.0
031300050803,115120000.0,320000.0,320000.0
031300051301,52320000.0,0.0,0.0
031300021102,55520000.0,0.0,1280000.0
031300051103,79360000.0,0.0,400000.0
030701021103,108960000.0,0.0,0.0
031300051305,71120000.0,0.0,0.0
030701070303,169200000.0,40000.0,0.0
030602030204,83480000.0,0.0,0.0
030602030106,80200000.0,0.0,0.0
030602030404,47400000.0,0.0,0.0
031300021107,198560000.0,1400000.0,0.0
030502080606,153720000.0,40000.0,120000.0
030701021102,106760000.0,0.0,0.0
031300051304,47400000.0,0.0,0.0
031300021204,52480000.0,40000.0,80000.0
031300020907,44640000.0,1880000.0,200000.0
030701020905,86480000.0,0.0,0.0
030601090303,159680000.0,40000.0,80000.0
030602020601,112240000.0,0.0,0.0
030602030405,91000000.0,0.0,0.0
030701040101,114360000.0,80000.0,0.0
031501090602,141120000.0,0.0,0.0
031300051303,41560000.0,760000.0,520000.0
031300021101,61600000.0,0.0,0.0
030701020805,49120000.0,0.0,0.0
031300021008,106720000.0,0.0,720000.0
031300051203,40000000.0,0.0,120000.0
030701021101,99600000.0,40000.0,4640000.0
031501100302,51120000.0,0.0,0.0
031300051101,130680000.0,0.0,0.0
031300020908,49240000.0,2880000.0,1080000.0
030701020806,45200000.0,0.0,0.0
031300050801,89040000.0,0.0,80000.0
031300021203,84240000.0,0.0,160000.0
030602020403,83320000.0,0.0,0.0
031300050805,50440000.0,0.0,120000.0
030701031506,143400000.0,280000.0,0.0
030602030403,63000000.0,40000.0,0.0
031300021202,62120000.0,0.0,0.0
031300051206,69560000.0,0.0,160000.0
030701040104,163320000.0,80000.0,2680000.0
031300050804,62520000.0,0.0,40000.0
031300051005,28320000.0,0.0,0.0
030701020903,101360000.0,0.0,0.0
030602030103,56920000.0,0.0,0.0
030602030105,83320000.0,0.0,160000.0
030602020402,125120000.0,280000.0,160000.0
030701020804,35120000.0,0.0,0.0
030602030402,58320000.0,0.0,40000.0
030502080607,174360000.0,0.0,0.0
030502100104,133880000.0,0.0,0.0
031300020901,88160000.0,80000.0,40000.0
030502080608,128920000.0,0.0,80000.0
030601100103,139680000.0,0.0,0.0
031300051204,44800000.0,0.0,0.0
030502100102,141000000.0,0.0,120000.0
030701070107,98040000.0,0.0,0.0
030701020704,70160000.0,0.0,0.0
030602020401,55480000.0,120000.0,0.0
030602030203,77240000.0,0.0,0.0
030701040103,112160000.0,0.0,0.0
031501090301,199280000.0,40000.0,40000.0
030701070206,118400000.0,0.0,0.0
030701031505,146120000.0,0.0,0.0
030701020703,82920000.0,0.0,0.0
030502080503,111760000.0,40000.0,1320000.0
031300021007,100160000.0,0.0,120000.0
030701020702,38880000.0,0.0,0.0
030601090302,225840000.0,0.0,520000.0
030701070108,149280000.0,0.0,0.0
030502080501,39560000.0,120000.0,160000.0
031300051205,26720000.0,0.0,0.0
031501090502,145520000.0,760000.0,120000.0
030701070302,160320000.0,80000.0,0.0
030701031504,79560000.0,0.0,0.0
031300051202,58520000.0,0.0,0.0
030602020307,119280000.0,40000.0,40000.0
030701020605,104680000.0,0.0,80000.0
031501090302,67200000.0,0.0,0.0
031300050704,83320000.0,40000.0,0.0
030602030401,63200000.0,0.0,0.0
030602020303,67360000.0,0.0,0.0
031300020903,89040000.0,0.0,0.0
031501090303,41360000.0,0.0,0.0
030602030202,72800000.0,80000.0,1240000.0
030502100103,57800000.0,0.0,0.0
031300050908,63120000.0,200000.0,0.0
030502100101,46320000.0,0.0,560000.0
030701020902,92600000.0,0.0,0.0
031300021004,70720000.0,40000.0,0.0
031300020906,72640000.0,280000.0,800000.0
031300020902,87400000.0,0.0,120000.0
030701020705,78960000.0,0.0,0.0
030502080604,104920000.0,0.0,40000.0
031300021006,44120000.0,0.0,0.0
030701031503,106320000.0,0.0,160000.0
031300020808,57480000.0,0.0,280000.0
030602030102,80120000.0,160000.0,0.0
030601100102,95080000.0,40000.0,0.0
031300050705,117400000.0,0.0,0.0
031300021005,123240000.0,40000.0,0.0
031300021003,111360000.0,0.0,680000.0
030502080502,71880000.0,1400000.0,1440000.0
031300051003,65960000.0,0.0,0.0
030701020603,109440000.0,0.0,880000.0
030701070106,49840000.0,0.0,0.0
030602030104,97840000.0,0.0,1400000.0
031300050702,75320000.0,400000.0,1840000.0
030602020304,70440000.0,0.0,0.0
031300051201,46200000.0,0.0,1440000.0
030701031502,94680000.0,0.0,120000.0
031501090501,46920000.0,0.0,0.0
031501090404,119920000.0,0.0,0.0
030701020701,71080000.0,0.0,0.0
031300050701,45840000.0,0.0,0.0
030701070205,108880000.0,0.0,0.0
030602020306,147080000.0,0.0,0.0
030602030201,97000000.0,0.0,0.0
030502071106,51480000.0,0.0,0.0
030502071103,128720000.0,80000.0,1000000.0
030602030101,90840000.0,0.0,0.0
030601090304,123480000.0,0.0,0.0
030502080605,115240000.0,0.0,80000.0
030701020606,56120000.0,0.0,0.0
031300050703,85040000.0,0.0,0.0
030701070105,138360000.0,0.0,0.0
031300050907,90320000.0,0.0,0.0
031300051004,94480000.0,0.0,0.0
030701020604,59840000.0,0.0,0.0
030701031605,230040000.0,7840000.0,20640000.0
030701020602,91040000.0,0.0,0.0
031501090205,107560000.0,0.0,0.0
030602020305,119440000.0,0.0,0.0
030602020205,116440000.0,0.0,0.0
031300020904,55520000.0,1400000.0,80000.0
030502080603,48960000.0,0.0,280000.0
030602020301,55280000.0,0.0,0.0
030701070204,158200000.0,0.0,0.0
031300021002,38880000.0,0.0,80000.0
031300051002,51360000.0,0.0,0.0
031300021001,82400000.0,0.0,80000.0
031300020807,61120000.0,0.0,0.0
030502071104,71720000.0,0.0,0.0
030701031405,87000000.0,0.0,40000.0
031300020905,84160000.0,200000.0,2160000.0
031300050604,42280000.0,0.0,0.0
030701020506,76640000.0,0.0,0.0
030502080406,94240000.0,40000.0,0.0
030701020803,149800000.0,0.0,0.0
030701070104,74200000.0,80000.0,0.0
030701020801,93360000.0,0.0,0.0
030502071102,117880000.0,0.0,0.0
031300020805,113880000.0,0.0,0.0
030701020601,53920000.0,0.0,0.0
030701020802,46480000.0,0.0,0.0
030701031406,234400000.0,3480000.0,6560000.0
030602020302,24880000.0,0.0,0.0
031300050905,78400000.0,0.0,0.0
031300050906,54760000.0,0.0,320000.0
030602020102,97400000.0,0.0,0.0
030602020103,77880000.0,0.0,0.0
031300050404,54040000.0,0.0,0.0
030701031404,98520000.0,0.0,840000.0
030601090305,206000000.0,0.0,80000.0
030602020204,77520000.0,0.0,0.0
030601100101,97200000.0,0.0,0.0
031300020706,43040000.0,80000.0,1080000.0
031300050504,107880000.0,1040000.0,2120000.0
030701070102,113800000.0,0.0,0.0
031501090204,196600000.0,0.0,0.0
030701020505,90200000.0,0.0,0.0
031501090202,45840000.0,0.0,0.0
030701031403,42560000.0,0.0,15360000.0
030701031602,67680000.0,10480000.0,1360000.0
030502060309,97040000.0,0.0,0.0
030701031501,85880000.0,0.0,3520000.0
030701020504,126800000.0,160000.0,0.0
031300020704,48360000.0,0.0,320000.0
030602010704,92080000.0,0.0,0.0
030701070103,55400000.0,0.0,0.0
030701070203,108280000.0,0.0,0.0
030602010702,81520000.0,0.0,0.0
030502080407,145920000.0,0.0,80000.0
031300051001,46880000.0,80000.0,40000.0
030602010706,52840000.0,0.0,0.0
031300020806,69440000.0,0.0,80000.0
031300050503,63400000.0,0.0,80000.0
030602010509,65240000.0,0.0,0.0
030502060406,39760000.0,0.0,0.0
030602010508,44200000.0,0.0,0.0
030602020107,42360000.0,0.0,0.0
030602020101,135160000.0,0.0,0.0
030502080602,61320000.0,0.0,0.0
031501090107,83920000.0,40000.0,0.0
030701031604,128640000.0,80000.0,1360000.0
030602020203,82480000.0,0.0,0.0
031300050603,68920000.0,0.0,40000.0
031300050904,98000000.0,360000.0,160000.0
031300020707,79480000.0,720000.0,240000.0
030502060307,63840000.0,0.0,1280000.0
030602010703,47760000.0,0.0,0.0
031300020705,98240000.0,0.0,0.0
031300020804,57480000.0,0.0,0.0
031501090203,69120000.0,0.0,0.0
030701020503,89800000.0,0.0,0.0
030701020406,81200000.0,0.0,0.0
