Unique,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
9563,577,23079999.99999999,13,13,0,13.0,0.0,7501.0,1,13,13,13
9564,577,23079999.99999999,13,14,1,13.518197573656845,0.499668738578885,7800.0,2,14,13,14
9565,576,23039999.99999999,14,14,0,14.0,0.0,8064.0,1,14,14,14
9566,575,22999999.99999999,14,14,0,14.0,0.0,8050.0,1,14,14,14
9567,575,22999999.99999999,11,13,2,12.083478260869565,0.5307796455555743,6948.0,3,12,11,12
9568,577,23079999.99999999,13,13,0,13.0,0.0,7501.0,1,13,13,13
9569,576,23039999.99999999,13,13,0,13.0,0.0,7488.0,1,13,13,13
9570,576,23039999.99999999,13,13,0,13.0,0.0,7488.0,1,13,13,13
9571,576,23039999.99999999,13,13,0,13.0,0.0,7488.0,1,13,13,13
9572,577,23079999.99999999,13,13,0,13.0,0.0,7501.0,1,13,13,13
9573,577,23079999.99999999,13,13,0,13.0,0.0,7501.0,1,13,13,13
9574,575,22999999.99999999,13,14,1,13.749565217391304,0.4332634328770888,7906.0,2,14,13,14
9575,576,23039999.99999999,12,13,1,12.418402777777779,0.4932969626154242,7153.0,2,12,13,12
9576,576,23039999.99999999,13,13,0,13.0,0.0,7488.0,1,13,13,13
9577,576,23039999.99999999,13,13,0,13.0,0.0,7488.0,1,13,13,13
9578,577,23079999.99999999,13,13,0,13.0,0.0,7501.0,1,13,13,13
9579,576,23039999.99999999,13,13,0,13.0,0.0,7488.0,1,13,13,13
9580,576,23039999.99999999,13,13,0,13.0,0.0,7488.0,1,13,13,13
9581,577,23079999.99999999,12,13,1,12.64471403812825,0.4785998821234867,7296.0,2,13,12,13
9582,577,23079999.99999999,13,13,0,13.0,0.0,7501.0,1,13,13,13
9583,576,23039999.99999999,13,13,0,13.0,0.0,7488.0,1,13,13,13
9584,575,22999999.99999999,13,13,0,13.0,0.0,7475.0,1,13,13,13
9585,577,23079999.99999999,13,13,0,13.0,0.0,7501.0,1,13,13,13
9586,577,23079999.99999999,12,13,1,12.871750433275563,0.3343674854997668,7427.0,2,13,12,13
9587,576,23039999.99999999,13,13,0,13.0,0.0,7488.0,1,13,13,13
9588,576,23039999.99999999,13,13,0,13.0,0.0,7488.0,1,13,13,13
9589,578,23119999.99999999,13,13,0,13.0,0.0,7514.0,1,13,13,13
9590,575,22999999.99999999,13,13,0,13.0,0.0,7475.0,1,13,13,13
9591,578,23119999.99999999,13,13,0,13.0,0.0,7514.0,1,13,13,13
9592,577,23079999.99999999,13,13,0,13.0,0.0,7501.0,1,13,13,13
9593,577,23079999.99999999,13,13,0,13.0,0.0,7501.0,1,13,13,13
9594,577,23079999.99999999,13,13,0,13.0,0.0,7501.0,1,13,13,13
9595,576,23039999.99999999,12,13,1,12.49826388888889,0.49999698590912794,7199.0,2,12,13,12
9596,237,9479999.999999994,35,43,8,42.93248945147679,0.731796907634845,10175.0,2,43,35,43
9597,576,23039999.99999999,29,43,14,36.611111111111114,4.347111287189443,21088.0,4,36,35,36
9598,576,23039999.99999999,29,36,7,32.645833333333336,3.496960485748858,18804.0,2,36,29,36
9599,577,23079999.99999999,26,36,10,29.090121317157713,3.3788294127089067,16785.0,4,26,33,29
9600,577,23079999.99999999,26,33,7,26.097053726169843,0.81850880106783,15058.0,2,26,33,26
9601,574,22959999.99999999,24,26,2,25.341463414634145,0.939895066731604,14546.0,2,26,24,26
9602,576,23039999.99999999,24,24,0,24.0,0.0,13824.0,1,24,24,24
9603,575,22999999.99999999,24,24,0,24.0,0.0,13800.0,1,24,24,24
9604,575,22999999.99999999,22,24,2,23.874782608695654,0.48451562154749533,13728.0,2,24,22,24
9605,577,23079999.99999999,22,24,2,23.299826689774697,0.9539936876618867,13444.0,2,24,22,24
9606,575,22999999.99999999,19,24,5,20.335652173913044,1.5083645796371614,11693.0,3,19,24,19
9607,575,22999999.99999999,19,22,3,19.286956521739132,0.8823409317541266,11090.0,2,19,22,19
9608,253,10119999.999999994,36,43,7,42.36363636363637,2.0123585110162,10718.0,2,43,36,43
9609,576,23039999.99999999,36,43,7,36.23090277777778,1.2502013244509305,20869.0,2,36,43,36
9610,575,22999999.99999999,36,36,0,36.0,0.0,20700.0,1,36,36,36
9611,575,22999999.99999999,33,36,3,33.54782608695652,1.1590361682534265,19290.0,2,33,36,33
9612,574,22959999.99999999,26,33,7,32.548780487804876,1.7189931754315562,18683.0,2,33,26,33
9613,576,23039999.99999999,24,33,9,27.73263888888889,3.2421985395096864,15974.0,4,27,26,27
9614,577,23079999.99999999,24,27,3,25.12824956672444,1.4532039138948933,14499.0,2,24,27,24
9615,576,23039999.99999999,24,30,6,24.338541666666668,1.1156901630518015,14019.0,3,24,30,24
9616,577,23079999.99999999,24,24,0,24.0,0.0,13848.0,1,24,24,24
9617,576,23039999.99999999,22,24,2,23.510416666666668,0.8599272215652257,13542.0,2,24,22,24
9618,576,23039999.99999999,22,22,0,22.0,0.0,12672.0,1,22,22,22
9619,576,23039999.99999999,19,22,3,21.786458333333332,0.7713786078166948,12549.0,2,22,19,22
9620,271,10839999.999999994,36,50,14,44.57564575645756,3.88021724103322,12080.0,3,43,36,43
9621,576,23039999.99999999,36,43,7,40.59375,3.3247121585935826,23382.0,2,43,36,43
9622,575,22999999.99999999,33,43,10,38.19130434782609,3.4015230659576265,21960.0,4,36,33,36
9623,576,23039999.99999999,33,39,6,33.536458333333336,1.7074359304516296,19317.0,3,33,36,33
9624,575,22999999.99999999,27,33,6,32.958260869565216,0.4986909138929462,18951.0,2,33,27,33
9625,576,23039999.99999999,27,33,6,27.510416666666668,1.6739100413071453,15846.0,2,27,33,27
9626,575,22999999.99999999,27,27,0,27.0,0.0,15525.0,1,27,27,27
9627,575,22999999.99999999,24,30,6,29.16521739130435,1.3789122037985004,16770.0,3,30,24,30
9628,575,22999999.99999999,24,30,6,28.820869565217393,2.3842051141764085,16572.0,2,30,24,30
9629,576,23039999.99999999,22,30,8,25.743055555555557,3.004618037699481,14828.0,4,27,24,27
9630,575,22999999.99999999,22,27,5,23.139130434782608,2.0971490234280097,13305.0,2,22,27,22
9631,577,23079999.99999999,19,27,8,21.013864818024263,1.5939057907440486,12125.0,3,22,27,22
9632,290,11599999.999999994,43,50,7,43.02413793103448,0.41034482758640595,12477.0,2,43,50,43
9633,575,22999999.99999999,43,43,0,43.0,0.0,24725.0,1,43,43,43
9634,575,22999999.99999999,39,43,4,41.372173913043476,1.965066558274832,23789.0,2,43,39,43
9635,575,22999999.99999999,33,39,6,38.96869565217391,0.43225701239387837,22407.0,2,39,33,39
9636,576,23039999.99999999,27,39,12,36.479166666666664,3.3941713724494753,21012.0,3,39,27,39
9637,576,23039999.99999999,27,33,6,30.0625,2.9993488876754566,17316.0,2,33,27,33
9638,575,22999999.99999999,27,35,8,28.48521739130435,2.5827603527422927,16379.0,4,27,35,27
9639,576,23039999.99999999,27,35,8,29.979166666666668,0.6919050793923173,17268.0,3,30,35,30
9640,575,22999999.99999999,30,30,0,30.0,0.0,17250.0,1,30,30,30
9641,574,22959999.99999999,27,30,3,27.49128919860627,1.1101813001269831,15780.0,2,27,30,27
9642,577,23079999.99999999,27,27,0,27.0,0.0,15579.0,1,27,27,27
9643,575,22999999.99999999,19,27,8,23.54608695652174,2.6238135855218347,13539.0,3,22,19,22
9644,306,12239999.999999993,37,43,6,38.627450980392155,2.667603641618019,11820.0,2,37,43,37
9645,575,22999999.99999999,37,43,6,39.97391304347826,2.9998865763057294,22985.0,2,37,43,37
9646,575,22999999.99999999,37,43,6,39.64,1.9257883761112446,22793.0,4,39,37,39
9647,577,23079999.99999999,38,39,1,38.9896013864818,0.10144201474270396,22497.0,2,39,38,39
9648,575,22999999.99999999,33,39,6,35.91130434782609,2.998688560235171,20649.0,2,33,39,33
9649,575,22999999.99999999,33,33,0,33.0,0.0,18975.0,1,33,33,33
9650,576,23039999.99999999,33,35,2,33.645833333333336,0.9351823203109767,19380.0,2,33,35,33
9651,577,23079999.99999999,30,35,5,34.636048526863085,1.2989598496050547,19985.0,2,35,30,35
9652,575,22999999.99999999,27,35,8,33.17391304347826,2.534152356578366,19075.0,3,35,27,35
9653,578,23119999.99999999,27,35,8,29.920415224913494,3.8515576996069307,17294.0,2,27,35,27
9654,576,23039999.99999999,22,35,13,27.625,2.3477974311634675,15912.0,3,27,22,27
9655,575,22999999.99999999,22,27,5,22.356521739130436,1.2866627161690827,12855.0,2,22,27,22
9656,325,12999999.999999993,37,37,0,37.0,0.0,12025.0,1,37,37,37
9657,575,22999999.99999999,37,38,1,37.03478260869565,0.18322876091956242,21295.0,2,37,38,37
9658,575,22999999.99999999,37,38,1,37.96521739130435,0.18322876091900991,21830.0,2,38,37,38
9659,576,23039999.99999999,38,39,1,38.078125,0.26836818808308854,21933.0,2,38,39,38
9660,576,23039999.99999999,33,39,6,36.685763888888886,2.300408804207188,21131.0,3,38,39,38
9661,576,23039999.99999999,33,38,5,34.796875,2.3990863332475136,20043.0,2,33,38,33
9662,576,23039999.99999999,31,38,7,34.328125,1.3686623988963742,19773.0,4,35,31,35
9663,575,22999999.99999999,35,35,0,35.0,0.0,20125.0,1,35,35,35
9664,577,23079999.99999999,35,35,0,35.0,0.0,20195.0,1,35,35,35
9665,575,22999999.99999999,35,35,0,35.0,0.0,20125.0,1,35,35,35
9666,575,22999999.99999999,22,35,13,34.001739130434785,1.859872955394501,19551.0,4,35,27,35
9667,575,22999999.99999999,22,31,9,29.121739130434783,3.657387582954133,16745.0,2,31,22,31
9668,343,13719999.999999993,28,37,9,31.72594752186589,4.432927109833238,10882.0,2,28,37,28
9669,575,22999999.99999999,28,38,10,34.12,4.32318723005228,19619.0,4,37,29,37
9670,577,23079999.99999999,29,38,9,37.29809358752166,2.4133970043129778,21521.0,2,38,29,38
9671,575,22999999.99999999,38,38,0,38.0,0.0,21850.0,1,38,38,38
9672,575,22999999.99999999,38,38,0,38.0,0.0,21850.0,1,38,38,38
9673,576,23039999.99999999,31,38,7,37.951388888888886,0.5813043416786947,21860.0,2,38,31,38
9674,575,22999999.99999999,31,38,7,31.66782608695652,2.0308724972752827,18209.0,3,31,35,31
9675,575,22999999.99999999,31,35,4,31.848695652173912,1.6353893416176972,18313.0,2,31,35,31
9676,576,23039999.99999999,31,35,4,32.986111111111114,1.9999517741099184,19000.0,2,31,35,31
9677,575,22999999.99999999,31,35,4,34.14434782608696,1.640264628933379,19633.0,2,35,31,35
9678,576,23039999.99999999,31,35,4,32.833333333333336,1.9930434571835665,18912.0,2,31,35,31
9679,577,23079999.99999999,31,31,0,31.0,0.0,17887.0,1,31,31,31
9680,360,14399999.999999993,28,28,0,28.0,0.0,10080.0,1,28,28,28
9681,576,23039999.99999999,28,29,1,28.59027777777778,0.49178239378765626,16468.0,2,29,28,29
9682,576,23039999.99999999,29,38,9,29.078125,0.8348781254620341,16749.0,2,29,38,29
9683,574,22959999.99999999,29,38,9,30.95993031358885,3.7145721137400436,17771.0,2,29,38,29
9684,577,23079999.99999999,29,38,9,33.55459272097054,4.499668836127493,19361.0,2,38,29,38
9685,575,22999999.99999999,24,38,14,34.7095652173913,4.365177896928584,19958.0,4,38,24,38
9686,576,23039999.99999999,24,31,7,30.95138888888889,0.5813043416785209,17828.0,2,31,24,31
9687,575,22999999.99999999,31,31,0,31.0,0.0,17825.0,1,31,31,31
9688,575,22999999.99999999,31,31,0,31.0,0.0,17825.0,1,31,31,31
9689,575,22999999.99999999,31,31,0,31.0,0.0,17825.0,1,31,31,31
9690,576,23039999.99999999,28,31,3,28.755208333333332,1.3020312489582917,16563.0,2,28,31,28
9691,576,23039999.99999999,28,31,3,29.067708333333332,1.4363578645068071,16743.0,2,28,31,28
9692,376,15039999.999999993,20,28,8,24.430851063829788,3.972713489188432,9186.0,3,28,22,28
9693,575,22999999.99999999,20,29,9,27.45391304347826,2.812558388387837,15786.0,4,29,20,29
9694,576,23039999.99999999,22,29,7,28.95138888888889,0.5813043416785209,16676.0,2,29,22,29
9695,576,23039999.99999999,29,29,0,29.0,0.0,16704.0,1,29,29,29
9696,576,23039999.99999999,29,29,0,29.0,0.0,16704.0,1,29,29,29
9697,574,22959999.99999999,24,29,5,26.465156794425088,2.499757178412579,15191.0,2,24,29,24
9698,576,23039999.99999999,24,31,7,24.583333333333332,1.9346977943739831,14160.0,2,24,31,24
9699,575,22999999.99999999,24,31,7,26.556521739130435,3.3704374747599988,15270.0,2,24,31,24
9700,576,23039999.99999999,24,31,7,28.557291666666668,3.3364853261474448,16449.0,2,31,24,31
9701,577,23079999.99999999,24,31,7,30.086655112651645,2.0102282841847225,17360.0,3,31,24,31
9702,577,23079999.99999999,28,28,0,28.0,0.0,16156.0,1,28,28,28
9703,575,22999999.99999999,22,28,6,27.92695652173913,0.6579707591137991,16058.0,2,28,22,28
9704,395,15799999.99999999,20,22,2,20.531645569620252,0.8835406767906498,8110.0,2,20,22,20
9705,575,22999999.99999999,22,22,0,22.0,0.0,12650.0,1,22,22,22
9706,575,22999999.99999999,22,29,7,22.695652173913043,2.018065854242756,13050.0,3,22,24,22
9707,575,22999999.99999999,22,29,7,25.819130434782608,2.440666183190445,14846.0,3,24,22,24
9708,576,23039999.99999999,24,29,5,27.26388888888889,2.380435625139247,15704.0,2,29,24,29
9709,575,22999999.99999999,18,29,11,24.596521739130434,2.509943024982406,14143.0,3,24,18,24
9710,576,23039999.99999999,24,24,0,24.0,0.0,13824.0,1,24,24,24
9711,576,23039999.99999999,24,24,0,24.0,0.0,13824.0,1,24,24,24
9712,576,23039999.99999999,24,24,0,24.0,0.0,13824.0,1,24,24,24
9713,576,23039999.99999999,22,28,6,23.21875,1.0964252995530521,13374.0,3,24,28,24
9714,574,22959999.99999999,22,28,6,23.32752613240418,2.4905483657638805,13390.0,2,22,28,22
9715,576,23039999.99999999,18,28,10,23.913194444444443,3.5706314903626195,13774.0,3,22,18,22
9716,413,16519999.99999999,16,22,6,19.90314769975787,2.248553965241039,8220.0,4,22,16,20
9717,576,23039999.99999999,17,22,5,21.67013888888889,1.2411676772024303,12482.0,2,22,17,22
9718,576,23039999.99999999,22,24,2,22.57986111111111,0.9074598140100681,13006.0,2,22,24,22
9719,575,22999999.99999999,24,24,0,24.0,0.0,13800.0,1,24,24,24
9720,574,22959999.99999999,18,24,6,23.393728222996515,1.8083321582137384,13428.0,2,24,18,24
9721,576,23039999.99999999,18,24,6,18.104166666666668,0.7836767864085011,10428.0,2,18,24,18
9722,576,23039999.99999999,18,24,6,19.375,2.521780125229002,11160.0,2,18,24,18
9723,577,23079999.99999999,18,24,6,21.07798960138648,2.998986099013402,12162.0,2,24,18,24
9724,575,22999999.99999999,18,24,6,22.8,2.4,13110.0,2,24,18,24
9725,576,23039999.99999999,18,24,6,22.53472222222222,0.9531613659324344,12980.0,3,22,18,22
9726,576,23039999.99999999,22,22,0,22.0,0.0,12672.0,1,22,22,22
9727,576,23039999.99999999,18,22,4,19.881944444444443,1.996512681102355,11452.0,2,18,22,18
9728,429,17159999.99999999,16,17,1,16.972027972027973,0.1648926730426581,7281.0,2,17,16,17
9729,576,23039999.99999999,17,22,5,17.069444444444443,0.5851492898039522,9832.0,2,17,22,17
9730,575,22999999.99999999,17,24,7,18.89217391304348,2.479591404843067,10863.0,4,18,22,18
9731,575,22999999.99999999,18,24,6,21.130434782608695,2.9971631199328854,12150.0,2,24,18,24
9732,577,23079999.99999999,9,24,15,20.298093587521663,4.114632952993725,11712.0,3,24,9,18
9733,575,22999999.99999999,9,18,9,17.95304347826087,0.6483855185908566,10323.0,2,18,9,18
9734,576,23039999.99999999,18,18,0,18.0,0.0,10368.0,1,18,18,18
9735,575,22999999.99999999,18,18,0,18.0,0.0,10350.0,1,18,18,18
9736,575,22999999.99999999,18,18,0,18.0,0.0,10350.0,1,18,18,18
9737,575,22999999.99999999,18,22,4,18.368695652173912,1.1570851847481767,10562.0,2,18,22,18
9738,577,23079999.99999999,18,22,4,19.49046793760832,1.9340054491637035,11246.0,2,18,22,18
9739,447,17879999.99999999,8,17,9,15.550335570469798,3.3083912869439596,6951.0,2,17,8,17
9740,575,22999999.99999999,8,17,9,16.968695652173913,0.5298671231940536,9757.0,2,17,8,17
9741,575,22999999.99999999,17,18,1,17.876521739130435,0.3289853795568611,10279.0,2,18,17,18
9742,577,23079999.99999999,18,18,0,18.0,0.0,10386.0,1,18,18,18
9743,576,23039999.99999999,9,18,9,11.796875,4.165256922973059,6795.0,2,9,18,9
9744,575,22999999.99999999,9,18,9,9.876521739130435,2.6684087567323083,5679.0,2,9,18,9
9745,576,23039999.99999999,9,18,9,13.64236111111111,3.7482232802339372,7858.0,3,18,13,13
9746,576,23039999.99999999,13,18,5,16.333333333333332,2.3570226039551585,9408.0,2,18,13,18
9747,575,22999999.99999999,13,18,5,17.683478260869567,1.2132550851743042,10168.0,3,18,16,18
9748,576,23039999.99999999,18,18,0,18.0,0.0,10368.0,1,18,18,18
9749,576,23039999.99999999,18,18,0,18.0,0.0,10368.0,1,18,18,18
9750,463,18519999.99999999,8,8,0,8.0,0.0,3704.0,1,8,8,8
9751,576,23039999.99999999,8,18,10,9.112847222222221,2.7668878333272775,5249.0,4,8,18,8
9752,575,22999999.99999999,9,18,9,12.474782608695651,4.381658282039703,7173.0,2,9,18,9
9753,575,22999999.99999999,9,18,9,14.963478260869564,4.255376761223641,8604.0,2,18,9,18
9754,576,23039999.99999999,9,18,9,9.40625,1.8684782411095935,5418.0,2,9,18,9
9755,575,22999999.99999999,9,9,0,9.0,0.0,5175.0,1,9,9,9
9756,576,23039999.99999999,9,13,4,12.17361111111111,1.6194557603949995,7012.0,2,13,9,13
9757,576,23039999.99999999,13,13,0,13.0,0.0,7488.0,1,13,13,13
9758,576,23039999.99999999,13,18,5,14.848958333333334,1.5114490006603671,8553.0,3,16,18,16
9759,575,22999999.99999999,16,18,2,16.476521739130433,0.8520390310291105,9474.0,2,16,18,16
9760,575,22999999.99999999,13,18,5,16.452173913043477,1.916715842770696,9460.0,3,18,13,18
9761,482,19279999.99999999,8,8,0,8.0,0.0,3856.0,1,8,8,8
9762,575,22999999.99999999,8,9,1,8.469565217391304,0.49907286442719767,4870.0,2,8,9,8
9763,576,23039999.99999999,9,9,0,9.0,0.0,5184.0,1,9,9,9
9764,576,23039999.99999999,9,9,0,9.0,0.0,5184.0,1,9,9,9
9765,574,22959999.99999999,9,9,0,9.0,0.0,5166.0,1,9,9,9
9766,576,23039999.99999999,9,13,4,9.11111111111111,0.40157867485558574,5248.0,3,9,13,9
9767,575,22999999.99999999,9,13,4,11.570434782608695,1.5052934951750363,6653.0,3,13,9,13
9768,576,23039999.99999999,10,18,8,12.46701388888889,1.1897808971152777,7181.0,4,13,16,13
9769,576,23039999.99999999,13,18,5,15.694444444444445,0.9262962222518341,9040.0,3,16,18,16
9770,575,22999999.99999999,16,16,0,16.0,0.0,9200.0,1,16,16,16
9771,576,23039999.99999999,13,16,3,13.864583333333334,1.358766227031796,7986.0,2,13,16,13
9772,499,19959999.99999999,8,8,0,8.0,0.0,3992.0,1,8,8,8
9773,575,22999999.99999999,8,9,1,8.194782608695652,0.3960332612866825,4712.0,2,8,9,8
9774,576,23039999.99999999,8,9,1,8.534722222222221,0.4987929102182206,4916.0,2,9,8,9
9775,576,23039999.99999999,8,9,1,8.914930555555555,0.27898500688453676,5135.0,2,9,8,9
9776,576,23039999.99999999,9,9,0,9.0,0.0,5184.0,1,9,9,9
9777,576,23039999.99999999,9,10,1,9.385416666666666,0.4866935994259861,5406.0,2,9,10,9
9778,576,23039999.99999999,10,10,0,10.0,0.0,5760.0,1,10,10,10
9779,575,22999999.99999999,10,18,8,11.558260869565217,3.168266090293492,6646.0,2,10,18,10
9780,576,23039999.99999999,16,18,2,17.788194444444443,0.6154262894506202,10246.0,2,18,16,18
9781,575,22999999.99999999,16,18,2,17.22086956521739,0.9753033554544374,9902.0,2,18,16,18
9782,577,23079999.99999999,13,18,5,14.733102253032929,2.3353576975129298,8501.0,3,13,16,13
9783,519,20759999.99999999,8,8,0,8.0,0.0,4152.0,1,8,8,8
9784,575,22999999.99999999,8,8,0,8.0,0.0,4600.0,1,8,8,8
9785,575,22999999.99999999,8,8,0,8.0,0.0,4600.0,1,8,8,8
9786,576,23039999.99999999,8,9,1,8.869791666666666,0.33653249956562725,5109.0,2,9,8,9
9787,575,22999999.99999999,9,9,0,9.0,0.0,5175.0,1,9,9,9
9788,575,22999999.99999999,9,10,1,9.68,0.46647615158762895,5566.0,2,10,9,10
9789,576,23039999.99999999,10,10,0,10.0,0.0,5760.0,1,10,10,10
9790,576,23039999.99999999,10,18,8,13.86111111111111,3.997588007354336,7984.0,2,10,18,10
9791,575,22999999.99999999,18,18,0,18.0,0.0,10350.0,1,18,18,18
9792,576,23039999.99999999,18,18,0,18.0,0.0,10368.0,1,18,18,18
9793,576,23039999.99999999,18,18,0,18.0,0.0,10368.0,1,18,18,18
9794,532,21279999.99999999,8,8,0,8.0,0.0,4256.0,1,8,8,8
9795,576,23039999.99999999,8,8,0,8.0,0.0,4608.0,1,8,8,8
9796,576,23039999.99999999,8,10,2,8.223958333333334,0.537014275040452,4737.0,3,8,10,8
9797,575,22999999.99999999,9,10,1,9.050434782608695,0.21884038775307305,5204.0,2,9,10,9
9798,575,22999999.99999999,9,10,1,9.024347826086956,0.1541266020251133,5189.0,2,9,10,9
9799,576,23039999.99999999,9,10,1,9.949652777777779,0.21866042037075287,5731.0,2,10,9,10
9800,576,23039999.99999999,10,10,0,10.0,0.0,5760.0,1,10,10,10
9801,576,23039999.99999999,10,18,8,10.180555555555555,1.18821047622148,5864.0,2,10,18,10
9802,577,23079999.99999999,10,18,8,12.038128249566725,3.485836948976798,6946.0,2,10,18,10
9803,575,22999999.99999999,10,18,8,16.53913043478261,3.090763115342335,9510.0,2,18,10,18
9804,574,22959999.99999999,18,18,0,18.0,0.0,10332.0,1,18,18,18
9805,552,22079999.99999999,8,8,0,8.0,0.0,4416.0,1,8,8,8
9806,575,22999999.99999999,8,8,0,8.0,0.0,4600.0,1,8,8,8
9807,574,22959999.99999999,8,10,2,8.9198606271777,0.9967836680662738,5120.0,2,8,10,8
9808,576,23039999.99999999,9,10,1,9.975694444444445,0.15399608931620876,5746.0,2,10,9,10
9809,575,22999999.99999999,9,10,1,9.805217391304348,0.3960332612866825,5638.0,2,10,9,10
9810,576,23039999.99999999,10,10,0,10.0,0.0,5760.0,1,10,10,10
9811,576,23039999.99999999,10,10,0,10.0,0.0,5760.0,1,10,10,10
9812,576,23039999.99999999,10,10,0,10.0,0.0,5760.0,1,10,10,10
9813,575,22999999.99999999,10,18,8,10.013913043478261,0.3333328292371569,5758.0,2,10,18,10
9814,575,22999999.99999999,10,18,8,17.123478260869565,2.498776411341212,9846.0,2,18,10,18
9816,569,22759999.99999999,8,8,0,8.0,0.0,4552.0,1,8,8,8
9817,575,22999999.99999999,8,8,0,8.0,0.0,4600.0,1,8,8,8
9818,575,22999999.99999999,8,10,2,9.50608695652174,0.8624824592063067,5466.0,2,10,8,10
9819,576,23039999.99999999,10,10,0,10.0,0.0,5760.0,1,10,10,10
9820,577,23079999.99999999,10,10,0,10.0,0.0,5770.0,1,10,10,10
9821,576,23039999.99999999,10,10,0,10.0,0.0,5760.0,1,10,10,10
9822,575,22999999.99999999,10,10,0,10.0,0.0,5750.0,1,10,10,10
9823,575,22999999.99999999,10,10,0,10.0,0.0,5750.0,1,10,10,10
9824,575,22999999.99999999,10,18,8,10.740869565217391,1.963311118545445,6176.0,3,10,18,10
9825,575,22999999.99999999,12,18,6,16.142608695652175,2.7738863294338576,9282.0,2,18,12,18
9826,11,439999.99999999977,8,8,0,8.0,0.0,88.0,1,8,8,8
9827,575,22999999.99999999,8,8,0,8.0,0.0,4600.0,1,8,8,8
9828,576,23039999.99999999,8,10,2,8.131944444444445,0.4964670708809701,4684.0,2,8,10,8
9829,576,23039999.99999999,8,10,2,9.96875,0.24803918541230538,5742.0,2,10,8,10
9830,575,22999999.99999999,10,10,0,10.0,0.0,5750.0,1,10,10,10
9831,576,23039999.99999999,10,10,0,10.0,0.0,5760.0,1,10,10,10
9832,575,22999999.99999999,10,10,0,10.0,0.0,5750.0,1,10,10,10
9833,575,22999999.99999999,10,11,1,10.017391304347827,0.13072431633366693,5760.0,2,10,11,10
9834,576,23039999.99999999,10,10,0,10.0,0.0,5760.0,1,10,10,10
9835,576,23039999.99999999,10,12,2,10.961805555555555,0.9992703259947103,6314.0,2,10,12,10
9836,576,23039999.99999999,12,12,0,12.0,0.0,6912.0,1,12,12,12
9837,26,1039999.9999999994,8,9,1,8.807692307692308,0.39411349099844095,229.0,2,9,8,9
9838,576,23039999.99999999,8,9,1,8.57986111111111,0.49358099936292277,4942.0,2,9,8,9
9839,577,23079999.99999999,8,10,2,8.88734835355286,0.8886708894225135,5128.0,3,8,9,9
9840,576,23039999.99999999,10,10,0,10.0,0.0,5760.0,1,10,10,10
9841,576,23039999.99999999,10,10,0,10.0,0.0,5760.0,1,10,10,10
9842,575,22999999.99999999,10,10,0,10.0,0.0,5750.0,1,10,10,10
9843,574,22959999.99999999,10,11,1,10.020905923344948,0.14306944367697697,5752.0,2,10,11,10
9844,576,23039999.99999999,10,11,1,10.918402777777779,0.2737500968909883,6289.0,2,11,10,11
9845,576,23039999.99999999,10,11,1,10.729166666666666,0.4443901876604488,6180.0,2,11,10,11
9846,576,23039999.99999999,10,12,2,11.64236111111111,0.7075073479311335,6706.0,3,12,11,12
9847,576,23039999.99999999,12,12,0,12.0,0.0,6912.0,1,12,12,12
9848,46,1839999.999999999,9,9,0,9.0,0.0,414.0,1,9,9,9
9849,576,23039999.99999999,9,9,0,9.0,0.0,5184.0,1,9,9,9
9850,574,22959999.99999999,9,10,1,9.642857142857142,0.4791574237499606,5535.0,2,10,9,10
9851,575,22999999.99999999,10,10,0,10.0,0.0,5750.0,1,10,10,10
9852,576,23039999.99999999,10,11,1,10.321180555555555,0.46692998007044617,5945.0,2,10,11,10
9853,575,22999999.99999999,10,11,1,10.436521739130434,0.49595414142538163,6001.0,2,10,11,10
9854,577,23079999.99999999,10,12,2,10.410745233968804,0.5390365941433318,6007.0,3,10,12,10
9855,575,22999999.99999999,11,11,0,11.0,0.0,6325.0,1,11,11,11
9856,575,22999999.99999999,11,12,1,11.081739130434782,0.27396686841763507,6372.0,2,11,12,11
9857,576,23039999.99999999,11,12,1,11.991319444444445,0.09276423616241798,6907.0,2,12,11,12
9858,576,23039999.99999999,12,13,1,12.00173611111111,0.04163048197323441,6913.0,2,12,13,12
9859,62,2479999.9999999986,9,9,0,9.0,0.0,558.0,1,9,9,9
9860,576,23039999.99999999,9,10,1,9.012152777777779,0.10956773142700513,5191.0,2,9,10,9
9861,575,22999999.99999999,9,10,1,9.921739130434782,0.26858165585184296,5705.0,2,10,9,10
9862,576,23039999.99999999,10,10,0,10.0,0.0,5760.0,1,10,10,10
9863,574,22959999.99999999,10,11,1,10.745644599303136,0.4354982558325646,6168.0,2,11,10,11
9864,576,23039999.99999999,11,11,0,11.0,0.0,6336.0,1,11,11,11
9865,576,23039999.99999999,11,12,1,11.557291666666666,0.4967068198953539,6657.0,2,12,11,12
9866,575,22999999.99999999,11,12,1,11.864347826086956,0.3424188394725446,6822.0,2,12,11,12
9867,576,23039999.99999999,11,13,2,11.944444444444445,0.6949997779553739,6880.0,3,12,13,12
9868,575,22999999.99999999,12,13,1,12.292173913043479,0.4547618251132356,7068.0,2,12,13,12
9869,575,22999999.99999999,12,13,1,12.217391304347826,0.4124709991524093,7025.0,2,12,13,12
9870,80,3199999.999999998,9,9,0,9.0,0.0,720.0,1,9,9,9
