Unique,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
9555,578,23119999.99999999,12,13,1,12.211072664359861,0.40806984049289174,7058.0,2,12,13,12
9556,575,22999999.99999999,12,13,1,12.10086956521739,0.30115593308159283,6958.0,2,12,13,12
9557,577,23079999.99999999,17,18,1,17.601386481802425,0.4896128892377814,10156.0,2,18,17,18
9558,575,22999999.99999999,18,18,0,18.0,0.0,10350.0,1,18,18,18
9559,576,23039999.99999999,18,18,0,18.0,0.0,10368.0,1,18,18,18
9560,578,23119999.99999999,18,18,0,18.0,0.0,10404.0,1,18,18,18
9561,577,23079999.99999999,18,18,0,18.0,0.0,10386.0,1,18,18,18
9562,574,22959999.99999999,12,18,6,17.968641114982578,0.4326314025067798,10314.0,2,18,12,18
9563,577,23079999.99999999,12,18,6,15.032928942807626,2.994036345748814,8674.0,3,18,13,18
9564,577,23079999.99999999,12,18,6,12.204506065857885,0.5164004938680952,7042.0,3,12,18,12
9565,576,23039999.99999999,12,12,0,12.0,0.0,6912.0,1,12,12,12
9566,575,22999999.99999999,12,12,0,12.0,0.0,6900.0,1,12,12,12
9567,575,22999999.99999999,17,18,1,17.74608695652174,0.4352484460970054,10204.0,2,18,17,18
9568,577,23079999.99999999,18,18,0,18.0,0.0,10386.0,1,18,18,18
9569,576,23039999.99999999,18,18,0,18.0,0.0,10368.0,1,18,18,18
9570,576,23039999.99999999,18,18,0,18.0,0.0,10368.0,1,18,18,18
9571,576,23039999.99999999,18,18,0,18.0,0.0,10368.0,1,18,18,18
9572,577,23079999.99999999,12,18,6,16.932409012131714,2.0514880052006297,9770.0,3,18,12,18
9573,577,23079999.99999999,12,18,6,12.89948006932409,1.9974723386162103,7443.0,3,12,13,12
9574,575,22999999.99999999,12,12,0,12.0,0.0,6900.0,1,12,12,12
9575,576,23039999.99999999,17,18,1,17.678819444444443,0.46692998007048675,10183.0,2,18,17,18
9576,576,23039999.99999999,18,18,0,18.0,0.0,10368.0,1,18,18,18
9577,576,23039999.99999999,18,18,0,18.0,0.0,10368.0,1,18,18,18
9578,577,23079999.99999999,18,18,0,18.0,0.0,10386.0,1,18,18,18
9579,576,23039999.99999999,13,18,5,17.39236111111111,1.6336980826194138,10018.0,2,18,13,18
9580,576,23039999.99999999,13,18,5,13.625,1.653594569415369,7848.0,2,13,18,13
9581,577,23079999.99999999,17,18,1,17.949740034662046,0.21848089440991805,10357.0,2,18,17,18
9582,577,23079999.99999999,18,18,0,18.0,0.0,10386.0,1,18,18,18
9583,576,23039999.99999999,18,18,0,18.0,0.0,10368.0,1,18,18,18
9584,575,22999999.99999999,18,18,0,18.0,0.0,10350.0,1,18,18,18
9585,577,23079999.99999999,13,18,5,15.590987868284229,2.355521238836938,8996.0,3,18,14,14
9586,577,23079999.99999999,17,18,1,17.580589254766032,0.4934626348734596,10144.0,2,18,17,18
9587,576,23039999.99999999,18,18,0,18.0,0.0,10368.0,1,18,18,18
9588,576,23039999.99999999,18,18,0,18.0,0.0,10368.0,1,18,18,18
9589,578,23119999.99999999,13,18,5,16.75432525951557,2.1625605525259197,9684.0,2,18,13,18
9590,575,22999999.99999999,17,18,1,17.801739130434783,0.3986897254313032,10236.0,2,18,17,18
9591,578,23119999.99999999,18,18,0,18.0,0.0,10404.0,1,18,18,18
9592,577,23079999.99999999,13,18,5,16.88214904679376,2.08318602444599,9741.0,2,18,13,18
9593,577,23079999.99999999,17,18,1,17.653379549393414,0.47589359506919066,10186.0,2,18,17,18
9594,577,23079999.99999999,14,18,4,17.819757365684577,0.8297488355139084,10282.0,2,18,14,18
9595,576,23039999.99999999,14,18,4,17.697916666666668,0.6311331024875463,10194.0,3,18,14,18
9596,237,9479999.999999994,35,35,0,35.0,0.0,8295.0,1,35,35,35
9597,576,23039999.99999999,35,35,0,35.0,0.0,20160.0,1,35,35,35
9598,576,23039999.99999999,35,36,1,35.01909722222222,0.13686679044139805,20171.0,2,35,36,35
9599,577,23079999.99999999,35,36,1,35.30502599653379,0.46041843791550247,20371.0,2,35,36,35
9600,577,23079999.99999999,35,36,1,35.63431542461005,0.48162160116831004,20561.0,2,36,35,36
9601,574,22959999.99999999,36,36,0,36.0,0.0,20664.0,1,36,36,36
9602,576,23039999.99999999,36,36,0,36.0,0.0,20736.0,1,36,36,36
9603,575,22999999.99999999,36,36,0,36.0,0.0,20700.0,1,36,36,36
9604,575,22999999.99999999,36,37,1,36.02608695652174,0.15939393721610381,20715.0,2,36,37,36
9605,577,23079999.99999999,36,37,1,36.93587521663778,0.24497509163370704,21312.0,2,37,36,37
9606,575,22999999.99999999,36,37,1,36.96521739130435,0.18322876091900991,21255.0,2,37,36,37
9607,575,22999999.99999999,36,37,1,36.888695652173915,0.3145086484994898,21211.0,2,37,36,37
9608,253,10119999.999999994,35,35,0,35.0,0.0,8855.0,1,35,35,35
9609,576,23039999.99999999,35,35,0,35.0,0.0,20160.0,1,35,35,35
9610,575,22999999.99999999,35,36,1,35.09391304347826,0.29170770257725676,20179.0,2,35,36,35
9611,575,22999999.99999999,35,36,1,35.34608695652174,0.4757213207828409,20324.0,2,35,36,35
9612,574,22959999.99999999,36,36,0,36.0,0.0,20664.0,1,36,36,36
9613,576,23039999.99999999,36,36,0,36.0,0.0,20736.0,1,36,36,36
9614,577,23079999.99999999,36,36,0,36.0,0.0,20772.0,1,36,36,36
9615,576,23039999.99999999,36,36,0,36.0,0.0,20736.0,1,36,36,36
9616,577,23079999.99999999,36,37,1,36.24263431542461,0.4286757567241933,20912.0,2,36,37,36
9617,576,23039999.99999999,36,37,1,36.713541666666664,0.45210613421764384,21147.0,2,37,36,37
9618,576,23039999.99999999,36,37,1,36.65277777777778,0.47608712502775596,21112.0,2,37,36,37
9619,576,23039999.99999999,36,37,1,36.717013888888886,0.45044974417741723,21149.0,2,37,36,37
9620,271,10839999.999999994,35,35,0,35.0,0.0,9485.0,1,35,35,35
9621,576,23039999.99999999,35,35,0,35.0,0.0,20160.0,1,35,35,35
9622,575,22999999.99999999,35,36,1,35.358260869565214,0.47948933137625566,20331.0,2,35,36,35
9623,576,23039999.99999999,35,36,1,35.59027777777778,0.4917823937875535,20500.0,2,36,35,36
9624,575,22999999.99999999,35,36,1,35.82260869565217,0.38199951503865526,20598.0,2,36,35,36
9625,576,23039999.99999999,36,36,0,36.0,0.0,20736.0,1,36,36,36
9626,575,22999999.99999999,36,41,5,37.0,1.7594465532982362,21275.0,3,36,41,36
9627,575,22999999.99999999,36,41,5,37.41913043478261,1.985157781580445,21516.0,4,36,40,36
9628,575,22999999.99999999,36,41,5,37.54086956521739,2.0603037197872727,21586.0,3,36,41,37
9629,576,23039999.99999999,36,41,5,37.51909722222222,1.3474448108645227,21611.0,3,37,36,37
9630,575,22999999.99999999,37,41,4,37.91130434782609,1.6777192187423546,21799.0,2,37,41,37
9631,577,23079999.99999999,36,41,5,36.88908145580589,0.8293795191461526,21285.0,3,37,41,37
9632,290,11599999.999999994,35,35,0,35.0,0.0,10150.0,1,35,35,35
9633,575,22999999.99999999,35,35,0,35.0,0.0,20125.0,1,35,35,35
9634,575,22999999.99999999,35,36,1,35.19826086956522,0.3986897254312397,20239.0,2,35,36,35
9635,575,22999999.99999999,35,36,1,35.54782608695652,0.49770740943504316,20440.0,2,36,35,36
9636,576,23039999.99999999,36,39,3,36.854166666666664,1.3538461159066622,21228.0,2,36,39,36
9637,576,23039999.99999999,36,41,5,38.71527777777778,1.7595501099730246,22300.0,4,40,41,39
9638,575,22999999.99999999,36,41,5,40.81391304347826,0.6815438939607132,23468.0,3,41,36,41
9639,576,23039999.99999999,40,41,1,40.91840277777778,0.27375009689084984,23569.0,2,41,40,41
9640,575,22999999.99999999,41,41,0,41.0,0.0,23575.0,1,41,41,41
9641,574,22959999.99999999,41,41,0,41.0,0.0,23534.0,1,41,41,41
9642,577,23079999.99999999,37,41,4,40.99306759098787,0.16637781629111073,23653.0,2,41,37,41
9643,575,22999999.99999999,37,42,5,41.30086956521739,1.0223158409410946,23748.0,3,41,37,41
9644,306,12239999.999999993,35,35,0,35.0,0.0,10710.0,1,35,35,35
9645,575,22999999.99999999,35,35,0,35.0,0.0,20125.0,1,35,35,35
9646,575,22999999.99999999,35,39,4,35.13391304347826,0.4911188568656313,20202.0,3,35,39,35
9647,577,23079999.99999999,35,40,5,36.76776429809359,1.9636560955529487,21215.0,4,36,39,36
9648,575,22999999.99999999,36,40,4,39.23826086956522,1.4568329323627844,22562.0,3,40,39,40
9649,575,22999999.99999999,39,41,2,40.11304347826087,0.8979708273687756,23065.0,3,41,40,40
9650,576,23039999.99999999,41,41,0,41.0,0.0,23616.0,1,41,41,41
9651,577,23079999.99999999,41,41,0,41.0,0.0,23657.0,1,41,41,41
9652,575,22999999.99999999,41,41,0,41.0,0.0,23575.0,1,41,41,41
9653,578,23119999.99999999,41,42,1,41.015570934256054,0.12380823988120387,23707.0,2,41,42,41
9654,576,23039999.99999999,41,42,1,41.161458333333336,0.3679531762745846,23709.0,2,41,42,41
9655,575,22999999.99999999,41,42,1,41.627826086956524,0.48338441378820707,23936.0,2,42,41,42
9656,325,12999999.999999993,35,35,0,35.0,0.0,11375.0,1,35,35,35
9657,575,22999999.99999999,35,35,0,35.0,0.0,20125.0,1,35,35,35
9658,575,22999999.99999999,35,39,4,36.48173913043478,1.5612471385399804,20977.0,3,36,39,36
9659,576,23039999.99999999,39,40,1,39.470486111111114,0.499128170275361,22735.0,2,39,40,39
9660,576,23039999.99999999,40,40,0,40.0,0.0,23040.0,1,40,40,40
9661,576,23039999.99999999,40,41,1,40.369791666666664,0.4827481640882289,23253.0,2,40,41,40
9662,576,23039999.99999999,40,41,1,40.967013888888886,0.17860018920778387,23597.0,2,41,40,41
9663,575,22999999.99999999,41,41,0,41.0,0.0,23575.0,1,41,41,41
9664,577,23079999.99999999,41,45,4,41.00693240901213,0.16637781629111073,23661.0,2,41,45,41
9665,575,22999999.99999999,41,42,1,41.017391304347825,0.13072431633381215,23585.0,2,41,42,41
9666,575,22999999.99999999,41,45,4,42.24,1.5406830783214616,24288.0,3,41,45,42
9667,575,22999999.99999999,41,45,4,41.71304347826087,1.153936305915326,23985.0,3,41,45,41
9668,343,13719999.999999993,35,35,0,35.0,0.0,12005.0,1,35,35,35
9669,575,22999999.99999999,35,40,5,35.44347826086957,0.8149825748771027,20380.0,4,35,40,35
9670,577,23079999.99999999,35,40,5,39.107452339688045,0.9739572079283614,22565.0,4,39,36,39
9671,575,22999999.99999999,39,40,1,39.998260869565215,0.04166660365630306,22999.0,2,40,39,40
9672,575,22999999.99999999,40,40,0,40.0,0.0,23000.0,1,40,40,40
9673,576,23039999.99999999,40,45,5,40.26909722222222,1.1283052761125898,23195.0,2,40,45,40
9674,575,22999999.99999999,40,45,5,42.19652173913043,2.06367887773195,24263.0,3,41,40,41
9675,575,22999999.99999999,41,45,4,43.08,1.9983993594875158,24771.0,2,45,41,45
9676,576,23039999.99999999,41,45,4,44.47222222222222,1.3537214367789896,25616.0,2,45,41,45
9677,575,22999999.99999999,41,45,4,43.80347826086957,1.8315083085560497,25187.0,2,45,41,45
9678,576,23039999.99999999,41,45,4,44.986111111111114,0.2352926992508758,25912.0,2,45,41,45
9679,577,23079999.99999999,41,46,5,45.10398613518198,0.6888073130702019,26025.0,3,45,41,45
9680,360,14399999.999999993,35,36,1,35.12222222222222,0.32754228828873455,12644.0,2,35,36,35
9681,576,23039999.99999999,35,40,5,36.68055555555556,1.8676811892534553,21128.0,4,35,40,36
9682,576,23039999.99999999,39,40,1,39.407986111111114,0.4914605215592791,22699.0,2,39,40,39
9683,574,22959999.99999999,40,40,0,40.0,0.0,22960.0,1,40,40,40
9684,577,23079999.99999999,40,45,5,41.67764298093587,2.1406528080147322,24048.0,4,40,41,40
9685,575,22999999.99999999,40,45,5,43.55130434782609,2.1790450727581074,25042.0,3,45,41,45
9686,576,23039999.99999999,45,45,0,45.0,0.0,25920.0,1,45,45,45
9687,575,22999999.99999999,45,45,0,45.0,0.0,25875.0,1,45,45,45
9688,575,22999999.99999999,45,45,0,45.0,0.0,25875.0,1,45,45,45
9689,575,22999999.99999999,45,45,0,45.0,0.0,25875.0,1,45,45,45
9690,576,23039999.99999999,45,45,0,45.0,0.0,25920.0,1,45,45,45
9691,576,23039999.99999999,45,46,1,45.329861111111114,0.47016248094401336,26110.0,2,45,46,45
9692,376,15039999.999999993,35,40,5,36.47074468085106,1.9594819872140692,13713.0,4,35,40,35
9693,575,22999999.99999999,35,40,5,39.372173913043476,0.7982097170312676,22639.0,4,39,35,39
9694,576,23039999.99999999,39,40,1,39.96006944444444,0.1957960834353567,23017.0,2,40,39,40
9695,576,23039999.99999999,40,45,5,42.11805555555556,2.4706514204472203,24260.0,2,40,45,40
9696,576,23039999.99999999,40,45,5,44.84375,0.8699631816921909,25830.0,2,45,40,45
9697,574,22959999.99999999,45,45,0,45.0,0.0,25830.0,1,45,45,45
9698,576,23039999.99999999,45,45,0,45.0,0.0,25920.0,1,45,45,45
9699,575,22999999.99999999,44,45,1,44.98434782608695,0.12412567568833814,25866.0,2,45,44,45
9700,576,23039999.99999999,44,45,1,44.98090277777778,0.1368667904406597,25909.0,2,45,44,45
9701,577,23079999.99999999,45,55,10,46.47313691507799,3.5441835139019964,26815.0,2,45,55,45
9702,577,23079999.99999999,45,56,11,47.54072790294627,4.366504952631237,27431.0,3,45,56,45
9703,575,22999999.99999999,45,56,11,49.82260869565217,5.29641488046504,28648.0,3,56,46,46
9704,395,15799999.99999999,35,40,5,37.45822784810127,1.7803859341916237,14796.0,4,39,40,39
9705,575,22999999.99999999,39,45,6,39.678260869565214,1.0004157925753332,22815.0,3,40,45,40
9706,575,22999999.99999999,40,45,5,42.0,2.449489742783178,24150.0,2,40,45,40
9707,575,22999999.99999999,45,45,0,45.0,0.0,25875.0,1,45,45,45
9708,576,23039999.99999999,45,45,0,45.0,0.0,25920.0,1,45,45,45
9709,575,22999999.99999999,45,55,10,45.573913043478264,2.325887841945094,26205.0,2,45,55,45
9710,576,23039999.99999999,44,55,11,47.970486111111114,4.540806161578481,27631.0,4,45,55,45
9711,576,23039999.99999999,44,55,11,51.376736111111114,4.449806539156279,29593.0,4,54,44,54
9712,576,23039999.99999999,44,55,11,53.56597222222222,3.627990398631402,30854.0,3,55,45,55
9713,576,23039999.99999999,45,68,23,54.28125,4.402184886034812,31266.0,4,55,68,55
9714,574,22959999.99999999,55,68,13,55.750871080139376,1.7823048952064764,32001.0,3,56,68,56
9715,576,23039999.99999999,55,68,13,59.013888888888886,5.41664886036961,33992.0,3,56,55,56
9716,413,16519999.99999999,39,40,1,39.460048426150124,0.4984013159561316,16297.0,2,39,40,39
9717,576,23039999.99999999,40,45,5,42.17881944444444,2.335037174498219,24295.0,3,40,44,40
9718,576,23039999.99999999,45,45,0,45.0,0.0,25920.0,1,45,45,45
9719,575,22999999.99999999,45,45,0,45.0,0.0,25875.0,1,45,45,45
9720,574,22959999.99999999,45,55,10,45.05226480836237,0.7210523375114443,25860.0,2,45,55,45
9721,576,23039999.99999999,45,66,21,51.532986111111114,4.883961361757503,29683.0,3,55,66,55
9722,576,23039999.99999999,54,67,13,57.03472222222222,4.955234598163786,32852.0,4,55,66,55
9723,577,23079999.99999999,54,67,13,59.09705372616985,6.147037864563599,34099.0,3,54,55,55
9724,575,22999999.99999999,54,67,13,61.49391304347826,6.1105366868332185,35359.0,3,67,54,67
9725,576,23039999.99999999,55,68,13,65.36458333333333,4.9939959611239395,37650.0,3,68,55,68
9726,576,23039999.99999999,55,68,13,67.21701388888889,2.858306992070374,38717.0,4,68,55,68
9727,576,23039999.99999999,56,68,12,67.95833333333333,0.705878097754059,39144.0,2,68,56,68
9728,429,17159999.99999999,39,45,6,41.22843822843823,2.5252169025040785,17687.0,4,39,44,40
9729,576,23039999.99999999,40,45,5,43.80555555555556,1.606314699422343,25232.0,3,44,40,44
9730,575,22999999.99999999,44,45,1,44.62086956521739,0.4851706382339674,25657.0,2,45,44,45
9731,575,22999999.99999999,44,53,9,44.883478260869566,1.216690481506429,25808.0,3,45,53,45
9732,577,23079999.99999999,45,55,10,52.788561525129985,3.7753658576177784,30459.0,4,55,54,55
9733,575,22999999.99999999,45,67,22,61.32695652173913,5.857812646210999,35263.0,5,55,45,66
9734,576,23039999.99999999,66,67,1,66.88194444444444,0.32267389320872214,38524.0,2,67,66,67
9735,575,22999999.99999999,67,67,0,67.0,0.0,38525.0,1,67,67,67
9736,575,22999999.99999999,67,68,1,67.14260869565217,0.3496733555428014,38607.0,2,67,68,67
9737,575,22999999.99999999,67,68,1,67.52869565217391,0.49917588037307403,38829.0,2,68,67,68
9738,577,23079999.99999999,67,68,1,67.92027729636048,0.2708634234519719,39190.0,2,68,67,68
9739,447,17879999.99999999,39,44,5,43.57494407158837,1.0025017627635064,19478.0,3,44,39,44
9740,575,22999999.99999999,44,44,0,44.0,0.0,25300.0,1,44,44,44
9741,575,22999999.99999999,44,45,1,44.21565217391304,0.41127401303718075,25424.0,2,44,45,44
9742,577,23079999.99999999,44,54,10,49.18197573656846,4.552389539118516,28378.0,4,53,45,53
9743,576,23039999.99999999,53,66,13,55.697916666666664,4.230641676277436,32082.0,3,54,53,54
9744,575,22999999.99999999,54,67,13,65.46782608695652,3.16808947573705,37644.0,3,66,54,66
9745,576,23039999.99999999,67,67,0,67.0,0.0,38592.0,1,67,67,67
9746,576,23039999.99999999,67,67,0,67.0,0.0,38592.0,1,67,67,67
9747,575,22999999.99999999,67,68,1,67.22086956521738,0.41483273783397956,38652.0,2,67,68,67
9748,576,23039999.99999999,67,68,1,67.02777777777777,0.16433554953273133,38608.0,2,67,68,67
9749,576,23039999.99999999,67,68,1,67.14409722222223,0.35118828677786496,38675.0,2,67,68,67
9750,463,18519999.99999999,44,44,0,44.0,0.0,20372.0,1,44,44,44
9751,576,23039999.99999999,44,44,0,44.0,0.0,25344.0,1,44,44,44
9752,575,22999999.99999999,44,54,10,45.041739130434784,3.026548690410426,25899.0,3,44,53,44
9753,575,22999999.99999999,44,54,10,52.864347826086956,1.8563260257291985,30397.0,3,53,44,53
9754,576,23039999.99999999,53,67,14,62.09027777777778,5.8638051667795485,35764.0,4,66,67,66
9755,575,22999999.99999999,66,67,1,66.45217391304348,0.497707409434433,38210.0,2,66,67,66
9756,576,23039999.99999999,66,67,1,66.93402777777777,0.24823353544193533,38554.0,2,67,66,67
9757,576,23039999.99999999,66,67,1,66.58854166666667,0.49209793056249373,38355.0,2,67,66,67
9758,576,23039999.99999999,67,67,0,67.0,0.0,38592.0,1,67,67,67
9759,575,22999999.99999999,67,68,1,67.02956521739131,0.16938451910167723,38542.0,2,67,68,67
9760,575,22999999.99999999,67,68,1,67.22956521739131,0.4205532408091854,38657.0,2,67,68,67
9761,482,19279999.99999999,44,44,0,44.0,0.0,21208.0,1,44,44,44
9762,575,22999999.99999999,44,53,9,44.79826086956522,2.55873551001424,25759.0,2,44,53,44
9763,576,23039999.99999999,44,54,10,51.626736111111114,3.711082376151822,29737.0,3,53,44,53
9764,576,23039999.99999999,53,66,13,57.92534722222222,6.14915728340911,33365.0,3,53,54,54
9765,574,22959999.99999999,54,67,13,65.79268292682927,2.1544578484432417,37765.0,3,66,54,66
9766,576,23039999.99999999,66,67,1,66.39756944444444,0.4893955264293181,38245.0,2,66,67,66
9767,575,22999999.99999999,66,67,1,66.22956521739131,0.4205532408091854,38082.0,2,66,67,66
9768,576,23039999.99999999,66,67,1,66.46875,0.4990224819584785,38286.0,2,66,67,66
9769,576,23039999.99999999,67,67,0,67.0,0.0,38592.0,1,67,67,67
9770,575,22999999.99999999,67,68,1,67.02608695652174,0.15939393721673892,38540.0,2,67,68,67
9771,576,23039999.99999999,67,68,1,67.21701388888889,0.4122121552288209,38717.0,2,67,68,67
9772,499,19959999.99999999,44,53,9,44.036072144288575,0.5686370538434451,21974.0,2,44,53,44
9773,575,22999999.99999999,44,54,10,47.28521739130435,4.366916004175446,27189.0,3,44,54,44
9774,576,23039999.99999999,44,66,22,53.97569444444444,4.07517461329672,31090.0,4,53,44,53
9775,576,23039999.99999999,53,66,13,62.998263888888886,5.47833457938598,36287.0,2,66,53,66
9776,576,23039999.99999999,66,67,1,66.015625,0.12401959270615269,38025.0,2,66,67,66
9777,576,23039999.99999999,66,67,1,66.25,0.4330127018922193,38160.0,2,66,67,66
9778,576,23039999.99999999,66,66,0,66.0,0.0,38016.0,1,66,66,66
9779,575,22999999.99999999,66,67,1,66.76,0.4270831300810249,38387.0,2,67,66,67
9780,576,23039999.99999999,67,67,0,67.0,0.0,38592.0,1,67,67,67
9781,575,22999999.99999999,64,67,3,66.20173913043479,1.3257308146136324,38066.0,2,67,64,67
9782,577,23079999.99999999,63,68,5,66.19757365684575,1.6784269907025893,38196.0,3,67,68,67
9783,519,20759999.99999999,44,53,9,45.05780346820809,2.8984966856147993,23385.0,2,44,53,44
9784,575,22999999.99999999,44,54,10,52.22260869565218,2.599500315514328,30028.0,3,53,54,53
9785,575,22999999.99999999,53,66,13,61.036521739130436,6.262689107581758,35096.0,3,66,54,66
9786,576,23039999.99999999,66,66,0,66.0,0.0,38016.0,1,66,66,66
9787,575,22999999.99999999,66,67,1,66.19826086956522,0.3986897254312397,38064.0,2,66,67,66
9788,575,22999999.99999999,66,67,1,66.07304347826087,0.26020785642277894,37992.0,2,66,67,66
9789,576,23039999.99999999,66,67,1,66.21006944444444,0.40735767202262935,38137.0,2,66,67,66
9790,576,23039999.99999999,66,67,1,66.81770833333333,0.3860847250676405,38487.0,2,67,66,67
9791,575,22999999.99999999,62,67,5,66.12869565217392,1.735800289924584,38024.0,3,67,62,67
9792,576,23039999.99999999,59,67,8,63.338541666666664,3.132763793262269,36483.0,6,67,63,62
9793,576,23039999.99999999,60,67,7,63.12152777777778,0.906662315740464,36358.0,4,63,60,63
9794,532,21279999.99999999,44,54,10,51.02255639097744,4.055009276411383,27144.0,3,53,44,53
9795,576,23039999.99999999,53,66,13,56.442708333333336,5.278380527989991,32511.0,4,53,66,54
9796,576,23039999.99999999,53,66,13,65.15104166666667,2.776969826074917,37527.0,3,66,53,66
9797,575,22999999.99999999,66,67,1,66.04,0.1959591794209185,37973.0,2,66,67,66
9798,575,22999999.99999999,66,67,1,66.10608695652174,0.30794888241045115,38011.0,2,66,67,66
9799,576,23039999.99999999,66,66,0,66.0,0.0,38016.0,1,66,66,66
9800,576,23039999.99999999,62,67,5,64.82118055555556,1.9277674899160193,37337.0,3,66,67,66
9801,576,23039999.99999999,62,67,5,62.970486111111114,1.9616542161390644,36271.0,3,62,63,62
9802,577,23079999.99999999,62,69,7,62.849220103986134,2.1120608304578172,36264.0,4,62,63,62
9803,575,22999999.99999999,59,69,10,63.34434782608696,2.8209832175678393,36423.0,4,62,59,62
9804,574,22959999.99999999,62,70,8,67.31358885017421,3.018974260747076,38638.0,5,69,68,69
9805,552,22079999.99999999,53,66,13,53.083333333333336,0.9613610018328856,29302.0,3,53,66,53
9806,575,22999999.99999999,53,66,13,64.09217391304348,3.631771584133461,36853.0,4,65,54,65
9807,574,22959999.99999999,65,66,1,65.7787456445993,0.4150913942944823,37757.0,2,66,65,66
9808,576,23039999.99999999,66,67,1,66.16840277777777,0.3742235725007509,38113.0,2,66,67,66
9809,575,22999999.99999999,66,67,1,66.04869565217392,0.21523100527796474,37978.0,2,66,67,66
9810,576,23039999.99999999,62,67,5,65.68055555555556,1.205616357913568,37832.0,3,66,67,66
9811,576,23039999.99999999,62,66,4,62.5,1.3228756555322954,36000.0,2,62,66,62
9812,576,23039999.99999999,62,69,7,62.359375,0.613235633919241,35919.0,3,62,69,62
9813,575,22999999.99999999,62,69,7,65.94260869565217,3.2225040457914504,37917.0,3,69,62,69
9814,575,22999999.99999999,68,70,2,69.16695652173912,0.39114586162549553,39771.0,3,69,68,69
9816,569,22759999.99999999,53,66,13,59.85413005272408,6.490346054391667,34057.0,2,66,53,66
9817,575,22999999.99999999,65,66,1,65.52347826086957,0.49944846707762125,37676.0,2,66,65,66
9818,575,22999999.99999999,65,66,1,65.94260869565217,0.23258878419556264,37917.0,2,66,65,66
9819,576,23039999.99999999,65,66,1,65.82638888888889,0.3787747262028661,37916.0,2,66,65,66
9820,577,23079999.99999999,66,67,1,66.02946273830156,0.1690996314414544,38099.0,2,66,67,66
9821,576,23039999.99999999,62,67,5,65.86111111111111,1.7123372230469904,37936.0,3,67,62,66
9822,575,22999999.99999999,62,67,5,62.017391304347825,0.2943706239967686,35660.0,2,62,67,62
9823,575,22999999.99999999,62,69,7,62.65391304347826,1.9507540105892853,36026.0,3,62,63,62
9824,575,22999999.99999999,62,69,7,68.67130434782608,1.4808202907373464,39486.0,2,69,62,69
9825,575,22999999.99999999,67,69,2,68.94782608695652,0.3187878744309374,39645.0,2,69,67,69
9826,11,439999.99999999977,53,65,12,58.45454545454545,5.975155172783625,643.0,2,53,65,53
9827,575,22999999.99999999,53,66,13,64.73565217391304,3.4850785358090186,37223.0,3,66,53,66
9828,576,23039999.99999999,65,66,1,65.61284722222223,0.48709907045347417,37793.0,2,66,65,66
9829,576,23039999.99999999,65,66,1,65.86805555555556,0.3384303591942248,37940.0,2,66,65,66
9830,575,22999999.99999999,65,66,1,65.72695652173913,0.4455229929421305,37793.0,2,66,65,66
9831,576,23039999.99999999,66,66,0,66.0,0.0,38016.0,1,66,66,66
9832,575,22999999.99999999,62,67,5,65.14434782608696,1.8019405628545557,37458.0,3,66,67,66
9833,575,22999999.99999999,62,62,0,62.0,0.0,35650.0,1,62,62,62
9834,576,23039999.99999999,62,69,7,64.1875,3.2445868381043526,36972.0,2,62,69,62
9835,576,23039999.99999999,62,70,8,68.97048611111111,0.9190294018549924,39727.0,3,69,62,69
9836,576,23039999.99999999,67,70,3,68.49305555555556,1.018894606490506,39452.0,3,69,70,69
9837,26,1039999.9999999994,65,66,1,65.42307692307692,0.49404740687182286,1701.0,2,65,66,65
9838,576,23039999.99999999,65,66,1,65.81944444444444,0.38464951178186796,37912.0,2,66,65,66
9839,577,23079999.99999999,65,66,1,65.5736568457539,0.4945449110779054,37836.0,2,66,65,66
9840,576,23039999.99999999,65,66,1,65.63888888888889,0.480322679605481,37808.0,2,66,65,66
9841,576,23039999.99999999,65,66,1,65.72743055555556,0.44528119475150985,37859.0,2,66,65,66
9842,575,22999999.99999999,66,66,0,66.0,0.0,37950.0,1,66,66,66
9843,574,22959999.99999999,62,66,4,63.86062717770035,1.9951378940825957,36656.0,2,62,66,62
9844,576,23039999.99999999,62,69,7,62.486111111111114,1.716893638357449,35992.0,3,62,63,62
9845,576,23039999.99999999,62,69,7,68.26215277777777,2.1446861539353237,39319.0,3,69,63,69
9846,576,23039999.99999999,66,70,4,69.13888888888889,0.49456927263253875,39824.0,3,69,66,69
9847,576,23039999.99999999,58,70,12,65.14930555555556,4.154808066963155,37526.0,6,67,68,67
9848,46,1839999.999999999,65,66,1,65.78260869565217,0.4124709991521639,3026.0,2,66,65,66
9849,576,23039999.99999999,65,66,1,65.99826388888889,0.0416304819753584,38015.0,2,66,65,66
9850,574,22959999.99999999,65,66,1,65.99477351916376,0.0721052337533665,37881.0,2,66,65,66
9851,575,22999999.99999999,65,66,1,65.39304347826086,0.4884263531563072,37601.0,2,65,66,65
9852,576,23039999.99999999,65,66,1,65.83159722222223,0.37422357249967075,37919.0,2,66,65,66
9853,575,22999999.99999999,66,67,1,66.1008695652174,0.3011559330807105,38008.0,2,66,67,66
9854,577,23079999.99999999,62,69,7,62.788561525129985,1.7336532919480516,36229.0,4,62,69,62
9855,575,22999999.99999999,62,69,7,64.90260869565218,3.3363729556292716,37319.0,3,62,63,63
