AREA,COUNT,HUC12,MAJORITY,MAX,MEAN,MEDIAN,MIN,MINORITY,RANGE,STD,SUM,VARIETY,ZONE_CODE
10359999.999999996,259,030601030607,6,6,4.976833976833976,6,1,1,5,2.017166677512977,1289.0,2,2385
17799999.999999993,445,031300010702,5,5,4.343820224719101,5,1,1,4,1.4812654062104826,1933.0,2,2386
12959999.999999994,324,030601040206,6,6,5.29320987654321,6,1,2,5,1.738405205829625,1715.0,3,2387
17559999.999999993,439,030601030507,6,6,5.020501138952164,6,1,1,5,1.984458688520669,2204.0,2,2388
19839999.999999993,496,030501040404,2,5,2.7661290322580645,2,1,1,4,1.197166486439502,1372.0,4,2389
5239999.999999998,131,030601030504,6,6,6.0,6,6,6,0,0.0,786.0,1,2390
33359999.99999999,834,030501100203,5,5,3.4892086330935252,5,1,2,4,1.7210792434480253,2910.0,4,2391
24039999.999999993,601,030501091311,5,5,5.0,5,5,5,0,0.0,3005.0,1,2392
27959999.99999999,699,030501100306,2,5,2.1087267525035767,2,1,5,4,1.3166354825863282,1474.0,3,2393
11079999.999999996,277,030601040210,6,6,6.0,6,6,6,0,0.0,1662.0,1,2394
23159999.999999993,579,030601030608,6,6,6.0,6,6,6,0,0.0,3474.0,1,2395
25599999.999999993,640,030701010401,4,4,3.8265625,4,1,1,3,0.7001656472533843,2449.0,2,2396
105839999.99999996,2646,030402060906,7,7,6.984882842025699,7,2,2,5,0.27451277093476933,18482.0,2,2397
25799999.99999999,645,030501091307,5,5,5.0,5,5,5,0,0.0,3225.0,1,2398
45239999.999999985,1131,030601030207,5,5,5.0,5,5,5,0,0.0,5655.0,1,2399
88159999.99999997,2204,030402060907,7,7,6.0630671506352085,7,2,2,5,1.951107655308936,13363.0,2,2400
17439999.999999993,436,031300010305,5,5,5.0,5,5,5,0,0.0,2180.0,1,2402
28599999.99999999,715,030601040205,2,6,1.8545454545454545,2,1,4,5,0.5378963521870382,1326.0,4,2403
87519999.99999997,2188,030501040405,5,5,4.522394881170018,5,1,1,4,1.1058888925232684,9895.0,3,2404
83639999.99999997,2091,030402040810,7,7,7.0,7,7,7,0,0.0,14637.0,1,2405
26239999.99999999,656,030501091403,5,5,4.0426829268292686,5,1,1,4,1.7066963157219128,2652.0,2,2406
13399999.999999994,335,031300010404,5,5,5.0,5,5,5,0,0.0,1675.0,1,2407
24359999.999999993,609,030501090702,5,5,4.875205254515599,5,1,1,4,0.6954173232218831,2969.0,2,2408
7599999.999999997,190,030601030503,6,6,6.0,6,6,6,0,0.0,1140.0,1,2409
59879999.99999998,1497,030402050503,5,5,3.7274549098196395,5,1,1,4,1.485355276041078,5580.0,3,2410
82759999.99999997,2069,030402070203,7,7,6.997100048332528,7,5,5,2,0.07610186341522769,14477.0,2,2411
41559999.999999985,1039,030402050702,5,5,5.0,5,5,5,0,0.0,5195.0,1,2412
51559999.99999998,1289,030402050301,2,5,2.2280837858805276,2,1,3,4,0.8480083758712575,2872.0,4,2413
11759999.999999996,294,030601030606,6,6,6.0,6,6,6,0,0.0,1764.0,1,2414
2519999.999999999,63,030402080307,1,7,1.5714285714285714,1,1,7,6,1.761261143705422,99.0,2,2415
94159999.99999997,2354,030402060905,7,7,7.0,7,7,7,0,0.0,16478.0,1,2416
17079999.999999993,427,030501091310,5,5,5.0,5,5,5,0,0.0,2135.0,1,2417
33599999.999999985,840,030501091202,5,5,4.795238095238095,5,1,1,4,0.8815442027521337,4028.0,2,2418
22039999.999999993,551,030601040202,6,6,6.0,6,6,6,0,0.0,3306.0,1,2419
82999999.99999997,2075,030402040809,7,7,6.146987951807229,7,1,1,6,2.0953383342063403,12755.0,2,2420
12519999.999999996,313,030601040203,6,6,5.664536741214057,6,1,1,5,1.2509119457157774,1773.0,2,2421
30479999.99999999,762,030501091207,5,5,4.994750656167979,5,1,1,4,0.14480959815362665,3806.0,2,2422
16359999.999999994,409,030501100202,2,2,1.8997555012224938,2,1,1,1,0.30032572191264717,777.0,2,2423
9719999.999999996,243,030501091302,5,5,5.0,5,5,5,0,0.0,1215.0,1,2424
24719999.999999993,618,031501040105,5,5,4.12621359223301,5,1,1,4,1.6527682670809052,2550.0,2,2425
70039999.99999997,1751,030402020601,3,7,3.0970873786407767,3,3,7,4,0.4847739619580443,5423.0,3,2426
26479999.99999999,662,030601040209,6,6,5.924471299093655,6,1,1,5,0.609867952815301,3922.0,2,2427
26879999.99999999,672,030402060903,7,7,7.0,7,7,7,0,0.0,4704.0,1,2428
54839999.99999998,1371,030402020705,7,7,6.317286652078774,7,1,1,6,1.9053038004731808,8661.0,2,2429
13079999.999999994,327,030501100201,2,2,1.6085626911314985,2,1,1,1,0.48807186160880717,526.0,2,2430
82599999.99999997,2065,030402020603,3,7,2.672639225181598,3,1,7,6,0.9218110703948761,5519.0,3,2431
9399999.999999996,235,030601030502,6,6,6.0,6,6,6,0,0.0,1410.0,1,2432
23519999.999999993,588,030501040403,3,3,2.4115646258503403,3,1,2,2,0.8435442725198541,1418.0,3,2433
20239999.999999993,506,030601030506,6,6,6.0,6,6,6,0,0.0,3036.0,1,2434
13199999.999999994,330,030501060707,3,5,2.7181818181818183,3,1,2,4,1.3105526350995562,897.0,4,2435
17199999.999999993,430,031300010701,5,5,4.786046511627907,5,1,1,4,0.9000210321441304,2058.0,2,2436
19599999.999999993,490,030501091306,5,5,5.0,5,5,5,0,0.0,2450.0,1,2437
96279999.99999997,2407,030402020704,7,7,6.961778147071043,7,3,3,4,0.38913558263734166,16757.0,2,2438
6879999.999999997,172,030501060704,5,5,5.0,5,5,5,0,0.0,860.0,1,2439
20119999.999999993,503,030402060901,7,7,7.0,7,7,7,0,0.0,3521.0,1,2440
24919999.999999993,623,030501090701,5,5,3.720706260032103,5,1,1,4,1.55756471708441,2318.0,3,2441
22199999.999999993,555,030501091308,5,5,5.0,5,5,5,0,0.0,2775.0,1,2442
16919999.999999993,423,030601030405,5,5,5.0,5,5,5,0,0.0,2115.0,1,2443
16839999.999999993,421,030402050204,5,5,5.0,5,5,5,0,0.0,2105.0,1,2444
9759999.999999996,244,030501091305,5,5,4.868852459016393,5,1,1,4,0.7123134748328025,1188.0,2,2445
45199999.999999985,1130,030402060904,7,7,6.992920353982301,7,3,3,4,0.16813227733858996,7902.0,2,2446
32799999.99999999,820,030601040109,6,6,5.75,6,1,1,5,1.0897247358851685,4715.0,2,2447
36359999.999999985,909,030501060708,5,5,5.0,5,5,5,0,0.0,4545.0,1,2448
22559999.999999993,564,030601040108,6,6,5.539007092198582,6,1,1,5,1.446530358466037,3124.0,2,2449
25519999.999999993,638,030601030404,5,5,4.93730407523511,5,1,1,4,0.4968429531325109,3150.0,2,2450
27519999.99999999,688,030501090808,5,5,5.0,5,5,5,0,0.0,3440.0,1,2451
8599999.999999996,215,030501060702,5,5,5.0,5,5,5,0,0.0,1075.0,1,2452
14519999.999999994,363,030601030604,6,6,6.0,6,6,6,0,0.0,2178.0,1,2453
99359999.99999997,2484,030402050502,5,7,4.724235104669887,5,1,7,6,0.9018010799960234,11735.0,4,2454
69079999.99999997,1727,030402050501,5,5,4.998262883613202,5,2,2,3,0.07216877155013628,8632.0,2,2455
112679999.99999996,2817,030402050109,5,5,4.990060347887824,5,1,1,4,0.19914771343048415,14057.0,2,2456
21719999.999999993,543,030402070201,7,7,6.988950276243094,7,1,1,6,0.2572474414767427,3795.0,2,2457
18239999.999999993,456,030501060706,2,3,1.8157894736842106,2,1,3,2,0.530901078995579,828.0,3,2458
12079999.999999996,302,031300010604,5,5,4.509933774834437,5,1,1,4,1.3115258272768513,1362.0,2,2459
16799999.999999993,420,030601040102,6,6,5.0,6,1,1,5,2.0,2100.0,2,2460
13079999.999999994,327,030601030605,6,6,6.0,6,6,6,0,0.0,1962.0,1,2461
9119999.999999996,228,030501091205,5,5,4.649122807017544,5,1,1,4,1.1315449471296213,1060.0,2,2462
26719999.99999999,668,031300010304,5,5,4.868263473053892,5,1,1,4,0.7138568450695222,3252.0,2,2463
28599999.99999999,715,030601040201,6,6,5.286713286713287,6,1,1,5,1.7486153468050663,3780.0,2,2464
13319999.999999994,333,031300010403,5,5,5.0,5,5,5,0,0.0,1665.0,1,2465
14519999.999999994,363,031300010402,5,5,5.0,5,5,5,0,0.0,1815.0,1,2467
22359999.999999993,559,030601040104,6,6,6.0,6,6,6,0,0.0,3354.0,1,2468
5719999.999999998,143,030402080306,1,2,1.020979020979021,1,1,2,1,0.14331399672670758,146.0,2,2469
21919999.999999993,548,030601040107,6,6,4.662408759124087,6,1,2,5,2.12585131956964,2555.0,3,2470
22639999.999999993,566,031501040104,5,5,3.646643109540636,5,1,1,4,1.6373126207942812,2064.0,3,2471
12799999.999999996,320,030501091203,5,5,4.7,5,1,1,4,1.0535653752852736,1504.0,2,2472
105279999.99999996,2632,030402060803,7,7,4.6082826747720365,7,1,1,6,2.4698131488037283,12129.0,4,2473
87439999.99999997,2186,030402050108,3,5,3.810155535224154,3,1,2,4,1.1494488410563848,8329.0,4,2474
42439999.999999985,1061,030402050205,5,5,4.792648444863336,5,1,1,4,0.886798485073731,5085.0,2,2475
10119999.999999996,253,030501060603,5,5,5.0,5,5,5,0,0.0,1265.0,1,2476
66919999.99999998,1673,030402040807,7,7,6.892408846383741,7,1,1,6,0.7962229997689582,11531.0,2,2477
13359999.999999994,334,030501040401,5,5,3.437125748502994,5,1,1,4,1.7008096352399462,1148.0,3,2478
24319999.999999993,608,030402040806,7,7,7.0,7,7,7,0,0.0,4256.0,1,2479
17279999.999999993,432,030601030501,6,6,6.0,6,6,6,0,0.0,2592.0,1,2480
16479999.999999994,412,030601030402,5,5,4.854368932038835,5,1,1,4,0.7492101600279799,2000.0,2,2481
17239999.999999993,431,031300010401,5,5,5.0,5,5,5,0,0.0,2155.0,1,2482
80679999.99999997,2017,030402060902,7,7,7.0,7,7,7,0,0.0,14119.0,1,2483
52879999.99999998,1322,030501040307,5,5,4.390317700453858,5,1,1,4,1.2209083900720883,5804.0,3,2484
118479999.99999996,2962,030402020505,7,7,6.672518568534774,7,2,5,5,1.2141333762511632,19764.0,4,2485
54959999.99999998,1374,030501040402,5,5,4.965065502183406,5,1,1,4,0.3721794891294774,6822.0,2,2486
12839999.999999994,321,030402050106,5,5,4.850467289719626,5,1,1,4,0.7587956310349329,1557.0,2,2487
22959999.999999993,574,030501090807,5,5,4.376306620209059,5,1,2,4,1.4475244818296662,2512.0,3,2488
85519999.99999997,2138,030402020702,7,7,6.83068288119738,7,1,3,6,0.9898236189017539,14604.0,3,2489
14599999.999999994,365,030501060705,3,3,2.9068493150684933,3,1,1,2,0.42145500324447926,1061.0,2,2490
28479999.99999999,712,030402050107,5,5,4.98314606741573,5,3,3,2,0.18282179882328453,3548.0,2,2491
4239999.999999998,106,030601030603,6,6,6.0,6,6,6,0,0.0,636.0,1,2492
39999.999999999985,1,030402080312,2,2,2.0,2,2,2,0,0.0,2.0,1,2493
21879999.999999993,547,030501090908,5,5,5.0,5,5,5,0,0.0,2735.0,1,2494
14719999.999999994,368,030501060701,5,5,5.0,5,5,5,0,0.0,1840.0,1,2495
25679999.99999999,642,030601030206,5,5,5.0,5,5,5,0,0.0,3210.0,1,2496
78319999.99999997,1958,030402080301,7,7,5.459652706843718,7,1,1,6,2.319072293894879,10690.0,3,2497
42199999.999999985,1055,030501040306,2,5,2.994312796208531,2,1,1,4,1.4374694315405485,3159.0,3,2498
17039999.999999993,426,030402050203,5,5,4.990610328638498,5,1,1,4,0.19357303406655613,2126.0,2,2499
15799999.999999994,395,030402080305,2,7,2.187341772151899,2,1,7,6,0.8021122571468495,864.0,4,2500
15239999.999999994,381,031300010601,5,5,4.748031496062992,5,1,1,4,0.9717951886955284,1809.0,2,2501
14639999.999999994,366,030402050104,5,5,3.202185792349727,2,1,2,4,1.8310006904211513,1172.0,3,2502
22639999.999999993,566,030501090907,5,5,4.992932862190813,5,1,1,4,0.16798394804246555,2826.0,2,2503
40399999.999999985,1010,030402020407,7,7,7.0,7,7,7,0,0.0,7070.0,1,2504
26679999.99999999,667,031300010303,5,5,4.814092953523239,5,1,1,4,0.8420610167780798,3211.0,2,2505
13199999.999999994,330,031501040103,5,5,4.9787878787878785,5,1,1,4,0.2744223417859046,1643.0,3,2506
15159999.999999994,379,030601030601,6,6,5.8680738786279685,6,1,1,5,0.8013901080995993,2224.0,2,2507
36799999.999999985,920,030402040702,7,7,7.0,7,7,7,0,0.0,6440.0,1,2508
73799999.99999997,1845,030402020703,3,7,3.7371273712737128,3,1,1,6,1.9566448212888021,6895.0,4,2510
97199999.99999997,2430,030402060706,7,7,6.989711934156379,7,2,2,5,0.22657114758791372,16985.0,2,2511
29239999.99999999,731,030601040106,6,6,4.41313269493844,6,1,1,5,2.3272706506623724,3226.0,2,2512
25919999.99999999,648,030601030205,3,5,3.015432098765432,3,3,5,2,0.17500299385598886,1954.0,2,2513
17799999.999999993,445,030601040103,6,6,5.991011235955056,6,2,2,4,0.18940501128724566,2666.0,2,2514
21559999.999999993,539,030501060703,5,5,5.0,5,5,5,0,0.0,2695.0,1,2515
24319999.999999993,608,030402020408,7,7,4.713815789473684,7,2,2,5,2.4908397797071866,2866.0,2,2516
13599999.999999994,340,031300010505,5,5,5.0,5,5,5,0,0.0,1700.0,1,2517
32359999.99999999,809,030501090804,5,5,5.0,5,5,5,0,0.0,4045.0,1,2518
35279999.999999985,882,030402060801,3,7,3.052154195011338,3,2,2,5,0.4660843147637523,2692.0,3,2519
9359999.999999996,234,030402080304,4,4,4.0,4,4,4,0,0.0,936.0,1,2520
11079999.999999996,277,030501060404,6,6,6.0,6,6,6,0,0.0,1662.0,1,2521
4999999.999999998,125,030402080303,2,2,2.0,2,2,2,0,0.0,250.0,1,2522
27319999.99999999,683,030501091206,5,5,5.0,5,5,5,0,0.0,3415.0,1,2523
18159999.999999993,454,030501060405,6,6,6.0,6,6,6,0,0.0,2724.0,1,2524
11599999.999999996,290,031300010301,5,5,3.5413793103448277,5,2,2,3,1.499429142265611,1027.0,2,2525
70079999.99999997,1752,030402040701,7,7,7.0,7,7,7,0,0.0,12264.0,1,2526
4919999.999999998,123,030402080302,2,7,2.0569105691056913,2,2,4,5,0.4822173211816876,253.0,3,2527
6839999.999999997,171,030501090603,5,5,5.0,5,5,5,0,0.0,855.0,1,2528
127599999.99999996,3190,030402011202,7,7,6.830094043887147,7,1,3,6,0.9832310264346996,21788.0,4,2529
26559999.99999999,664,031300010302,5,5,4.831325301204819,5,1,1,4,0.80389529241505,3208.0,2,2530
22759999.999999993,569,030501090806,5,5,4.690685413005272,5,1,1,4,1.0684487981420505,2669.0,2,2531
11919999.999999996,298,030501090803,5,6,4.466442953020135,5,1,6,5,1.3661345427985931,1331.0,3,2532
9199999.999999996,230,030501090906,5,5,4.726086956521739,5,2,2,3,0.8641242821766206,1087.0,2,2533
128599999.99999996,3215,030402040808,7,7,7.0,7,7,7,0,0.0,22505.0,1,2534
88399999.99999997,2210,030402020701,7,7,6.742081447963801,7,2,2,5,1.1059253052067048,14900.0,2,2535
46679999.999999985,1167,030402011201,7,7,5.322193658954585,7,1,3,6,2.6049282908308826,6211.0,4,2536
21799999.999999993,545,031300010603,2,5,2.8954128440366973,2,1,1,4,1.3992386737998095,1578.0,3,2537
32079999.99999999,802,030501040205,5,5,3.4139650872817957,5,1,3,4,1.7770227809086698,2738.0,4,2538
29399999.99999999,735,030601040101,2,6,2.6272108843537416,2,1,6,5,1.8698669538006025,1931.0,3,2539
34959999.999999985,874,030402050202,5,5,4.548054919908467,5,1,2,4,1.2595092272592956,3975.0,3,2540
30799999.99999999,770,030601030602,6,6,5.754545454545455,6,1,3,5,1.069414872727981,4431.0,3,2541
31439999.99999999,786,030501040206,5,5,4.597964376590331,5,1,1,4,1.2027093793382824,3614.0,2,2542
18479999.999999993,462,031501040101,5,5,4.0995670995671,5,1,1,4,1.6706143162171196,1894.0,2,2543
38199999.999999985,955,030402020404,2,7,3.9842931937172774,2,2,7,5,2.4462310786092294,3805.0,2,2545
9959999.999999996,249,030402050103,5,5,3.959839357429719,5,1,1,4,1.5774495117580698,986.0,3,2546
48279999.999999985,1207,030402060704,7,7,6.991714995857498,7,2,2,5,0.20336267951340653,8439.0,2,2547
26959999.99999999,674,030501060507,5,5,4.982195845697329,5,1,1,4,0.26626984301691387,3358.0,2,2548
16959999.999999993,424,030501040303,5,5,3.018867924528302,2,1,2,4,1.814413632999012,1280.0,3,2549
23879999.999999993,597,030601040105,6,6,4.051926298157454,6,1,2,5,2.4355650322653744,2419.0,3,2550
49599999.999999985,1240,030402040804,5,7,5.966129032258064,5,1,1,6,1.0090627315751508,7398.0,3,2551
9159999.999999996,229,030501090903,5,5,5.0,5,5,5,0,0.0,1145.0,1,2552
28759999.99999999,719,030501060601,5,5,4.577190542420028,5,1,1,4,1.2298251879437252,3291.0,2,2553
22479999.999999993,562,031300010205,5,5,3.501779359430605,5,1,2,4,1.8077030807591346,1968.0,3,2554
83879999.99999997,2097,030402060802,3,7,2.9780639008106817,3,1,5,6,0.6031988086722646,6245.0,4,2555
70519999.99999997,1763,030402010904,7,7,6.686330119115144,7,1,1,6,1.2166225708043226,11788.0,3,2556
69279999.99999997,1732,030501040305,3,5,3.0577367205542725,3,1,1,4,1.5531808842148425,5296.0,3,2558
5039999.999999998,126,030501090904,5,5,5.0,5,5,5,0,0.0,630.0,1,2559
87359999.99999997,2184,030501040304,5,5,4.278388278388278,5,1,3,4,1.4078436617678192,9344.0,4,2561
27239999.99999999,681,031300010602,2,5,2.2863436123348015,2,2,5,3,0.8814976872797018,1557.0,2,2562
37639999.999999985,941,030601030401,5,5,4.608926673751329,5,1,1,4,1.188004612150763,4337.0,2,2563
102279999.99999997,2557,030402020504,7,7,6.92334767305436,7,1,1,6,0.4076776583291812,17703.0,3,2564
13679999.999999994,342,030501060602,5,5,4.707602339181286,5,1,1,4,1.0411984686997002,1610.0,2,2565
23599999.999999993,590,031300010502,5,5,4.793220338983051,5,1,2,4,0.8798814262911153,2828.0,3,2566
37319999.999999985,933,030501040207,5,5,4.02465166130761,5,1,1,4,1.5872053445528032,3755.0,3,2567
18639999.999999993,466,030601030204,3,3,3.0,3,3,3,0,0.0,1398.0,1,2568
7039999.999999997,176,030501060505,5,5,3.227272727272727,5,1,1,4,1.9870448176722177,568.0,2,2569
12359999.999999996,309,031300010206,5,5,4.728155339805825,5,1,1,4,1.006717001694425,1461.0,2,2570
27879999.99999999,697,030501090604,5,5,4.995695839311335,5,3,3,2,0.0845876784676175,3482.0,3,2571
7839999.999999997,196,030501080402,6,6,6.0,6,6,6,0,0.0,1176.0,1,2572
20039999.999999993,501,030402080201,4,7,3.9081836327345307,4,2,7,5,0.5431049330240224,1958.0,3,2573
11519999.999999996,288,030501080501,6,6,5.878472222222222,6,1,1,5,0.7699804465811341,1693.0,2,2574
101239999.99999997,2531,030402060705,7,7,6.610430659818253,7,1,3,6,1.4465158115684944,16731.0,4,2575
17319999.999999993,433,030501060402,6,6,5.815242494226328,6,1,1,5,0.9432137578134931,2518.0,2,2576
21639999.999999993,541,031300010106,5,5,4.77818853974122,5,1,1,4,0.915448260216266,2585.0,2,2577
21079999.999999993,527,031300010504,5,5,4.104364326375712,5,1,1,4,1.6674469810547856,2163.0,2,2578
13559999.999999994,339,030402050201,2,5,2.017699115044248,2,2,5,3,0.22974787585393205,684.0,2,2579
13079999.999999994,327,030601010804,5,5,5.0,5,5,5,0,0.0,1635.0,1,2580
18159999.999999993,454,030402020403,7,7,4.852422907488987,7,1,1,6,2.540904281953166,2203.0,3,2581
24999999.999999993,625,030601020505,5,5,3.9584,5,2,2,3,1.428239979835322,2474.0,2,2582
30439999.99999999,761,030402020405,7,7,7.0,7,7,7,0,0.0,5327.0,1,2583
19119999.999999993,478,030601020506,5,5,4.640167364016737,5,1,1,4,1.1444872292928339,2218.0,2,2584
104959999.99999996,2624,030402011105,7,7,7.0,7,7,7,0,0.0,18368.0,1,2585
10919999.999999996,273,030402080203,4,4,4.0,4,4,4,0,0.0,1092.0,1,2586
14679999.999999994,367,030402080107,4,4,3.4250681198910082,4,1,3,3,1.1574770238561007,1257.0,3,2587
24919999.999999993,623,030501091204,5,5,4.744783306581059,5,2,2,3,0.8369674543595614,2956.0,2,2588
32999999.99999999,825,030402050105,5,5,4.580606060606061,5,1,2,4,1.1923441118969753,3779.0,3,2589
57759999.99999998,1444,030402060701,7,7,6.976454293628809,7,2,2,5,0.2897121577316373,10074.0,3,2590
11279999.999999996,282,030501060403,1,6,1.851063829787234,1,1,5,5,1.8601310493479897,522.0,3,2591
19079999.999999993,477,030501080401,6,6,6.0,6,6,6,0,0.0,2862.0,1,2592
47159999.999999985,1179,030402010901,2,7,3.5538592027141647,2,1,1,6,2.3554621235821003,4190.0,3,2593
73119999.99999997,1828,030402060702,7,7,7.0,7,7,7,0,0.0,12796.0,1,2594
31519999.99999999,788,030501090503,5,5,4.895939086294416,5,1,3,4,0.6164691966361294,3858.0,3,2595
7599999.999999997,190,030501090902,5,5,5.0,5,5,5,0,0.0,950.0,1,2596
37759999.999999985,944,030601030203,3,3,2.9703389830508473,3,1,1,2,0.2417483360270516,2804.0,2,2597
16919999.999999993,423,031300010204,3,5,2.5768321513002364,3,1,5,4,0.7798480713446729,1090.0,4,2598
29079999.99999999,727,030501040302,3,5,3.422283356258597,3,1,1,4,1.310920699601841,2488.0,4,2599
12639999.999999996,316,031300010105,5,5,4.7974683544303796,5,1,1,4,0.8769877506677859,1516.0,2,2600
22799999.999999993,570,030601020401,5,5,4.107017543859649,5,1,1,4,1.4584730839252122,2341.0,3,2601
22999999.999999993,575,030501090802,3,5,2.5791304347826087,3,1,5,4,0.832126208255111,1483.0,3,2602
109679999.99999996,2742,030402060703,7,7,4.454412837345004,7,1,1,6,2.557992694400327,12214.0,3,2603
48199999.999999985,1205,030501040203,5,5,4.997510373443983,5,4,4,1,0.04983400762159604,6022.0,2,2604
53159999.99999998,1329,030402040603,5,5,5.0,5,5,5,0,0.0,6645.0,1,2605
47879999.999999985,1197,030402080204,4,4,3.8095238095238093,4,1,1,3,0.6283283497481784,4560.0,3,2606
19719999.999999993,493,031300010503,5,5,4.383367139959432,5,1,1,4,1.444401383300522,2161.0,2,2607
26439999.99999999,661,030501090905,5,5,5.0,5,5,5,0,0.0,3305.0,1,2608
62999999.99999998,1575,030402040602,5,5,4.251428571428572,5,1,1,4,1.3001670920001707,6696.0,4,2609
16159999.999999994,404,030501080403,6,6,6.0,6,6,6,0,0.0,2424.0,1,2610
39999.999999999985,1,060200030101,5,5,5.0,5,5,5,0,0.0,5.0,1,2611
26759999.99999999,669,030402080202,4,7,4.071748878923767,4,4,7,3,0.4583652857105155,2724.0,2,2612
21599999.999999993,540,031300010501,5,5,4.8,5,1,1,4,0.8717797887081343,2592.0,2,2613
9999999.999999996,250,030402080105,4,4,3.832,4,1,1,3,0.6897651774335958,958.0,2,2614
55359999.99999998,1384,030402011003,7,7,7.0,7,7,7,0,0.0,9688.0,1,2615
28039999.99999999,701,030601010704,5,5,4.960057061340941,5,1,1,4,0.3977138623275708,3477.0,2,2616
29079999.99999999,727,030402060605,7,7,7.0,7,7,7,0,0.0,5089.0,1,2617
39839999.999999985,996,030501090805,3,5,3.4839357429718874,3,3,5,2,0.8565498716467256,3470.0,2,2618
46359999.999999985,1159,030402011104,7,7,7.0,7,7,7,0,0.0,8113.0,1,2619
87279999.99999997,2182,030402010905,7,7,6.995417048579285,7,2,2,5,0.1513068196078615,15264.0,2,2620
31919999.99999999,798,030402080106,4,4,4.0,4,4,4,0,0.0,3192.0,1,2621
24879999.999999993,622,030402010903,7,7,4.540192926045016,7,2,2,5,2.499676884858509,2824.0,2,2622
13519999.999999994,338,031300010103,5,5,3.8195266272189348,5,2,2,3,1.4655724937709806,1291.0,2,2623
14559999.999999994,364,030501060506,5,5,4.978021978021978,5,1,1,4,0.29568404499063444,1812.0,2,2624
19039999.999999993,476,030402050101,5,5,4.911764705882353,5,1,3,4,0.580303668778701,2338.0,3,2625
15959999.999999994,399,030501040208,5,5,4.87468671679198,5,1,4,4,0.6859388601754131,1945.0,3,2626
8279999.999999997,207,030501080302,6,6,5.468599033816425,6,1,1,5,1.540979507993872,1132.0,2,2627
42119999.999999985,1053,030300050802,3,4,3.0,3,2,2,2,0.06163335513613657,3159.0,3,2628
34559999.999999985,864,030402040805,2,7,3.3090277777777777,2,1,1,6,2.258853359390201,2859.0,3,2629
107919999.99999996,2698,030402040604,5,7,4.998517420311342,5,2,7,5,0.09028837270150349,13486.0,3,2630
16479999.999999994,412,030501060504,5,5,3.1699029126213594,2,1,1,4,1.7052935829839604,1306.0,3,2631
27359999.99999999,684,030601020502,5,5,5.0,5,5,5,0,0.0,3420.0,1,2632
61999999.99999998,1550,030300050803,6,6,5.599354838709678,6,1,1,5,1.029938725029454,8679.0,3,2633
47159999.999999985,1179,030402060504,7,7,5.1509754028838,7,2,5,5,2.403193799841899,6073.0,3,2634
25919999.99999999,648,030501080502,6,6,6.0,6,6,6,0,0.0,3888.0,1,2635
18119999.999999993,453,031300010203,3,3,2.123620309050773,2,1,2,2,0.8418906278993231,962.0,3,2636
9959999.999999996,249,030402050102,2,5,2.8393574297188753,2,1,1,4,1.6126685923368944,707.0,3,2637
74519999.99999997,1863,030402060603,7,7,7.0,7,7,7,0,0.0,13041.0,1,2638
27599999.99999999,690,030601030202,2,3,1.9753623188405798,2,1,3,2,0.1727071720450024,1363.0,3,2639
41239999.999999985,1031,030402040802,5,5,5.0,5,5,5,0,0.0,5155.0,1,2640
22839999.999999993,571,030601010503,5,5,4.74430823117338,5,1,3,4,0.9748761668644584,2709.0,3,2641
20079999.999999993,502,031300010202,3,5,3.00398406374502,3,3,5,2,0.08917541548047465,1508.0,2,2642
35359999.999999985,884,030402010708,7,7,5.669683257918552,7,1,1,6,2.211024288980513,5012.0,3,2643
10679999.999999996,267,030402020501,1,7,2.602996254681648,1,1,2,6,2.4948768502900727,695.0,3,2644
39919999.999999985,998,030501060406,6,6,6.0,6,6,6,0,0.0,5988.0,1,2645
57599999.99999998,1440,030402020406,7,7,6.864583333333333,7,2,2,5,0.8116314802434799,9885.0,2,2646
15479999.999999994,387,030501090901,5,5,4.2661498708010335,5,1,1,4,1.5481810309749071,1651.0,2,2647
22199999.999999993,555,030402060503,7,7,6.945945945945946,7,2,2,5,0.5170574721543001,3855.0,2,2649
25519999.999999993,638,030501080303,6,6,5.545454545454546,6,1,1,5,1.4373989364401714,3538.0,2,2650
38319999.999999985,958,030501040108,4,5,3.963465553235908,4,1,5,4,0.3353266166536513,3797.0,3,2651
14599999.999999994,365,030501090601,4,4,3.9835616438356163,4,1,1,3,0.18057268003599392,1454.0,3,2652
16599999.999999994,415,030501080301,2,6,2.746987951807229,2,1,1,5,1.9001799121793763,1140.0,3,2653
48599999.999999985,1215,030402060506,7,7,6.917695473251029,7,2,2,5,0.6361985528288177,8405.0,2,2654
13159999.999999994,329,030501090801,3,3,2.8662613981762917,3,1,1,2,0.49959102276727935,943.0,2,2655
12239999.999999996,306,030300050801,6,6,5.9411764705882355,6,3,3,3,0.4159451654038481,1818.0,2,2656
27159999.99999999,679,030402060604,7,7,7.0,7,7,7,0,0.0,4753.0,1,2657
26079999.99999999,652,030601020402,5,5,4.636503067484663,5,1,2,4,1.145042144986058,3023.0,4,2658
20679999.999999993,517,030501040204,2,5,2.5802707930367506,2,2,5,3,1.1849464907154044,1334.0,2,2659
100599999.99999997,2515,030402040803,5,7,5.001590457256461,5,2,2,5,0.122909781474444,12579.0,3,2660
15559999.999999994,389,030501040301,2,3,1.7866323907455013,2,1,3,2,0.4280958270059869,695.0,3,2661
16319999.999999994,408,030501040102,4,4,4.0,4,4,4,0,0.0,1632.0,1,2662
