HUC12,VALUE_1,VALUE_2,VALUE_3,VALUE_4,VALUE_5
030402080108,0.0,0.0,0.0,200000.0,0.0
030402080203,0.0,0.0,0.0,2720000.0,0.0
030402080107,0.0,0.0,0.0,10480000.0,0.0
030402080204,0.0,0.0,0.0,24880000.0,0.0
030402080202,0.0,0.0,0.0,1600000.0,0.0
030402080105,0.0,0.0,0.0,1480000.0,0.0
030402080106,0.0,0.0,0.0,11440000.0,0.0
030300050802,0.0,0.0,0.0,10560000.0,0.0
030300050803,0.0,0.0,0.0,75680000.0,0.0
030300050801,0.0,0.0,0.0,7520000.0,0.0
030402080317,0.0,0.0,0.0,640000.0,40000.0
030300050704,0.0,0.0,0.0,33360000.0,0.0
030203020501,0.0,0.0,0.0,7440000.0,7120000.0
030300050702,0.0,0.0,0.0,7360000.0,0.0
030300050504,0.0,0.0,0.0,10960000.0,280000.0
030300050603,0.0,0.0,0.0,2200000.0,0.0
030300050502,0.0,0.0,0.0,0.0,280000.0
030300050503,0.0,0.0,0.0,1840000.0,12160000.0
030203020502,0.0,0.0,0.0,0.0,48040000.0
030300070808,0.0,0.0,0.0,0.0,120000.0
030300050501,0.0,0.0,0.0,0.0,120000.0
030300070809,0.0,0.0,0.0,0.0,3320000.0
030203020401,0.0,0.0,0.0,0.0,19160000.0
030203020402,0.0,0.0,0.0,0.0,3680000.0
030203020403,0.0,0.0,0.0,0.0,44160000.0
030203020301,0.0,0.0,0.0,0.0,37560000.0
030203020209,0.0,0.0,0.0,1160000.0,640000.0
030203020302,0.0,0.0,0.0,0.0,35880000.0
030203020210,0.0,0.0,0.0,7640000.0,15080000.0
030203020208,0.0,0.0,0.0,19280000.0,40000.0
030203010302,0.0,0.0,2960000.0,19040000.0,800000.0
030203020207,0.0,0.0,21560000.0,5400000.0,0.0
030203020205,0.0,0.0,5440000.0,0.0,0.0
030203020206,0.0,0.0,1720000.0,0.0,0.0
030203010304,0.0,0.0,0.0,41720000.0,560000.0
030203010301,0.0,0.0,4920000.0,5080000.0,0.0
030203010303,0.0,0.0,0.0,0.0,32480000.0
030203020203,0.0,0.0,8840000.0,0.0,0.0
030203020105,0.0,0.0,7960000.0,0.0,0.0
030203010206,0.0,0.0,480000.0,28400000.0,0.0
030203010703,0.0,0.0,0.0,0.0,45760000.0
030203010701,0.0,0.0,0.0,0.0,42480000.0
030203010702,0.0,0.0,0.0,13160000.0,8760000.0
030203010205,0.0,0.0,0.0,2640000.0,0.0
030203010704,0.0,0.0,0.0,14800000.0,22160000.0
030203020202,0.0,0.0,400000.0,0.0,0.0
030203010203,0.0,0.0,1280000.0,1160000.0,0.0
030203010503,0.0,0.0,0.0,840000.0,40440000.0
030203010204,0.0,0.0,0.0,1760000.0,0.0
030203010406,0.0,0.0,0.0,53560000.0,840000.0
030203010402,0.0,0.0,0.0,0.0,2440000.0
030203010403,0.0,0.0,0.0,160000.0,360000.0
030203010604,0.0,0.0,0.0,0.0,75520000.0
030203010202,0.0,0.0,40000.0,0.0,0.0
030203010404,0.0,0.0,0.0,5160000.0,0.0
030203010405,0.0,0.0,0.0,9280000.0,0.0
030203010501,0.0,0.0,0.0,0.0,11600000.0
030203010502,0.0,0.0,0.0,20600000.0,6400000.0
030203010603,0.0,0.0,0.0,0.0,16080000.0
030203010602,0.0,0.0,0.0,0.0,37280000.0
030202040504,0.0,0.0,10920000.0,0.0,0.0
030203010601,0.0,0.0,0.0,0.0,3320000.0
030202040602,0.0,0.0,10760000.0,6960000.0,520000.0
030202040502,0.0,6640000.0,8400000.0,0.0,0.0
030202040505,0.0,6520000.0,55440000.0,12040000.0,0.0
030202040604,0.0,0.0,2680000.0,16520000.0,12000000.0
030202040605,0.0,0.0,56760000.0,8400000.0,7960000.0
030202040701,0.0,0.0,0.0,1200000.0,37240000.0
030202040901,0.0,0.0,0.0,60640000.0,3320000.0
030202040302,0.0,0.0,1200000.0,0.0,0.0
030202040305,0.0,0.0,200000.0,0.0,0.0
030202040601,0.0,0.0,10920000.0,0.0,0.0
030202040603,0.0,0.0,8200000.0,8320000.0,0.0
030202040503,0.0,0.0,12400000.0,3400000.0,0.0
030202040702,0.0,0.0,0.0,46280000.0,13360000.0
030202040404,0.0,0.0,29440000.0,0.0,0.0
030202040903,0.0,0.0,0.0,520000.0,28320000.0
030202040403,0.0,0.0,7040000.0,0.0,0.0
030202040902,0.0,0.0,22160000.0,36200000.0,58440000.0
030202040704,0.0,0.0,0.0,26600000.0,36240000.0
030202040401,0.0,0.0,6240000.0,0.0,0.0
030202040501,0.0,0.0,6000000.0,0.0,0.0
030202040705,0.0,0.0,0.0,84560000.0,16160000.0
030202040703,0.0,0.0,0.0,44360000.0,0.0
030201050206,0.0,0.0,1720000.0,20040000.0,35760000.0
030202040801,0.0,0.0,960000.0,840000.0,0.0
030202040802,0.0,0.0,0.0,26800000.0,0.0
030202040803,0.0,0.0,0.0,47760000.0,47480000.0
030202040904,0.0,0.0,28520000.0,216440000.0,85680000.0
030201050207,0.0,0.0,4040000.0,18960000.0,76920000.0
030202040804,0.0,0.0,0.0,40000.0,45400000.0
030201040205,0.0,0.0,0.0,1680000.0,0.0
030202040805,0.0,0.0,0.0,3320000.0,37520000.0
030201050202,0.0,0.0,165640000.0,145640000.0,1160000.0
030201040702,0.0,0.0,0.0,0.0,24120000.0
030201040701,0.0,0.0,0.0,0.0,48000000.0
030201040206,0.0,0.0,0.0,13560000.0,27840000.0
030201050205,0.0,0.0,29880000.0,31880000.0,40000.0
030201040203,0.0,0.0,0.0,7440000.0,0.0
030203010605,0.0,0.0,0.0,56080000.0,15040000.0
030203010606,0.0,0.0,0.0,59800000.0,75000000.0
030201040107,0.0,0.0,40000.0,840000.0,0.0
030201050201,0.0,0.0,1160000.0,33480000.0,197360000.0
030201050306,0.0,0.0,0.0,10120000.0,30960000.0
030201040204,0.0,0.0,0.0,33720000.0,0.0
030201040703,0.0,0.0,0.0,0.0,90800000.0
030201050106,0.0,0.0,0.0,560000.0,68560000.0
030201040109,0.0,0.0,40000.0,49680000.0,0.0
030201050203,0.0,0.0,0.0,151360000.0,121120000.0
030201040207,0.0,0.0,0.0,46600000.0,56800000.0
030201040604,0.0,0.0,0.0,0.0,47680000.0
030201050103,0.0,0.0,0.0,0.0,67120000.0
030201050305,0.0,0.0,0.0,0.0,109000000.0
030201040103,0.0,0.0,25600000.0,1160000.0,0.0
030201040108,0.0,0.0,0.0,2440000.0,0.0
030201050105,0.0,0.0,0.0,0.0,28760000.0
030201040201,0.0,0.0,0.0,10960000.0,0.0
030201050204,0.0,0.0,11880000.0,336280000.0,182640000.0
030201050104,0.0,0.0,0.0,0.0,55560000.0
030201050107,0.0,0.0,0.0,0.0,15640000.0
030201040603,0.0,0.0,0.0,22920000.0,40440000.0
030201040105,0.0,0.0,0.0,2240000.0,0.0
030201040602,0.0,0.0,0.0,17960000.0,0.0
030201040101,0.0,0.0,440000.0,0.0,0.0
030201040505,0.0,0.0,0.0,1600000.0,62560000.0
030201050108,0.0,0.0,0.0,480000.0,47840000.0
030201050102,0.0,0.0,0.0,0.0,18800000.0
030201040304,0.0,0.0,0.0,5920000.0,0.0
030201040305,0.0,0.0,0.0,10120000.0,0.0
030201040503,0.0,0.0,0.0,1160000.0,2520000.0
030201050304,0.0,0.0,0.0,0.0,121320000.0
030201040404,0.0,0.0,0.0,0.0,14400000.0
030201050101,0.0,0.0,0.0,0.0,400000.0
030201050301,0.0,0.0,0.0,0.0,55520000.0
030201050303,0.0,0.0,1600000.0,114160000.0,911200000.0
030201040501,0.0,0.0,0.0,320000.0,0.0
030201040403,0.0,0.0,0.0,0.0,1680000.0
030201040504,0.0,0.0,0.0,0.0,5400000.0
030201040401,0.0,0.0,0.0,0.0,520000.0
030201040502,0.0,0.0,5840000.0,8080000.0,0.0
030102050805,0.0,0.0,0.0,0.0,40000.0
030102050804,0.0,0.0,4520000.0,2760000.0,4960000.0
030201050302,0.0,0.0,0.0,33400000.0,9560000.0
030102050803,0.0,0.0,10160000.0,0.0,0.0
030102050807,0.0,0.0,0.0,0.0,46240000.0
030102050806,0.0,0.0,0.0,0.0,80000.0
030102051504,0.0,0.0,0.0,5040000.0,41440000.0
030102050809,0.0,0.0,0.0,0.0,46960000.0
030102050808,0.0,0.0,0.0,1840000.0,12160000.0
030102051506,0.0,0.0,0.0,0.0,418040000.0
030102050104,0.0,0.0,0.0,1000000.0,3080000.0
030101070903,0.0,0.0,0.0,280000.0,11480000.0
030102051501,0.0,0.0,0.0,12840000.0,3240000.0
030102051505,0.0,0.0,0.0,0.0,179000000.0
030102050901,0.0,0.0,0.0,40000.0,0.0
030102050903,0.0,0.0,0.0,13360000.0,54640000.0
030102051503,0.0,0.0,0.0,32960000.0,59680000.0
030102050902,0.0,0.0,0.0,0.0,6360000.0
030102050106,0.0,0.0,8600000.0,3640000.0,1720000.0
030102051507,0.0,0.0,0.0,0.0,57320000.0
030102050207,0.0,0.0,0.0,0.0,16640000.0
030102050206,0.0,0.0,0.0,0.0,6280000.0
030102050105,0.0,0.0,10960000.0,26480000.0,39720000.0
030102050108,0.0,0.0,59640000.0,11200000.0,2360000.0
030102030705,0.0,0.0,0.0,520000.0,360000.0
030102050904,0.0,0.0,0.0,0.0,27200000.0
030102050107,0.0,0.0,4560000.0,1280000.0,0.0
030102050208,0.0,0.0,0.0,0.0,20720000.0
030102030706,0.0,0.0,0.0,35800000.0,480000.0
030102050907,0.0,0.0,0.0,40000.0,13920000.0
030102051407,0.0,0.0,1040000.0,69840000.0,4320000.0
030102050905,0.0,0.0,0.0,37440000.0,7640000.0
030102050102,0.0,0.0,7880000.0,3840000.0,0.0
030102051406,0.0,0.0,0.0,21640000.0,15360000.0
030102050906,0.0,0.0,0.0,42320000.0,12160000.0
030102051502,0.0,0.0,33480000.0,5240000.0,22720000.0
030102050404,0.0,0.0,1040000.0,6840000.0,1440000.0
030102050406,0.0,0.0,0.0,96920000.0,159000000.0
030102050405,0.0,0.0,0.0,11480000.0,4800000.0
030102030701,0.0,0.0,0.0,21320000.0,1080000.0
030102050401,0.0,0.0,200000.0,0.0,0.0
030102050101,0.0,0.0,840000.0,1480000.0,0.0
030102051404,0.0,0.0,12000000.0,36880000.0,31080000.0
030102051405,0.0,0.0,0.0,1320000.0,86120000.0
030102050402,0.0,0.0,0.0,40000.0,0.0
030102030702,0.0,0.0,0.0,800000.0,0.0
030102050305,0.0,0.0,0.0,25680000.0,28400000.0
030102030605,0.0,0.0,0.0,19080000.0,0.0
030102050504,0.0,0.0,0.0,19360000.0,0.0
030102051401,0.0,0.0,14280000.0,3480000.0,2720000.0
030102051402,0.0,0.0,221960000.0,271600000.0,102600000.0
030102051403,0.0,0.0,0.0,0.0,20440000.0
030102050503,0.0,0.0,0.0,12640000.0,29320000.0
030102050709,0.0,0.0,27960000.0,1280000.0,0.0
030102050707,0.0,0.0,4120000.0,960000.0,0.0
030102030603,0.0,0.0,0.0,10320000.0,4440000.0
030102050304,0.0,0.0,0.0,19280000.0,0.0
030102050303,0.0,0.0,0.0,40000.0,0.0
030102050502,0.0,0.0,0.0,1440000.0,520000.0
030102050708,0.0,0.0,67080000.0,0.0,0.0
030102050706,0.0,0.0,320000.0,4040000.0,0.0
030102051003,0.0,0.0,88440000.0,80000.0,0.0
030102051306,0.0,0.0,100520000.0,75960000.0,14200000.0
030102030504,0.0,0.0,0.0,0.0,80000.0
030102051002,0.0,0.0,9040000.0,10560000.0,0.0
030102051001,0.0,0.0,0.0,1320000.0,0.0
030102051106,0.0,0.0,0.0,1480000.0,0.0
030102051107,0.0,0.0,0.0,5600000.0,0.0
030102051305,0.0,0.0,60040000.0,70960000.0,0.0
030102051105,0.0,0.0,0.0,200000.0,0.0
030102051108,0.0,0.0,0.0,8240000.0,0.0
030102051207,0.0,0.0,25000000.0,49960000.0,0.0
030102051304,0.0,0.0,77520000.0,29400000.0,0.0
030102051104,0.0,0.0,0.0,4600000.0,0.0
030102051206,0.0,0.0,0.0,17480000.0,0.0
030102051205,0.0,0.0,0.0,12040000.0,0.0
030102051303,0.0,0.0,0.0,120240000.0,0.0
030102051302,0.0,0.0,0.0,27360000.0,0.0
030102051201,0.0,120000.0,0.0,0.0,0.0
030102051301,0.0,0.0,3000000.0,5480000.0,0.0
020802080201,0.0,2120000.0,0.0,0.0,0.0
020802080204,0.0,0.0,80000.0,0.0,0.0
020801080201,0.0,0.0,1400000.0,0.0,0.0
030702050203,0.0,0.0,1520000.0,4280000.0,0.0
030702011203,0.0,0.0,5120000.0,0.0,0.0
030702011204,0.0,0.0,124800000.0,0.0,0.0
030602040606,0.0,8560000.0,28080000.0,0.0,0.0
030602040604,0.0,0.0,95240000.0,1920000.0,0.0
030602040603,0.0,0.0,11080000.0,26520000.0,0.0
030602040605,0.0,240000.0,85000000.0,5040000.0,0.0
030602020606,0.0,0.0,32480000.0,0.0,0.0
030601090503,0.0,0.0,0.0,15680000.0,0.0
030601090501,0.0,0.0,56480000.0,9600000.0,0.0
030601090502,0.0,0.0,28560000.0,120000.0,0.0
