AREA,COUNT,MAJORITY,MAX,MEAN,MEDIAN,MIN,MINORITY,RANGE,STD,SUM,Unique,VARIETY
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13251,1
6119999.999999996,153,0,0,0.0,0,0,0,0,0.0,0.0,13252,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13253,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13254,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13255,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13256,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13257,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13258,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13259,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13260,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13261,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13262,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,13263,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13264,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13265,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13266,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13267,1
6719999.999999996,168,0,0,0.0,0,0,0,0,0.0,0.0,13268,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,13269,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13270,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13271,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,13272,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13273,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,13274,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13275,1
22919999.99999999,573,0,0,0.0,0,0,0,0,0.0,0.0,13276,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13277,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,13278,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13279,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13280,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13281,1
22919999.99999999,573,0,0,0.0,0,0,0,0,0.0,0.0,13282,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13283,1
7359999.999999996,184,0,0,0.0,0,0,0,0,0.0,0.0,13284,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13285,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13286,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13287,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13288,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13289,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,13290,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13291,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13292,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13293,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,13294,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13295,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,13296,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13297,1
23159999.99999999,579,0,0,0.0,0,0,0,0,0.0,0.0,13298,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13299,1
7999999.999999995,200,0,0,0.0,0,0,0,0,0.0,0.0,13300,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13301,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13302,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,13303,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13304,1
23159999.99999999,579,0,0,0.0,0,0,0,0,0.0,0.0,13305,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13306,1
22919999.99999999,573,0,0,0.0,0,0,0,0,0.0,0.0,13307,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13308,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13309,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13310,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13311,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13312,1
22919999.99999999,573,0,0,0.0,0,0,0,0,0.0,0.0,13313,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13314,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13315,1
8639999.999999994,216,0,0,0.0,0,0,0,0,0.0,0.0,13316,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13317,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13318,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13319,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13320,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,13321,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13322,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13323,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13324,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13325,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13326,1
22919999.99999999,573,0,0,0.0,0,0,0,0,0.0,0.0,13327,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13328,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,13329,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13330,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13331,1
9239999.999999994,231,0,0,0.0,0,0,0,0,0.0,0.0,13332,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13333,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13334,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13335,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13336,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13337,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,13338,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13339,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13340,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,13341,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13342,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13343,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,13344,1
23159999.99999999,579,0,0,0.0,0,0,0,0,0.0,0.0,13345,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,13346,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,13347,1
9919999.999999994,248,0,0,0.0,0,0,0,0,0.0,0.0,13348,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13349,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,13350,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13351,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,13352,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13353,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13354,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13355,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13356,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13357,1
22919999.99999999,573,0,0,0.0,0,0,0,0,0.0,0.0,13358,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13359,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13360,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13361,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13362,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13363,1
3039999.999999998,76,0,0,0.0,0,0,0,0,0.0,0.0,13364,1
6439999.999999996,161,0,0,0.0,0,0,0,0,0.0,0.0,13365,1
7639999.999999996,191,0,0,0.0,0,0,0,0,0.0,0.0,13366,1
8799999.999999994,220,0,0,0.0,0,0,0,0,0.0,0.0,13367,1
6799999.999999996,170,0,0,0.0,0,0,0,0,0.0,0.0,13368,1
1199999.9999999993,30,0,0,0.0,0,0,0,0,0.0,0.0,13369,1
3359999.999999998,84,0,0,0.0,0,0,0,0,0.0,0.0,13370,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13371,1
1559999.999999999,39,0,0,0.0,0,0,0,0,0.0,0.0,13372,1
18999999.99999999,475,0,0,0.0,0,0,0,0,0.0,0.0,13373,1
22799999.99999999,570,0,0,0.0,0,0,0,0,0.0,0.0,13374,1
79999.99999999996,2,0,0,0.0,0,0,0,0,0.0,0.0,13375,1
16439999.99999999,411,0,0,0.0,0,0,0,0,0.0,0.0,13376,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13377,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,13378,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13379,1
479999.99999999977,12,0,0,0.0,0,0,0,0,0.0,0.0,13380,1
10359999.999999994,259,0,2,0.8108108108108109,0,0,2,2,0.9819406553829703,210.0,13381,2
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13382,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,13383,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13384,1
1199999.9999999993,30,0,0,0.0,0,0,0,0,0.0,0.0,13385,1
19839999.99999999,496,0,0,0.0,0,0,0,0,0.0,0.0,13386,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13387,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13388,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13389,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13390,1
1799999.999999999,45,0,0,0.0,0,0,0,0,0.0,0.0,13391,1
20199999.99999999,505,0,0,0.0,0,0,0,0,0.0,0.0,13392,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13393,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13394,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13395,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13396,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13397,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13398,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13399,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13400,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13401,1
2559999.9999999986,64,0,0,0.0,0,0,0,0,0.0,0.0,13402,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13403,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13404,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13405,1
22999999.99999999,575,0,2,0.020869565217391306,0,0,2,2,0.20323285089379536,12.0,13406,2
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13407,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,13408,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13409,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13410,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13411,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13412,1
3159999.999999998,79,0,0,0.0,0,0,0,0,0.0,0.0,13413,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13414,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13415,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13416,1
23039999.99999999,576,0,2,0.020833333333333332,0,0,2,2,0.2030582155168534,12.0,13417,2
23039999.99999999,576,0,2,0.12152777777777778,0,0,2,2,0.477793422708968,70.0,13418,2
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13419,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13420,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13421,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13422,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13423,1
3799999.999999998,95,0,0,0.0,0,0,0,0,0.0,0.0,13424,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13425,1
22999999.99999999,575,0,2,0.39304347826086955,0,0,2,2,0.794735038058809,226.0,13426,2
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13427,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13428,1
23039999.99999999,576,0,2,0.013888888888888888,0,0,2,2,0.1660869547652972,8.0,13429,2
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,13430,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13431,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13432,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13433,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13434,1
4519999.999999997,113,0,0,0.0,0,0,0,0,0.0,0.0,13435,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13436,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13437,1
23039999.99999999,576,0,2,0.9201388888888888,0,0,2,2,0.9968060006501259,530.0,13438,2
23039999.99999999,576,0,2,0.1284722222222222,0,0,2,2,0.49034613546119477,74.0,13439,2
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13440,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13441,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13442,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13443,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13444,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,13445,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13446,1
5239999.999999997,131,0,0,0.0,0,0,0,0,0.0,0.0,13447,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13448,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13449,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13450,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13451,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13452,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,13453,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13454,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13455,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13456,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13457,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13458,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13459,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13460,1
5799999.999999997,145,0,0,0.0,0,0,0,0,0.0,0.0,13461,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13462,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13463,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13464,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13465,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13466,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13467,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,13468,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13469,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13470,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13471,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13472,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13473,1
6519999.999999996,163,0,0,0.0,0,0,0,0,0.0,0.0,13474,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13475,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13476,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13477,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13478,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13479,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13480,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13481,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13482,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13483,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13484,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13485,1
23039999.99999999,576,0,2,0.017361111111111112,0,0,2,2,0.18552847232489647,10.0,13486,2
23039999.99999999,576,0,2,0.024305555555555556,0,0,2,2,0.21913546285402302,14.0,13487,2
22999999.99999999,575,0,2,0.017391304347826087,0,0,2,2,0.1856883174266315,10.0,13488,2
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13489,1
7079999.999999996,177,0,0,0.0,0,0,0,0,0.0,0.0,13490,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13491,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13492,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,13493,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,13494,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,13495,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13496,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13497,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13498,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13499,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13500,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13501,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13502,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13503,1
23039999.99999999,576,0,2,0.03819444444444445,0,0,2,2,0.2737335808819757,22.0,13504,2
22999999.99999999,575,0,2,0.14956521739130435,0,0,2,2,0.5260804886415201,86.0,13505,2
7839999.999999995,196,0,0,0.0,0,0,0,0,0.0,0.0,13506,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13507,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13508,1
23079999.99999999,577,0,2,0.1663778162911612,0,0,2,2,0.552335092881583,96.0,13509,2
22999999.99999999,575,0,2,0.04521739130434783,0,0,2,2,0.29730484377541705,26.0,13510,2
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13511,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13512,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13513,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13514,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13515,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13516,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13517,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13518,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,13519,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13520,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13521,1
8439999.999999996,211,0,0,0.0,0,0,0,0,0.0,0.0,13522,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13523,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13524,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13525,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13526,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13527,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13528,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13529,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13530,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13531,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13532,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13533,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13534,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13535,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13536,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13537,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13538,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13539,1
9159999.999999994,229,0,0,0.0,0,0,0,0,0.0,0.0,13540,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13541,1
22999999.99999999,575,0,2,0.17391304347826086,0,0,2,2,0.5635426694267704,100.0,13542,2
22999999.99999999,575,0,2,0.10782608695652174,0,0,2,2,0.451692050942551,62.0,13543,2
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13544,1
23079999.99999999,577,0,2,0.2634315424610052,0,0,2,2,0.6763629996966318,152.0,13545,2
23039999.99999999,576,0,2,0.041666666666666664,0,0,2,2,0.2856522750167102,24.0,13546,2
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13547,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13548,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13549,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13550,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13551,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,13552,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13553,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13554,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13555,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13556,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13557,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13558,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,13559,1
9839999.999999994,246,0,0,0.0,0,0,0,0,0.0,0.0,13560,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13561,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13562,1
23079999.99999999,577,0,2,0.05199306759098787,0,0,2,2,0.3182496757334636,30.0,13563,2
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13564,1
23039999.99999999,576,0,2,0.006944444444444444,0,0,2,2,0.11764634962567651,4.0,13565,2
23039999.99999999,576,0,2,0.027777777777777776,0,0,2,2,0.23405971592156552,16.0,13566,2
23079999.99999999,577,0,2,0.02079722703639515,0,0,2,2,0.2028840294857802,12.0,13567,2
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13568,1
22959999.99999999,574,0,2,0.05574912891986063,0,0,2,2,0.32922681006321164,32.0,13569,2
23079999.99999999,577,0,2,0.024263431542461005,0,0,2,2,0.21894782249363962,14.0,13570,2
23039999.99999999,576,0,2,0.006944444444444444,0,0,2,2,0.11764634962567651,4.0,13571,2
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13572,1
23079999.99999999,577,0,2,0.010398613518197574,0,0,2,2,0.14383704624780885,6.0,13573,2
23079999.99999999,577,0,2,0.06239168110918544,0,0,2,2,0.34769331363536543,36.0,13574,2
23079999.99999999,577,0,2,0.1317157712305026,0,0,2,2,0.49606702981568845,76.0,13575,2
23039999.99999999,576,0,2,0.017361111111111112,0,0,2,2,0.18552847232489647,10.0,13576,2
23079999.99999999,577,0,2,0.03119584055459272,0,0,2,2,0.24782756231153522,18.0,13577,2
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13578,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13579,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,13580,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13581,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13582,1
22959999.99999999,574,0,2,0.006968641114982578,0,0,2,2,0.11785041481036769,4.0,13583,2
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13584,1
23039999.99999999,576,0,2,0.003472222222222222,0,0,2,2,0.08326096394640138,2.0,13585,2
22999999.99999999,575,0,2,0.006956521739130435,0,0,2,2,0.11774824959868352,4.0,13586,2
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13587,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13588,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13589,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,13590,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,13591,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,13592,1
22999999.99999999,575,0,2,0.18782608695652173,0,0,2,2,0.5834154051545474,108.0,13593,2
23039999.99999999,576,0,2,0.5208333333333334,0,0,2,2,0.8777239347058707,300.0,13594,2
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13595,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,13596,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,13597,1
10359999.999999994,259,0,0,0.0,0,0,0,0,0.0,0.0,13598,1
