UNIQUE,VALUE_0,VALUE_1,VALUE_2,VALUE_3
12557,23040000.0,0.0,0.0,0.0
12558,23040000.0,0.0,0.0,0.0
12559,23120000.0,0.0,0.0,0.0
12560,14160000.0,0.0,8840000.0,0.0
12561,16880000.0,0.0,6160000.0,0.0
12562,23080000.0,0.0,0.0,0.0
12563,23080000.0,0.0,0.0,0.0
12564,9400000.0,0.0,0.0,0.0
12565,22800000.0,0.0,240000.0,0.0
12566,23120000.0,0.0,0.0,0.0
12567,22280000.0,0.0,760000.0,0.0
12568,22880000.0,0.0,160000.0,0.0
12569,23080000.0,0.0,0.0,0.0
12570,23040000.0,0.0,0.0,0.0
12571,23040000.0,0.0,0.0,0.0
12572,23080000.0,0.0,0.0,0.0
12573,23040000.0,0.0,0.0,0.0
12574,23040000.0,0.0,0.0,0.0
12575,23000000.0,0.0,0.0,0.0
12576,23120000.0,0.0,0.0,0.0
12577,23000000.0,0.0,0.0,0.0
12578,23040000.0,0.0,0.0,0.0
12579,23120000.0,0.0,0.0,0.0
12580,8600000.0,0.0,14480000.0,0.0
12581,22360000.0,0.0,640000.0,0.0
12582,23000000.0,0.0,0.0,0.0
12583,23040000.0,0.0,0.0,0.0
12584,880000.0,0.0,0.0,0.0
12585,23040000.0,0.0,0.0,0.0
12586,23040000.0,0.0,0.0,0.0
12587,21560000.0,0.0,1520000.0,0.0
12588,22600000.0,0.0,440000.0,0.0
12589,23080000.0,0.0,0.0,0.0
12590,23040000.0,0.0,0.0,0.0
12591,23040000.0,0.0,0.0,0.0
12592,23040000.0,0.0,0.0,0.0
12593,23120000.0,0.0,0.0,0.0
12594,23040000.0,0.0,0.0,0.0
12595,23080000.0,0.0,0.0,0.0
12596,23080000.0,0.0,0.0,0.0
12597,23040000.0,0.0,0.0,0.0
12598,23000000.0,0.0,0.0,0.0
12599,23080000.0,0.0,0.0,0.0
12600,23000000.0,0.0,0.0,0.0
12601,23040000.0,0.0,40000.0,0.0
12602,22760000.0,0.0,240000.0,0.0
12603,14120000.0,0.0,8920000.0,0.0
12604,23160000.0,0.0,0.0,0.0
12605,23040000.0,0.0,0.0,0.0
12606,23040000.0,0.0,0.0,0.0
12607,40000.0,0.0,0.0,0.0
12608,17080000.0,0.0,0.0,0.0
12609,23080000.0,0.0,0.0,0.0
12610,23040000.0,0.0,0.0,0.0
12611,23080000.0,0.0,0.0,0.0
12612,23040000.0,0.0,0.0,0.0
12613,23000000.0,0.0,0.0,0.0
12614,23120000.0,0.0,0.0,0.0
12615,23000000.0,0.0,0.0,0.0
12616,23080000.0,0.0,0.0,0.0
12617,23040000.0,0.0,0.0,0.0
12618,23040000.0,0.0,0.0,0.0
12619,22960000.0,0.0,160000.0,0.0
12620,12800000.0,0.0,10240000.0,0.0
12621,17800000.0,0.0,5240000.0,0.0
12622,8800000.0,0.0,14240000.0,0.0
12623,22320000.0,0.0,720000.0,0.0
12624,23080000.0,0.0,0.0,0.0
12625,23040000.0,0.0,0.0,0.0
12626,9560000.0,0.0,0.0,0.0
12627,22360000.0,680000.0,0.0,0.0
12628,23080000.0,0.0,0.0,0.0
12629,22880000.0,0.0,160000.0,0.0
12630,22800000.0,0.0,240000.0,0.0
12631,22760000.0,0.0,320000.0,0.0
12632,22880000.0,0.0,160000.0,0.0
12633,23000000.0,0.0,0.0,0.0
12634,23120000.0,0.0,0.0,0.0
12635,23040000.0,0.0,0.0,0.0
12636,23040000.0,0.0,0.0,0.0
12637,23000000.0,0.0,0.0,0.0
12638,22960000.0,0.0,80000.0,0.0
12639,22640000.0,0.0,440000.0,0.0
12640,22880000.0,0.0,160000.0,0.0
12641,13160000.0,0.0,9920000.0,0.0
12642,7640000.0,0.0,15440000.0,0.0
12643,22400000.0,0.0,640000.0,0.0
12644,21920000.0,0.0,1040000.0,0.0
12645,23120000.0,0.0,0.0,0.0
12646,16520000.0,0.0,0.0,0.0
12647,21760000.0,1280000.0,0.0,0.0
12648,23040000.0,40000.0,0.0,0.0
12649,23040000.0,0.0,0.0,0.0
12650,23120000.0,0.0,0.0,0.0
12651,22600000.0,40000.0,400000.0,0.0
12652,22960000.0,0.0,80000.0,0.0
12653,23080000.0,0.0,0.0,0.0
12654,23080000.0,0.0,0.0,0.0
12655,23040000.0,0.0,0.0,0.0
12656,23000000.0,0.0,0.0,0.0
12657,23080000.0,0.0,0.0,0.0
12658,23080000.0,0.0,0.0,0.0
12659,23040000.0,0.0,0.0,0.0
12660,23040000.0,0.0,0.0,0.0
12661,23040000.0,0.0,0.0,0.0
12662,23080000.0,0.0,0.0,0.0
12663,23040000.0,0.0,0.0,0.0
12664,12360000.0,0.0,10680000.0,0.0
12665,17760000.0,0.0,5360000.0,0.0
12666,23040000.0,0.0,0.0,0.0
12667,23040000.0,0.0,40000.0,0.0
12668,23000000.0,0.0,0.0,0.0
12669,14880000.0,0.0,0.0,0.0
12670,20920000.0,920000.0,1320000.0,0.0
12671,17960000.0,2680000.0,2360000.0,0.0
12672,22880000.0,160000.0,0.0,0.0
12673,22320000.0,0.0,760000.0,0.0
12674,23080000.0,0.0,0.0,0.0
12675,23040000.0,0.0,0.0,0.0
12676,23080000.0,0.0,0.0,0.0
12677,23000000.0,0.0,0.0,0.0
12678,23160000.0,0.0,0.0,0.0
12679,23000000.0,0.0,0.0,0.0
12680,23040000.0,0.0,0.0,0.0
12681,23040000.0,0.0,0.0,0.0
12682,23040000.0,0.0,0.0,0.0
12683,9600000.0,0.0,13440000.0,0.0
12684,19400000.0,0.0,3640000.0,0.0
12685,23040000.0,0.0,0.0,0.0
12686,23120000.0,0.0,0.0,0.0
12687,23040000.0,0.0,0.0,0.0
12688,10840000.0,0.0,0.0,0.0
12689,22960000.0,0.0,0.0,0.0
12690,23080000.0,0.0,0.0,0.0
12691,22920000.0,200000.0,0.0,0.0
12692,22880000.0,0.0,120000.0,0.0
12693,22880000.0,0.0,160000.0,0.0
12694,23080000.0,0.0,0.0,0.0
12695,23080000.0,0.0,0.0,0.0
12696,23040000.0,0.0,0.0,0.0
12697,23040000.0,0.0,0.0,0.0
12698,23040000.0,0.0,0.0,0.0
12699,23040000.0,0.0,0.0,0.0
12700,23040000.0,0.0,0.0,0.0
12701,23040000.0,0.0,0.0,0.0
12702,23080000.0,0.0,0.0,0.0
12703,11880000.0,0.0,11160000.0,0.0
12704,23040000.0,0.0,0.0,0.0
12705,23040000.0,0.0,0.0,0.0
12706,19640000.0,0.0,3400000.0,0.0
12707,18960000.0,0.0,3480000.0,680000.0
12708,5560000.0,0.0,0.0,0.0
12709,23040000.0,0.0,0.0,0.0
12710,22800000.0,0.0,280000.0,0.0
12711,19280000.0,0.0,3760000.0,0.0
12712,22200000.0,160000.0,720000.0,0.0
12713,22960000.0,40000.0,0.0,0.0
12714,23040000.0,0.0,0.0,0.0
12715,23040000.0,0.0,0.0,0.0
12716,23080000.0,0.0,0.0,0.0
12717,23040000.0,0.0,0.0,0.0
12718,23040000.0,0.0,0.0,0.0
12719,23080000.0,0.0,0.0,0.0
12720,22920000.0,0.0,200000.0,0.0
12721,15040000.0,0.0,8000000.0,0.0
12722,17240000.0,0.0,5800000.0,0.0
12723,20600000.0,0.0,2440000.0,0.0
12724,14880000.0,0.0,5440000.0,2680000.0
12725,720000.0,0.0,0.0,0.0
12726,22520000.0,0.0,0.0,0.0
12727,23000000.0,0.0,0.0,0.0
12728,23040000.0,0.0,0.0,0.0
12729,19320000.0,0.0,3720000.0,0.0
12730,10400000.0,0.0,12640000.0,0.0
12731,22920000.0,0.0,200000.0,0.0
12732,22960000.0,0.0,80000.0,0.0
12733,23000000.0,0.0,0.0,0.0
12734,23080000.0,0.0,0.0,0.0
12735,18360000.0,0.0,0.0,0.0
12736,23080000.0,0.0,0.0,0.0
12737,23040000.0,0.0,0.0,0.0
12738,23000000.0,0.0,0.0,0.0
12739,23120000.0,0.0,0.0,0.0
12740,23080000.0,0.0,0.0,0.0
12741,20920000.0,0.0,2080000.0,0.0
12742,20480000.0,0.0,2520000.0,0.0
12743,23080000.0,0.0,0.0,0.0
12744,23080000.0,0.0,0.0,0.0
12745,23080000.0,0.0,0.0,0.0
12746,23080000.0,0.0,0.0,0.0
12747,23080000.0,0.0,0.0,0.0
12748,23040000.0,0.0,0.0,0.0
12749,23080000.0,0.0,0.0,0.0
12750,23040000.0,0.0,0.0,0.0
12751,23040000.0,0.0,0.0,0.0
12752,19200000.0,0.0,1920000.0,1960000.0
12753,19320000.0,0.0,0.0,3720000.0
12754,21640000.0,0.0,0.0,1400000.0
12755,9120000.0,0.0,0.0,13920000.0
12756,23000000.0,0.0,0.0,40000.0
12757,23080000.0,0.0,0.0,0.0
12758,23040000.0,0.0,0.0,0.0
12759,23000000.0,0.0,0.0,0.0
12760,23040000.0,0.0,0.0,0.0
12761,23120000.0,0.0,0.0,0.0
12762,22960000.0,0.0,0.0,0.0
12763,23080000.0,0.0,0.0,0.0
12764,23040000.0,0.0,0.0,0.0
12765,22960000.0,0.0,0.0,0.0
12766,23080000.0,0.0,0.0,0.0
12767,23120000.0,0.0,0.0,0.0
12768,23000000.0,0.0,0.0,0.0
12769,23040000.0,0.0,0.0,0.0
12770,23080000.0,0.0,0.0,0.0
12771,23040000.0,0.0,0.0,0.0
12772,17120000.0,0.0,0.0,6000000.0
12773,22840000.0,0.0,0.0,160000.0
12774,23040000.0,0.0,0.0,0.0
12775,17280000.0,0.0,0.0,5800000.0
12776,22960000.0,0.0,0.0,80000.0
12777,23080000.0,0.0,0.0,0.0
12778,23040000.0,0.0,0.0,0.0
12779,23040000.0,0.0,0.0,0.0
12780,23040000.0,0.0,0.0,0.0
12781,22960000.0,0.0,0.0,0.0
12782,23120000.0,0.0,0.0,0.0
12783,23000000.0,0.0,0.0,0.0
12784,23080000.0,0.0,0.0,0.0
12785,23080000.0,0.0,0.0,0.0
12786,23000000.0,0.0,0.0,0.0
12787,23000000.0,0.0,0.0,0.0
12788,23120000.0,0.0,0.0,0.0
12789,23040000.0,0.0,0.0,0.0
12790,23040000.0,0.0,0.0,0.0
12791,23040000.0,0.0,0.0,0.0
12792,14080000.0,0.0,0.0,8920000.0
12793,19320000.0,0.0,0.0,3800000.0
12794,19120000.0,0.0,0.0,3960000.0
12795,23000000.0,0.0,0.0,0.0
12796,23040000.0,0.0,0.0,0.0
12797,23040000.0,0.0,0.0,0.0
12798,23040000.0,0.0,0.0,0.0
12799,23080000.0,0.0,0.0,0.0
12800,23080000.0,0.0,0.0,0.0
12801,23000000.0,0.0,0.0,0.0
12802,23000000.0,0.0,0.0,0.0
12803,23120000.0,0.0,0.0,0.0
12804,23000000.0,0.0,0.0,0.0
12805,23120000.0,0.0,0.0,0.0
12806,23000000.0,0.0,0.0,0.0
12807,23040000.0,0.0,0.0,0.0
12808,23040000.0,0.0,0.0,0.0
12809,23080000.0,0.0,0.0,0.0
12810,14640000.0,0.0,3920000.0,4480000.0
12811,23120000.0,0.0,0.0,0.0
12812,12920000.0,0.0,0.0,10040000.0
12813,10440000.0,0.0,0.0,12600000.0
12814,9360000.0,0.0,0.0,13760000.0
12815,23040000.0,0.0,0.0,0.0
12816,23040000.0,0.0,0.0,0.0
12817,23000000.0,0.0,0.0,0.0
12818,23040000.0,0.0,0.0,0.0
12819,23080000.0,0.0,0.0,0.0
12820,23000000.0,0.0,0.0,0.0
12821,23120000.0,0.0,0.0,0.0
12822,23040000.0,0.0,0.0,0.0
12823,22960000.0,0.0,0.0,0.0
12824,23080000.0,0.0,0.0,0.0
12825,23000000.0,0.0,0.0,0.0
12826,23080000.0,0.0,0.0,0.0
12827,23000000.0,0.0,0.0,0.0
12828,23080000.0,0.0,0.0,0.0
12829,23040000.0,0.0,0.0,0.0
12830,18080000.0,0.0,480000.0,4480000.0
12831,23080000.0,0.0,0.0,0.0
12832,22840000.0,0.0,0.0,160000.0
12833,14760000.0,0.0,0.0,8280000.0
12834,4200000.0,0.0,0.0,18800000.0
12835,22720000.0,0.0,0.0,280000.0
12836,23120000.0,0.0,0.0,0.0
12837,23040000.0,0.0,0.0,0.0
12838,23000000.0,0.0,0.0,0.0
12839,23080000.0,0.0,0.0,0.0
12840,23040000.0,0.0,0.0,0.0
12841,23000000.0,0.0,0.0,0.0
12842,23120000.0,0.0,0.0,0.0
12843,23000000.0,0.0,0.0,0.0
12844,23000000.0,0.0,0.0,0.0
12845,23080000.0,0.0,0.0,0.0
12846,22960000.0,0.0,0.0,0.0
12847,23120000.0,0.0,0.0,0.0
12848,23000000.0,0.0,0.0,0.0
12849,23080000.0,0.0,0.0,0.0
12850,23080000.0,0.0,0.0,0.0
12851,23000000.0,0.0,0.0,0.0
12852,23080000.0,0.0,0.0,0.0
12853,15560000.0,0.0,0.0,7520000.0
12854,16360000.0,0.0,0.0,6680000.0
12855,23040000.0,0.0,0.0,40000.0
12856,23000000.0,0.0,0.0,0.0
12857,23080000.0,0.0,0.0,0.0
12858,23080000.0,0.0,0.0,0.0
12859,22960000.0,0.0,0.0,0.0
12860,23080000.0,0.0,0.0,0.0
12861,23080000.0,0.0,0.0,0.0
12862,22920000.0,0.0,0.0,0.0
12863,23120000.0,0.0,0.0,0.0
12864,23080000.0,0.0,0.0,0.0
12865,22960000.0,0.0,0.0,0.0
12866,23080000.0,0.0,0.0,0.0
12867,23120000.0,0.0,0.0,0.0
12868,23040000.0,0.0,0.0,0.0
12869,23000000.0,0.0,0.0,0.0
12870,23080000.0,0.0,0.0,0.0
12871,23040000.0,0.0,0.0,0.0
12872,20240000.0,0.0,0.0,2800000.0
12873,7400000.0,0.0,0.0,15680000.0
12874,22440000.0,0.0,0.0,600000.0
12875,23080000.0,0.0,0.0,0.0
12876,23040000.0,0.0,0.0,0.0
12877,22960000.0,0.0,0.0,0.0
12878,23120000.0,0.0,0.0,0.0
12879,23120000.0,0.0,0.0,0.0
12880,22920000.0,0.0,0.0,0.0
12881,23120000.0,0.0,0.0,0.0
12882,23040000.0,0.0,0.0,0.0
12883,22960000.0,0.0,0.0,0.0
12884,23120000.0,0.0,0.0,0.0
12885,23000000.0,0.0,0.0,0.0
12886,23040000.0,0.0,0.0,0.0
12887,23000000.0,0.0,0.0,0.0
12888,23040000.0,0.0,0.0,0.0
12889,23160000.0,0.0,0.0,0.0
12890,23000000.0,0.0,0.0,0.0
12891,23000000.0,0.0,0.0,40000.0
12892,8320000.0,0.0,0.0,14720000.0
12893,9360000.0,0.0,0.0,13640000.0
12894,23000000.0,0.0,0.0,80000.0
12895,23000000.0,0.0,0.0,0.0
12896,23080000.0,0.0,0.0,0.0
12897,23080000.0,0.0,0.0,0.0
12898,22960000.0,0.0,0.0,0.0
12899,23040000.0,0.0,0.0,0.0
12900,23160000.0,0.0,0.0,0.0
12901,22960000.0,0.0,0.0,0.0
12902,23080000.0,0.0,0.0,0.0
12903,23080000.0,0.0,0.0,0.0
12904,22920000.0,0.0,0.0,0.0
12905,23120000.0,0.0,0.0,0.0
12906,23080000.0,0.0,0.0,0.0
12907,23000000.0,0.0,0.0,0.0
12908,23080000.0,0.0,0.0,0.0
12909,23000000.0,0.0,0.0,0.0
12910,23120000.0,0.0,0.0,0.0
12911,20320000.0,0.0,0.0,2760000.0
12912,6840000.0,0.0,0.0,16200000.0
12913,13800000.0,0.0,0.0,9240000.0
12914,23080000.0,0.0,0.0,0.0
12915,23080000.0,0.0,0.0,0.0
12916,23000000.0,0.0,0.0,0.0
12917,23080000.0,0.0,0.0,0.0
12918,23080000.0,0.0,0.0,0.0
12919,22960000.0,0.0,0.0,0.0
12920,23040000.0,0.0,0.0,0.0
12921,23120000.0,0.0,0.0,0.0
12922,22960000.0,0.0,0.0,0.0
12923,23120000.0,0.0,0.0,0.0
12924,23040000.0,0.0,0.0,0.0
12925,23000000.0,0.0,0.0,0.0
12926,23040000.0,0.0,0.0,0.0
12927,23040000.0,0.0,0.0,0.0
12928,23040000.0,0.0,0.0,0.0
12929,23040000.0,0.0,0.0,0.0
12930,23000000.0,0.0,0.0,0.0
12931,20200000.0,0.0,0.0,2920000.0
12932,4680000.0,0.0,0.0,18400000.0
12933,14960000.0,0.0,0.0,8000000.0
12934,23040000.0,0.0,0.0,0.0
12935,23040000.0,0.0,0.0,0.0
12936,23080000.0,0.0,0.0,0.0
12937,23000000.0,0.0,0.0,0.0
12938,23080000.0,0.0,0.0,0.0
12939,23080000.0,0.0,0.0,0.0
12940,22960000.0,0.0,0.0,0.0
12941,23040000.0,0.0,0.0,0.0
12942,23080000.0,0.0,0.0,0.0
12943,22960000.0,0.0,0.0,0.0
12944,23080000.0,0.0,0.0,0.0
12945,23040000.0,0.0,0.0,0.0
12946,23000000.0,0.0,0.0,0.0
12947,23120000.0,0.0,0.0,0.0
12948,23080000.0,0.0,0.0,0.0
12949,23040000.0,0.0,0.0,0.0
12950,23040000.0,0.0,0.0,0.0
12951,23040000.0,0.0,0.0,0.0
12952,8640000.0,0.0,0.0,14400000.0
12953,20280000.0,0.0,0.0,2920000.0
12954,22960000.0,0.0,0.0,0.0
12955,23000000.0,0.0,0.0,0.0
12956,23080000.0,0.0,0.0,0.0
12957,23080000.0,0.0,0.0,0.0
12958,22920000.0,0.0,0.0,0.0
12959,23160000.0,0.0,0.0,0.0
12960,23080000.0,0.0,0.0,0.0
12961,22960000.0,0.0,0.0,0.0
12962,23080000.0,0.0,0.0,0.0
12963,23080000.0,0.0,0.0,0.0
12964,23000000.0,0.0,0.0,0.0
12965,23120000.0,0.0,0.0,0.0
12966,23000000.0,0.0,0.0,0.0
12967,23040000.0,0.0,0.0,0.0
12968,23000000.0,0.0,0.0,0.0
12969,23080000.0,0.0,0.0,0.0
12970,23120000.0,0.0,0.0,0.0
12971,20160000.0,0.0,0.0,2880000.0
12972,6640000.0,0.0,0.0,16320000.0
12973,23040000.0,0.0,0.0,0.0
12974,23120000.0,0.0,0.0,0.0
12975,23080000.0,0.0,0.0,0.0
12976,23040000.0,0.0,0.0,0.0
12977,23040000.0,0.0,0.0,0.0
12978,23080000.0,0.0,0.0,0.0
12979,22960000.0,0.0,0.0,0.0
12980,23080000.0,0.0,0.0,0.0
12981,23120000.0,0.0,0.0,0.0
12982,22960000.0,0.0,0.0,0.0
12983,23000000.0,0.0,0.0,0.0
12984,23080000.0,0.0,0.0,0.0
12985,22960000.0,0.0,0.0,0.0
12986,23080000.0,0.0,0.0,0.0
12987,23080000.0,0.0,0.0,0.0
12988,23120000.0,0.0,0.0,0.0
12989,23040000.0,0.0,0.0,0.0
12990,23000000.0,0.0,0.0,0.0
12991,23040000.0,0.0,0.0,0.0
12992,12760000.0,0.0,0.0,10360000.0
12993,9480000.0,0.0,0.0,13560000.0
12994,22960000.0,0.0,0.0,0.0
12995,23040000.0,0.0,0.0,0.0
12996,23120000.0,0.0,0.0,0.0
12997,23040000.0,0.0,0.0,0.0
12998,23000000.0,0.0,0.0,0.0
12999,23080000.0,0.0,0.0,0.0
13000,23040000.0,0.0,0.0,0.0
13001,22960000.0,0.0,0.0,0.0
13002,23120000.0,0.0,0.0,0.0
13003,23120000.0,0.0,0.0,0.0
13004,23000000.0,0.0,0.0,0.0
13005,23040000.0,0.0,0.0,0.0
13006,23040000.0,0.0,0.0,0.0
13007,23040000.0,0.0,0.0,0.0
13008,23040000.0,0.0,0.0,0.0
13009,23040000.0,0.0,0.0,0.0
13010,23080000.0,0.0,0.0,0.0
13011,23040000.0,0.0,0.0,0.0
13012,22960000.0,0.0,0.0,0.0
13013,6400000.0,0.0,0.0,16640000.0
13014,18760000.0,0.0,0.0,4400000.0
13015,23040000.0,0.0,0.0,0.0
13016,22960000.0,0.0,0.0,0.0
13017,23040000.0,0.0,0.0,0.0
13018,23080000.0,0.0,0.0,0.0
13019,23040000.0,0.0,0.0,0.0
13020,23040000.0,0.0,0.0,0.0
13021,23080000.0,0.0,0.0,0.0
13022,23080000.0,0.0,0.0,0.0
13023,22960000.0,0.0,0.0,0.0
13024,23000000.0,0.0,0.0,0.0
13025,23120000.0,0.0,0.0,0.0
13026,23040000.0,0.0,0.0,0.0
13027,23040000.0,0.0,0.0,0.0
13028,23000000.0,0.0,0.0,0.0
13029,23080000.0,0.0,0.0,0.0
13030,23000000.0,0.0,0.0,0.0
13031,23120000.0,0.0,0.0,0.0
13032,23080000.0,0.0,0.0,0.0
13033,21080000.0,0.0,0.0,1920000.0
13034,4480000.0,0.0,0.0,18600000.0
13035,20280000.0,0.0,0.0,2720000.0
13036,23080000.0,0.0,0.0,40000.0
13037,23080000.0,0.0,0.0,0.0
13038,22960000.0,0.0,0.0,0.0
13039,23040000.0,0.0,0.0,0.0
13040,23080000.0,0.0,0.0,0.0
13041,23040000.0,0.0,0.0,0.0
13042,23000000.0,0.0,0.0,0.0
13043,23080000.0,0.0,0.0,0.0
13044,23040000.0,0.0,0.0,0.0
13045,23000000.0,0.0,0.0,0.0
13046,23040000.0,0.0,0.0,0.0
13047,23000000.0,0.0,0.0,0.0
13048,23120000.0,0.0,0.0,0.0
13049,23000000.0,0.0,0.0,0.0
13050,23000000.0,0.0,0.0,0.0
13051,23040000.0,0.0,0.0,0.0
13052,23000000.0,0.0,0.0,0.0
13053,23080000.0,0.0,0.0,0.0
13054,12520000.0,0.0,0.0,10600000.0
13055,4880000.0,0.0,0.0,18200000.0
13056,7640000.0,0.0,0.0,15360000.0
13057,21680000.0,0.0,0.0,1360000.0
13058,23120000.0,0.0,0.0,0.0
13059,23080000.0,0.0,0.0,0.0
13060,22960000.0,0.0,0.0,0.0
13061,23120000.0,0.0,0.0,0.0
13062,23040000.0,0.0,0.0,0.0
13063,23000000.0,0.0,0.0,40000.0
13064,22840000.0,0.0,0.0,200000.0
13065,23040000.0,0.0,0.0,0.0
13066,23040000.0,0.0,0.0,0.0
13067,23040000.0,0.0,0.0,0.0
13068,23000000.0,0.0,0.0,0.0
13069,23000000.0,0.0,0.0,0.0
13070,23160000.0,0.0,0.0,0.0
13071,23000000.0,0.0,0.0,0.0
13072,22880000.0,0.0,0.0,200000.0
13073,23000000.0,0.0,0.0,0.0
13074,23000000.0,0.0,0.0,0.0
13075,7440000.0,0.0,0.0,15600000.0
13076,19400000.0,0.0,0.0,3720000.0
13077,22960000.0,0.0,0.0,80000.0
13078,23000000.0,0.0,0.0,0.0
13079,23040000.0,0.0,0.0,0.0
13080,23040000.0,0.0,0.0,0.0
13081,23160000.0,0.0,0.0,0.0
13082,22960000.0,0.0,0.0,0.0
13083,23040000.0,0.0,0.0,0.0
13084,22520000.0,0.0,0.0,520000.0
13085,19680000.0,0.0,0.0,3360000.0
13086,23040000.0,0.0,0.0,0.0
13087,23080000.0,0.0,0.0,0.0
13088,23040000.0,0.0,0.0,0.0
13089,23080000.0,0.0,0.0,0.0
13090,23000000.0,0.0,0.0,0.0
13091,23000000.0,0.0,0.0,0.0
13092,23040000.0,0.0,0.0,0.0
13093,21920000.0,0.0,0.0,1240000.0
13094,22480000.0,0.0,0.0,560000.0
13095,18640000.0,0.0,0.0,4400000.0
13096,3280000.0,0.0,0.0,19720000.0
13097,21600000.0,0.0,0.0,1400000.0
13098,23080000.0,0.0,0.0,0.0
13099,23080000.0,0.0,0.0,0.0
13100,23000000.0,0.0,0.0,0.0
13101,23000000.0,0.0,0.0,0.0
13102,23080000.0,0.0,0.0,0.0
13103,23080000.0,0.0,0.0,0.0
13104,23040000.0,0.0,0.0,0.0
13105,23080000.0,0.0,0.0,0.0
13106,23000000.0,0.0,0.0,0.0
13107,23040000.0,0.0,0.0,0.0
13108,23080000.0,0.0,0.0,0.0
13109,22960000.0,0.0,0.0,0.0
13110,23080000.0,0.0,0.0,0.0
13111,23080000.0,0.0,0.0,0.0
13112,23040000.0,0.0,0.0,0.0
13113,23040000.0,0.0,0.0,0.0
13114,22960000.0,0.0,0.0,0.0
13115,22800000.0,0.0,0.0,320000.0
13116,15120000.0,0.0,0.0,8000000.0
13117,11440000.0,0.0,0.0,11560000.0
13118,21360000.0,0.0,0.0,1640000.0
13119,23080000.0,0.0,0.0,0.0
13120,19840000.0,0.0,0.0,3240000.0
13121,16520000.0,0.0,0.0,6560000.0
13122,23040000.0,0.0,0.0,0.0
13123,23040000.0,0.0,0.0,0.0
13124,23000000.0,0.0,0.0,0.0
13125,23040000.0,0.0,0.0,0.0
13126,23120000.0,0.0,0.0,0.0
13127,23000000.0,0.0,0.0,0.0
13128,23040000.0,0.0,0.0,0.0
13129,23000000.0,0.0,0.0,0.0
13130,23080000.0,0.0,0.0,0.0
13131,23040000.0,0.0,0.0,0.0
13132,23040000.0,0.0,0.0,0.0
13133,22960000.0,0.0,0.0,0.0
13134,23120000.0,0.0,0.0,0.0
13135,23040000.0,0.0,0.0,0.0
13136,23000000.0,0.0,0.0,0.0
13137,23120000.0,0.0,0.0,0.0
13138,23040000.0,0.0,0.0,80000.0
13139,23000000.0,0.0,0.0,0.0
13140,23040000.0,0.0,0.0,0.0
13141,22440000.0,0.0,0.0,600000.0
13142,22800000.0,0.0,0.0,240000.0
13143,23120000.0,0.0,0.0,0.0
13144,23000000.0,0.0,0.0,0.0
13145,23040000.0,0.0,0.0,0.0
13146,23040000.0,0.0,0.0,0.0
13147,23000000.0,0.0,0.0,0.0
13148,23080000.0,0.0,0.0,0.0
13149,23120000.0,0.0,0.0,0.0
13150,23000000.0,0.0,0.0,0.0
13151,23000000.0,0.0,0.0,0.0
13152,23040000.0,0.0,0.0,0.0
13153,23080000.0,0.0,0.0,0.0
13154,23080000.0,0.0,0.0,0.0
13155,23000000.0,0.0,0.0,0.0
13156,2320000.0,0.0,0.0,0.0
13157,23000000.0,0.0,0.0,0.0
13158,23040000.0,0.0,0.0,0.0
13159,23000000.0,0.0,0.0,0.0
13160,23040000.0,0.0,0.0,0.0
13161,23000000.0,0.0,0.0,0.0
13162,23080000.0,0.0,0.0,0.0
13163,23040000.0,0.0,0.0,0.0
13164,22920000.0,0.0,0.0,0.0
13165,23000000.0,0.0,0.0,0.0
13166,23040000.0,0.0,0.0,0.0
13167,23120000.0,0.0,0.0,0.0
13168,21160000.0,0.0,0.0,1880000.0
13169,14120000.0,0.0,0.0,8920000.0
13170,22960000.0,0.0,0.0,0.0
13171,23040000.0,0.0,0.0,0.0
13172,2960000.0,0.0,0.0,0.0
13173,23040000.0,0.0,0.0,0.0
13174,22960000.0,0.0,0.0,0.0
13175,23040000.0,0.0,0.0,0.0
13176,23000000.0,0.0,0.0,0.0
13177,23080000.0,0.0,0.0,0.0
13178,23000000.0,0.0,0.0,0.0
13179,23000000.0,0.0,0.0,0.0
13180,23000000.0,0.0,0.0,0.0
13181,23000000.0,0.0,0.0,0.0
13182,23120000.0,0.0,0.0,0.0
13183,21520000.0,0.0,0.0,1520000.0
13184,14640000.0,0.0,0.0,8360000.0
13185,22800000.0,0.0,0.0,200000.0
13186,22960000.0,0.0,0.0,0.0
13187,23000000.0,0.0,0.0,0.0
13188,3480000.0,0.0,0.0,0.0
13189,23080000.0,0.0,0.0,0.0
13190,23000000.0,0.0,0.0,0.0
13191,23000000.0,0.0,0.0,0.0
13192,23000000.0,0.0,0.0,0.0
13193,23000000.0,0.0,0.0,0.0
13194,23040000.0,0.0,0.0,0.0
13195,23000000.0,0.0,0.0,0.0
13196,23080000.0,0.0,0.0,0.0
13197,23080000.0,0.0,0.0,0.0
13198,21720000.0,0.0,0.0,1240000.0
13199,14840000.0,0.0,0.0,8120000.0
13200,21920000.0,0.0,0.0,1160000.0
13201,23040000.0,0.0,0.0,0.0
13202,23000000.0,0.0,0.0,0.0
13203,23040000.0,0.0,0.0,0.0
13204,4280000.0,0.0,0.0,0.0
13205,22920000.0,0.0,0.0,0.0
13206,23040000.0,0.0,0.0,0.0
13207,23040000.0,0.0,0.0,0.0
13208,23080000.0,0.0,0.0,0.0
13209,23040000.0,0.0,0.0,0.0
