HUC12,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
030300050803,2633,1892,75679999.99999997,3.594325065612793,3.661695957183838,0.06737089157104492,3.6435884181843248,0.01706728188886009,6893.669287204742
030300050801,2656,188,7519999.999999997,3.648439884185791,3.6678214073181152,0.01938152313232422,3.660300873695536,0.004271716211974162,688.1365642547607
030402080317,2695,17,679999.9999999998,3.4666671752929688,4.333333969116211,0.8666667938232422,3.51764757492963,0.20392159854664496,59.80000877380371
030300050704,2711,834,33359999.99999999,3.6571407318115234,3.681295394897461,0.0241546630859375,3.665400918439138,0.005049216984827084,3056.944365978241
030203020501,2743,364,14559999.999999994,3.647618293762207,4.697900295257568,1.0502820014953613,4.151338802589165,0.5050622450108853,1511.087324142456
030300050702,2758,184,7359999.999999997,3.680077075958252,3.7924933433532715,0.11241626739501953,3.7283898384674736,0.02723058578891777,686.0237302780151
030300050504,2784,281,11239999.999999996,3.4666671752929688,4.432841777801514,0.9661746025085449,3.6386767638535686,0.17388658683608962,1022.4681706428528
030300050603,2789,55,2199999.999999999,3.7132372856140137,3.7895359992980957,0.07629871368408203,3.757270509546453,0.024510737296634777,206.64987802505493
030300050502,2826,7,279999.9999999999,4.599140167236328,4.604331016540527,0.005190849304199219,4.601474557604108,0.0017471792737998,32.21032190322876
030300050503,2832,350,13999999.999999994,3.5258431434631348,4.601634502410889,1.075791358947754,4.431103927067348,0.3412898373201969,1550.8863744735718
030203020502,2872,1201,48039999.999999985,4.547863006591797,4.636301040649414,0.08843803405761719,4.600298660780171,0.01468031622898903,5524.958691596985
030300070808,2875,3,119999.99999999996,4.5821051597595215,4.588409900665283,0.006304740905761719,4.585968176523845,0.00276314965343424,13.757904529571533
030300050501,2879,3,119999.99999999996,4.599358081817627,4.602274417877197,0.0029163360595703125,4.600746154785156,0.0011947088784429124,13.802238464355469
030300070809,2898,83,3319999.9999999986,4.570093631744385,4.599806308746338,0.029712677001953125,4.586722580783339,0.008075914006993196,380.6979742050171
030203020401,2904,479,19159999.999999993,4.615568161010742,4.628848075866699,0.013279914855957031,4.623599002654966,0.003242900048194248,2214.7039222717285
030203020402,2983,92,3679999.9999999986,4.042407035827637,4.058685302734375,0.01627826690673828,4.050477183383444,0.004315182825036523,372.64390087127686
030203020403,2995,1104,44159999.999999985,4.048490047454834,4.6340107917785645,0.5855207443237305,4.335522398136664,0.23480024262082272,4786.416727542877
030203020301,3057,939,37559999.999999985,4.048195838928223,4.242938041687012,0.19474220275878906,4.1433837436639465,0.056529699161438775,3890.6373353004456
030203020209,3094,45,1799999.9999999993,3.859402656555176,4.069039344787598,0.20963668823242188,3.9690532313452827,0.06315659574247219,178.60739541053772
030203020302,3096,897,35879999.999999985,4.023662090301514,4.266658782958984,0.2429966926574707,4.228393367567456,0.05121858417372792,3792.868850708008
030203020210,3115,568,22719999.999999993,3.604222059249878,4.264350414276123,0.6601283550262451,4.0721117883500915,0.16507524798697273,2312.959495782852
030203020208,3138,483,19319999.999999993,3.519843101501465,4.007421016693115,0.4875779151916504,3.7376033583536405,0.1405118473557116,1805.2624220848083
030203010302,3145,570,22799999.999999993,3.2174606323242188,4.038181781768799,0.8207211494445801,3.6703378585346957,0.20748281971181468,2092.0925793647766
030203020207,3159,674,26959999.99999999,2.8685836791992188,3.5430259704589844,0.6744422912597656,3.0967253082230113,0.23899739106340753,2087.1928577423096
030203020205,3163,136,5439999.999999998,2.9082870483398438,3.161421298980713,0.25313425064086914,3.017778217792511,0.06465513118137214,410.4178376197815
030203020206,3183,43,1719999.9999999993,2.876558303833008,2.963225841522217,0.08666753768920898,2.898767426956532,0.021260044581114426,124.64699935913086
030203010304,3189,1057,42279999.999999985,3.456483840942383,4.045259475708008,0.588775634765625,3.7874574275544597,0.10833851239278611,4003.342500925064
030203010301,3210,250,9999999.999999996,2.761229991912842,3.6763558387756348,0.915125846862793,3.3507947854995725,0.24932713716058252,837.6986963748932
030203010303,3212,812,32479999.99999999,4.00973653793335,4.59914493560791,0.5894083976745605,4.476609839007185,0.15873061327539945,3635.0071892738342
030203020203,3219,221,8839999.999999996,2.8684463500976562,2.877502679824829,0.009056329727172852,2.870560332121353,0.0017040170469438773,634.393833398819
030203020105,3221,199,7959999.999999997,2.8769309520721436,2.9082865715026855,0.03135561943054199,2.8891913171988635,0.006604536169243409,574.9490721225739
030203010206,3238,722,28879999.99999999,3.1844968795776367,3.816416025161743,0.6319191455841064,3.732682011464296,0.09559284698361598,2694.9964122772217
030203010703,3241,1144,45759999.999999985,4.063122749328613,4.200000286102295,0.13687753677368164,4.149169810168393,0.04172733345073495,4746.650262832642
030203010701,3242,1062,42479999.999999985,4.234816074371338,4.599993705749512,0.36517763137817383,4.499980337875711,0.13959372491292849,4778.979118824005
030203010702,3243,548,21919999.999999993,3.520561695098877,4.240916728973389,0.7203550338745117,3.8890678234343983,0.24598808685971732,2131.20916724205
030203010205,3244,66,2639999.999999999,3.7948801517486572,3.810539722442627,0.015659570693969727,3.8025377266334766,0.003916279208452172,250.96748995780945
030203010704,3245,924,36959999.999999985,3.5217556953430176,4.200000286102295,0.6782445907592773,3.9876291658971215,0.2424754751889962,3684.5693492889404
030203020202,3246,10,399999.9999999999,2.8658809661865234,2.8699798583984375,0.0040988922119140625,2.8679553985595705,0.0012926122087073722,28.679553985595703
030203010203,3266,61,2439999.999999999,3.1962523460388184,3.5204429626464844,0.324190616607666,3.3896248575116767,0.07585342813089586,206.76711630821228
030203010503,3275,1032,41279999.999999985,3.892062187194824,4.394151210784912,0.5020890235900879,4.176602127247079,0.05794279550976764,4310.253395318985
030203010204,3277,44,1759999.9999999993,3.750598430633545,3.7760021686553955,0.025403738021850586,3.7639301636002283,0.007267755720836755,165.61292719841003
030203010406,3288,1360,54399999.99999998,3.4933547973632812,4.075277328491211,0.5819225311279297,3.64299257923575,0.12046905367781215,4954.46990776062
030203010402,3314,61,2439999.999999999,4.073887825012207,4.268709182739258,0.19482135772705078,4.185542059726402,0.04666620120910133,255.31806564331055
030203010403,3316,13,519999.9999999998,3.9528744220733643,4.1104936599731445,0.15761923789978027,4.030391766474797,0.050886382855302434,52.39509296417236
030203010604,3321,1888,75519999.99999997,4.059364318847656,4.48500394821167,0.42563962936401367,4.320526749400769,0.13318819802784254,8157.154502868652
030203010202,3328,1,39999.999999999985,3.338959217071533,3.338959217071533,0.0,3.338959217071533,0.0,3.338959217071533
030203010404,3331,129,5159999.999999998,3.538050651550293,3.7080228328704834,0.16997218132019043,3.6095274640608204,0.04073402842039169,465.6290428638458
030203010405,3340,232,9279999.999999996,3.616565227508545,3.7729103565216064,0.15634512901306152,3.695786348704634,0.03188721835251476,857.4224328994751
030203010501,3357,290,11599999.999999996,4.16184139251709,4.479177474975586,0.3173360824584961,4.358457285782387,0.08837187946219831,1263.952612876892
030203010502,3358,675,26999999.99999999,3.699787139892578,4.184711933135986,0.4849247932434082,3.9042933361618606,0.11864965614188132,2635.398001909256
030203010603,3369,402,16079999.999999994,4.4349236488342285,4.47575569152832,0.0408320426940918,4.451913127851723,0.009331749969920367,1789.6690773963928
030203010602,3370,932,37279999.999999985,4.195133209228516,4.435601234436035,0.24046802520751953,4.377464780480054,0.04269409008672504,4079.7971754074097
030202040504,3388,273,10919999.999999996,2.960416316986084,3.1879024505615234,0.22748613357543945,3.1111827359531388,0.03868931521058447,849.3528869152069
030203010601,3391,83,3319999.9999999986,4.310699462890625,4.441508769989014,0.13080930709838867,4.369110699159553,0.02762330280388598,362.6361880302429
030202040602,3395,456,18239999.999999993,2.7976503372192383,4.134408950805664,1.3367586135864258,3.360170926441226,0.27400883454980346,1532.237942457199
030202040502,3419,376,15039999.999999994,2.2021377086639404,3.0453004837036133,0.8431627750396729,2.460149088438521,0.18551306598047382,925.0160572528839
030202040505,3434,1850,73999999.99999997,2.202080249786377,3.5380616188049316,1.3359813690185547,3.018031354594875,0.36758786559626805,5583.358006000519
030202040604,3435,780,31199999.99999999,2.8253302574157715,4.478126049041748,1.6527957916259766,3.9619024478472196,0.36464410642078127,3090.2839093208313
030202040605,3453,1828,73119999.99999997,2.696110248565674,4.141653060913086,1.445542812347412,3.153752155194397,0.4619952730110233,5765.058939695358
030202040701,3455,961,38439999.999999985,3.8840296268463135,4.243844032287598,0.3598144054412842,4.1559957897253765,0.06386224612705826,3993.9119539260864
030202040901,3458,1599,63959999.99999998,3.7244348526000977,4.118290424346924,0.39385557174682617,3.9035373750964575,0.0608534516715942,6241.756262779236
030202040302,3461,30,1199999.9999999995,2.687908887863159,2.7019824981689453,0.014073610305786133,2.700247081120809,0.0023606714074068703,81.00741243362427
030202040305,3466,5,199999.99999999994,2.6642251014709473,2.6999948024749756,0.03576970100402832,2.671401834487915,0.014296504098342001,13.357009172439575
030202040601,3470,273,10919999.999999996,2.7219386100769043,3.3295788764953613,0.607640266418457,2.9428327415452333,0.19648323249215718,803.3933384418488
030202040603,3479,413,16519999.999999994,2.7266323566436768,3.969512939453125,1.2428805828094482,3.357978842160315,0.37999028057544426,1386.84526181221
030202040503,3487,395,15799999.999999994,2.5393407344818115,3.530391216278076,0.9910504817962646,3.2214557182939747,0.24034712023725968,1272.47500872612
030202040702,3495,1491,59639999.99999998,3.809694290161133,4.142214775085449,0.3325204849243164,3.935667265828706,0.07983323671809807,5868.079893350601
030202040404,3496,736,29439999.99999999,2.5340654850006104,2.691814661026001,0.15774917602539062,2.6062267296340154,0.03643473770196544,1918.1828730106354
030202040903,3512,721,28839999.99999999,3.6463050842285156,4.599815368652344,0.9535102844238281,4.504456793881653,0.16265621741972602,3247.713348388672
030202040403,3513,176,7039999.999999997,2.533431053161621,2.5890145301818848,0.05558347702026367,2.546740259636532,0.014883948483321578,448.22628569602966
030202040902,3520,2920,116799999.99999996,3.2491455078125,4.595690727233887,1.3465452194213867,3.9174908468168077,0.40634244899645294,11439.073272705078
030202040704,3521,1571,62839999.99999998,3.6921939849853516,4.521614074707031,0.8294200897216797,4.069259639305343,0.15966834565549307,6392.806893348694
030202040401,3532,156,6239999.999999998,2.6484060287475586,2.69130539894104,0.042899370193481445,2.6702885260948768,0.012200663848606417,416.5650100708008
030202040501,3541,150,5999999.999999998,2.5333335399627686,2.5743227005004883,0.04098916053771973,2.5393857447306316,0.009401688744838743,380.9078617095947
030202040705,3547,2518,100719999.99999997,3.542280673980713,4.342225074768066,0.7999444007873535,3.8415011580355873,0.15536116366065345,9672.899915933609
030202040703,3555,1109,44359999.999999985,3.541553020477295,3.969921112060547,0.42836809158325195,3.700709990921915,0.14593428891112928,4104.087379932404
030201050206,3561,1438,57519999.99999998,3.341660976409912,4.563867568969727,1.2222065925598145,4.080437795177454,0.34303816306379936,5867.669549465179
030202040801,3565,45,1799999.9999999993,3.3102822303771973,3.4716949462890625,0.16141271591186523,3.393301894929674,0.04787380302311114,152.69858527183533
030202040802,3578,670,26799999.99999999,3.4764485359191895,3.9543094635009766,0.4778609275817871,3.749820914909021,0.06554413837920282,2512.380012989044
030202040803,3607,2381,95239999.99999997,3.568178653717041,4.238914489746094,0.6707358360290527,3.96109634364968,0.16334904314866786,9431.370394229889
030202040904,3610,8266,330639999.9999999,2.9750123023986816,4.58255672454834,1.6075444221496582,3.8663255977422946,0.2770908921042212,31959.047390937805
030201050207,3621,2498,99919999.99999997,3.3837714195251465,4.447482109069824,1.0637106895446777,4.121913087950219,0.2935413946259096,10296.538893699646
030202040804,3631,1136,45439999.999999985,3.991645336151123,4.27712345123291,0.2854781150817871,4.198630915561193,0.06474587245132482,4769.644720077515
030201040205,3636,42,1679999.9999999993,3.811868667602539,3.933976173400879,0.12210750579833984,3.8734778336116245,0.03119321008421249,162.68606901168823
030202040805,3649,1021,40839999.999999985,3.8622822761535645,4.437441349029541,0.5751590728759766,4.22708387659766,0.11514363056786318,4315.85263800621
030201050202,3658,7811,312439999.9999999,2.867070198059082,4.134541988372803,1.2674717903137207,3.3949238484501914,0.3138376013021536,26517.750180244446
030201040702,3675,603,24119999.999999993,4.2668352127075195,4.343092441558838,0.07625722885131836,4.284384463359269,0.0160758375006071,2583.4838314056396
030201040701,3678,1200,47999999.999999985,4.256630897521973,4.270956993103027,0.014326095581054688,4.2673295211791995,0.0017385002395694528,5120.795425415039
030201040206,3687,1035,41399999.999999985,3.6121954917907715,4.282528877258301,0.6703333854675293,4.09560768339369,0.21234836835841683,4238.9539523124695
030201050205,3693,1545,61799999.99999998,3.3246779441833496,4.064714431762695,0.7400364875793457,3.480517510688806,0.1479281480057988,5377.399554014206
030201040203,3695,186,7439999.999999997,3.4905858039855957,3.6016435623168945,0.11105775833129883,3.5948102038393737,0.02307052365280744,668.6346979141235
030203010605,3700,1778,71119999.99999997,3.9345974922180176,4.330327033996582,0.39572954177856445,3.9982195332294372,0.10355601635107226,7108.83433008194
030203010606,3701,3370,134799999.99999994,3.9330344200134277,4.599839687347412,0.6668052673339844,4.15334988305406,0.22401354790594963,13996.789105892181
030201040107,3713,22,879999.9999999997,3.2067089080810547,3.60677433013916,0.40006542205810547,3.58783297105269,0.08316951400464809,78.93232536315918
030201050201,3719,5800,231999999.9999999,3.3004708290100098,4.996463775634766,1.6959929466247559,4.522538857871089,0.4026719234591756,26230.725375652313
030201050306,3724,1027,41079999.999999985,3.534454584121704,4.957066059112549,1.4226114749908447,4.384999084844097,0.47870304577176603,4503.394060134888
030201040204,3735,843,33719999.999999985,3.6000008583068848,3.6051321029663086,0.005131244659423828,3.6002326809214527,0.0005456170820488381,3034.9961500167847
030201040703,3736,2270,90799999.99999997,4.266965866088867,4.819032669067383,0.5520668029785156,4.484656708461072,0.13559554985878364,10180.170728206635
030201050106,3741,1728,69119999.99999997,3.8195900917053223,4.950527191162109,1.130937099456787,4.518988110125065,0.19599765778759515,7808.811454296112
030201040109,3751,1243,49719999.999999985,3.000000238418579,3.6073946952819824,0.6073944568634033,3.601304713507765,0.017183204860644674,4476.421758890152
030201050203,3752,6812,272479999.9999999,3.446753978729248,4.986044883728027,1.5392909049987793,4.032495904934805,0.4466042384850614,27469.362104415894
030201040207,3761,2585,103399999.99999996,3.601101875305176,4.571692943572998,0.9705910682678223,4.026348387941401,0.3052332334268652,10408.110582828522
030201040604,3762,1192,47679999.999999985,4.48488187789917,4.69101095199585,0.2061290740966797,4.598930458894512,0.019468901849986356,5481.925107002258
030201050103,3766,1678,67119999.99999997,4.663856506347656,5.000000476837158,0.33614397048950195,4.963256691295001,0.07707317125022169,8328.344727993011
030201050305,3769,2725,108999999.99999996,4.146304130554199,4.909719467163086,0.7634153366088867,4.515734529757719,0.2729957070496566,12305.376593589783
030201040103,3777,669,26759999.99999999,3.000000238418579,3.6000008583068848,0.6000006198883057,3.0260092338995372,0.12218406428524008,2024.4001774787903
030201040108,3785,61,2439999.999999999,3.602919578552246,3.6055078506469727,0.0025882720947265625,3.6041936952559674,0.0006359858504821436,219.855815410614
030201050105,3790,719,28759999.99999999,4.730795860290527,4.984236717224121,0.25344085693359375,4.908129713299875,0.062319704044136774,3528.94526386261
030201040201,3793,274,10959999.999999996,3.600048542022705,3.6278586387634277,0.027810096740722656,3.604900367068548,0.006464626922819111,987.7427005767822
030201050204,3794,13270,530799999.9999998,3.3497519493103027,4.571772575378418,1.2220206260681152,3.8926525702940045,0.233632331012475,51655.49960780144
030201050104,3796,1389,55559999.99999998,4.861629486083984,4.999985218048096,0.13835573196411133,4.984322807100542,0.022034697028103022,6923.224379062653
030201050107,3802,391,15639999.999999994,4.426059246063232,4.802436828613281,0.37637758255004883,4.538982488920012,0.079861723018959,1774.7421531677246
030201040603,3804,1584,63359999.99999998,3.6000008583068848,4.851759433746338,1.2517585754394531,4.186277968714935,0.39907244006587617,6631.064302444458
030201040105,3806,56,2239999.999999999,3.6000008583068848,3.6094517707824707,0.009450912475585938,3.6064866951533725,0.00310247536059737,201.96325492858887
030201040602,3813,449,17959999.999999993,3.6000852584838867,3.6876087188720703,0.0875234603881836,3.6310860946077548,0.023521362965749838,1630.3576564788818
030201040101,3818,11,439999.9999999998,3.000000238418579,3.000000238418579,0.0,3.000000238418579,0.0,33.00000262260437
030201040505,3833,1604,64159999.99999998,3.787416458129883,4.894787311553955,1.1073708534240723,4.371377485351372,0.18956945069480033,7011.689486503601
030201050108,3835,1208,48319999.999999985,3.947214126586914,4.601298809051514,0.6540846824645996,4.354692593315579,0.11550935085733517,5260.46865272522
030201050102,3836,470,18799999.999999993,4.894912242889404,4.999992847442627,0.10508060455322266,4.996307277679444,0.006815958850633983,2348.2644205093384
030201040304,3867,148,5919999.999999998,3.646117687225342,3.7648205757141113,0.11870288848876953,3.6961968976098136,0.02673556862450006,547.0371408462524
030201040305,3883,253,10119999.999999996,3.620136260986328,3.8305721282958984,0.2104358673095703,3.7023873197231367,0.04891191113484371,936.7039918899536
030201040503,3885,92,3679999.9999999986,3.671316146850586,4.778962135314941,1.1076459884643555,4.253812598145527,0.3913397456512367,391.3507590293884
030201050304,3899,3033,121319999.99999996,4.144230842590332,4.715250015258789,0.571019172668457,4.38153723620205,0.22141892686487827,13289.202437400818
030201040404,3900,360,14399999.999999994,4.181835651397705,4.40279483795166,0.22095918655395508,4.279565693272485,0.053874643457411824,1540.6436495780945
030201050101,3912,10,399999.9999999999,4.790782928466797,4.804103851318359,0.0133209228515625,4.797885227203369,0.0045198762606727914,47.97885227203369
030201050301,3918,1388,55519999.99999998,4.057456970214844,4.49165678024292,0.43419981002807617,4.3155703874417615,0.07653503583874602,5990.011697769165
030201050303,3929,25674,1026959999.9999996,3.3897266387939453,4.991456031799316,1.601729393005371,4.393564005465284,0.3347084238443896,112800.36227631569
030201040501,3947,8,319999.9999999999,3.561141014099121,3.5820960998535156,0.02095508575439453,3.5725513696670532,0.006571513960171931,28.580410957336426
030201040403,3949,42,1679999.9999999993,4.039117813110352,4.061600685119629,0.022482872009277344,4.050048305874779,0.006872152643993085,170.10202884674072
030201040504,3950,135,5399999.999999998,4.407878398895264,4.755632400512695,0.34775400161743164,4.587338235643175,0.11522030285876232,619.2906618118286
030201040401,3955,13,519999.9999999998,4.034706115722656,4.058312892913818,0.02360677719116211,4.040547480949988,0.005747589763269429,52.52711725234985
030201040502,3958,348,13919999.999999994,3.297244071960449,3.6670074462890625,0.3697633743286133,3.442316032689193,0.10194568944821877,1197.9259793758392
030102050805,3973,1,39999.999999999985,4.266669750213623,4.266669750213623,0.0,4.266669750213623,0.0,4.266669750213623
030102050804,3984,306,12239999.999999996,3.269599437713623,4.266654968261719,0.9970555305480957,3.752931276957194,0.4186832678835272,1148.3969707489014
030201050302,3985,1074,42959999.999999985,3.933410167694092,4.097020149230957,0.16360998153686523,3.9759993615319167,0.0394794748881941,4270.223314285278
030102050803,4005,254,10159999.999999996,3.266698122024536,3.3132853507995605,0.046587228775024414,3.273449345836489,0.00895497147433411,831.4561338424683
030102050807,4015,1156,46239999.999999985,4.194252967834473,4.267743110656738,0.07349014282226562,4.265466537030098,0.006639144023111747,4930.879316806793
030102050806,4031,2,79999.99999999997,4.266667366027832,4.266667366027832,0.0,4.266667366027832,0.0,8.533334732055664
030102051504,4043,1162,46479999.999999985,3.934183120727539,4.274463176727295,0.34028005599975586,4.213200649172837,0.10672292108901643,4895.739154338837
030102050809,4063,1174,46959999.999999985,4.18663215637207,4.272186279296875,0.08555412292480469,4.254917226008296,0.015010220417406385,4995.27282333374
030102050808,4064,350,13999999.999999994,3.825333595275879,4.343189239501953,0.5178556442260742,4.207740869522095,0.1337687690327622,1472.7093043327332
030102051506,4070,10451,418039999.9999998,4.008284091949463,4.977089881896973,0.9688057899475098,4.3720851875745375,0.13148532450659509,45692.66229534149
030102050104,4086,102,4079999.9999999986,3.7102928161621094,4.26203727722168,0.5517444610595703,4.106367214053285,0.16296885479793202,418.84945583343506
030101070903,4093,294,11759999.999999996,3.965987205505371,4.263880729675293,0.2978935241699219,4.184381747732357,0.07586147302382777,1230.208233833313
030102051501,4100,402,16079999.999999994,3.837064743041992,4.27035665512085,0.4332919120788574,3.9516097372444117,0.12031460105551567,1588.5471143722534
030102051505,4102,4475,178999999.99999994,4.277527809143066,4.646603584289551,0.3690757751464844,4.446873667839519,0.1063949880180965,19899.759663581848
030102050901,4111,1,39999.999999999985,3.9757912158966064,3.9757912158966064,0.0,3.9757912158966064,0.0,3.9757912158966064
030102050903,4116,1700,67999999.99999997,3.839323043823242,4.342755317687988,0.5034322738647461,4.127703053670771,0.12562813274825904,7017.095191240311
030102051503,4123,2316,92639999.99999997,3.8627986907958984,4.54618501663208,0.6833863258361816,4.1147744492957425,0.15600948676569026,9529.81762456894
030102050902,4124,159,6359999.999999998,4.316235065460205,4.580583572387695,0.26434850692749023,4.4454293071099045,0.07674329728004128,706.8232598304749
030102050106,4125,349,13959999.999999994,3.0060057640075684,4.420591354370117,1.4145855903625488,3.3992440208664596,0.39389493588251046,1186.3361632823944
030102051507,4129,1433,57319999.99999998,4.267149925231934,4.608569622039795,0.34141969680786133,4.480112479436839,0.13488638162136382,6420.0011830329895
030102050207,4132,416,16639999.999999994,4.371695518493652,4.601289749145508,0.22959423065185547,4.573726006425344,0.031032111393509147,1902.6700186729431
030102050206,4133,157,6279999.999999998,4.599809646606445,4.728550910949707,0.12874126434326172,4.636173770685864,0.03261343467069122,727.8792819976807
030102050105,4136,1929,77159999.99999997,2.7762086391448975,4.265036106109619,1.4888274669647217,3.90164024808853,0.39739960060045515,7526.264038562775
030102050108,4141,1830,73199999.99999997,2.7441346645355225,4.326046943664551,1.5819122791290283,3.127906264242579,0.33554735899117316,5724.068463563919
030102030705,4143,22,879999.9999999997,3.9761595726013184,4.019308090209961,0.04314851760864258,3.9967479705810547,0.011874955655769844,87.9284553527832
030102050904,4152,680,27199999.99999999,4.086677551269531,4.9354248046875,0.8487472534179688,4.530512833595276,0.20752268846340519,3080.7487268447876
030102050107,4161,146,5839999.999999998,2.7429182529449463,3.893404483795166,1.1504862308502197,3.073160093124599,0.3373089296798263,448.6813735961914
030102050208,4163,518,20719999.999999993,4.125765800476074,4.96707010269165,0.8413043022155762,4.507747959446263,0.2378950110207359,2335.013442993164
030102030706,4173,907,36279999.999999985,3.748938798904419,4.027395248413086,0.278456449508667,3.8903854821193575,0.055621279220034514,3528.579632282257
030102050907,4174,349,13959999.999999994,3.9942867755889893,4.994396209716797,1.0001094341278076,4.771006833516425,0.29966417688033137,1665.081384897232
030102051407,4178,1880,75199999.99999997,3.2086524963378906,4.246304512023926,1.0376520156860352,3.836996501811007,0.14808266914383028,7213.553423404694
030102050905,4184,1127,45079999.999999985,3.4785397052764893,4.467037200927734,0.9884974956512451,3.744834342040948,0.23307709479306116,4220.428303480148
030102050102,4185,293,11719999.999999996,2.7670440673828125,3.8850340843200684,1.1179900169372559,3.265527102727532,0.29989898091292416,956.7994410991669
030102051406,4186,925,36999999.999999985,3.760183811187744,4.62040901184082,0.8602252006530762,4.062059434426797,0.2951486851243911,3757.4049768447876
030102050906,4188,1362,54479999.99999998,3.4678597450256348,4.178682327270508,0.710822582244873,3.8183029641488924,0.22194454869462701,5200.528637170792
030102051502,4193,1536,61439999.99999998,2.987856388092041,4.607537746429443,1.6196813583374023,3.669776822750767,0.6095854233519515,5636.777199745178
030102050404,4200,233,9319999.999999996,3.252725601196289,4.205198287963867,0.9524726867675781,3.743572258642303,0.24199408017678797,872.2523362636566
030102050406,4211,6398,255919999.9999999,3.5083694458007812,4.972671985626221,1.4643025398254395,4.181249841409536,0.37652675784244477,26751.63648533821
030102050405,4215,407,16279999.999999994,3.639432430267334,4.304173469543457,0.664741039276123,3.877862871132553,0.19921726027667014,1578.290188550949
030102030701,4218,560,22399999.999999993,3.7358598709106445,4.01064395904541,0.2747840881347656,3.897379748736109,0.09019143751933993,2182.532659292221
030102050401,4224,5,199999.99999999994,3.2413129806518555,3.316004753112793,0.0746917724609375,3.271613359451294,0.027244674310493645,16.35806679725647
030102050101,4229,58,2319999.999999999,3.186676025390625,3.665921688079834,0.479245662689209,3.4472124658781906,0.13254528070394245,199.93832302093506
030102051404,4230,1999,79959999.99999997,3.2974038124084473,4.37795352935791,1.080549716949463,3.8452443399090597,0.37471408914695475,7686.64343547821
030102051405,4236,2186,87439999.99999997,3.890432834625244,4.641249656677246,0.750816822052002,4.432664017664219,0.13638508436756946,9689.803542613983
030102050402,4237,1,39999.999999999985,3.4244911670684814,3.4244911670684814,0.0,3.4244911670684814,0.0,3.4244911670684814
030102030702,4253,20,799999.9999999998,3.728489875793457,3.751152515411377,0.022662639617919922,3.7390924453735352,0.0063666992895403006,74.7818489074707
030102050305,4255,1352,54079999.99999998,3.5679571628570557,4.317999839782715,0.7500426769256592,3.9500833081423177,0.27898388839670873,5340.512632608414
030102030605,4271,477,19079999.999999993,3.770087718963623,3.9548468589782715,0.18475914001464844,3.8664285351895185,0.044169595064763166,1844.2864112854004
030102050504,4275,484,19359999.999999993,3.4283909797668457,3.8928065299987793,0.4644155502319336,3.7014489937419732,0.10867394966697631,1791.501312971115
030102051401,4282,512,20479999.999999993,2.7362310886383057,4.2600417137146,1.523810625076294,3.2722648079507053,0.48692604434603604,1675.399581670761
030102051402,4283,14904,596159999.9999998,2.7333343029022217,4.996014595031738,2.2626802921295166,3.5237848336537936,0.5692339602285206,52518.48916077614
030102051403,4284,511,20439999.999999993,4.026926040649414,4.331173419952393,0.3042473793029785,4.303249939547126,0.037997179983295486,2198.9607191085815
030102050503,4285,1049,41959999.999999985,3.514310359954834,4.19210147857666,0.6777911186218262,4.009351797849366,0.20502601204686632,4205.810035943985
030102050709,4310,731,29239999.99999999,2.6499648094177246,3.5229673385620117,0.8730025291442871,2.889418143091058,0.19946077241476007,2112.1646625995636
030102050707,4312,127,5079999.999999998,2.970094680786133,3.530693769454956,0.5605990886688232,3.204776135016614,0.16729048155014964,407.00656914711
030102030603,4315,369,14759999.999999994,3.680393695831299,4.31026029586792,0.6298666000366211,3.8926845772802667,0.2555496170286287,1436.4006090164185
030102050304,4321,482,19279999.999999993,3.4989194869995117,3.74284291267395,0.24392342567443848,3.6841289542028024,0.027857825112473252,1775.7501559257507
030102050303,4328,1,39999.999999999985,3.686835289001465,3.686835289001465,0.0,3.686835289001465,0.0,3.686835289001465
030102050502,4331,49,1959999.9999999993,3.863769292831421,4.064444541931152,0.20067524909973145,3.9465609715909373,0.06796730078471398,193.38148760795593
030102050708,4358,1677,67079999.99999998,2.751723289489746,3.397176504135132,0.6454532146453857,3.0351200160627645,0.19336263509535798,5089.896266937256
030102050706,4362,109,4359999.999999998,3.3901941776275635,3.5614843368530273,0.17129015922546387,3.4572645196127234,0.04806149996237145,376.84183263778687
030102051003,4367,2213,88519999.99999997,2.7338905334472656,3.4058752059936523,0.6719846725463867,2.9947711587544754,0.1578749922363462,6627.428574323654
030102051306,4375,4767,190679999.99999994,2.9529833793640137,4.314690113067627,1.3617067337036133,3.4660965633612397,0.24479737049342165,16522.88231754303
030102030504,4376,2,79999.99999999997,4.304230690002441,4.30458927154541,0.00035858154296875,4.304409980773926,0.000179290771484375,8.608819961547852
030102051002,4395,490,19599999.999999993,2.967625617980957,3.6486542224884033,0.6810286045074463,3.396192835301769,0.12511492827831025,1664.1344892978668
030102051001,4412,33,1319999.9999999995,3.5478949546813965,3.6252894401550293,0.07739448547363281,3.585189812111132,0.023400662267587084,118.31126379966736
030102051106,4430,37,1479999.9999999995,3.804408550262451,3.823477029800415,0.019068479537963867,3.8155635176478206,0.0047757550621494,141.17585015296936
030102051107,4431,140,5599999.999999998,3.8123443126678467,3.848461627960205,0.0361173152923584,3.824941607883998,0.008802542590686213,535.4918251037598
030102051305,4432,3275,130999999.99999996,2.9804134368896484,3.5485572814941406,0.5681438446044922,3.382486185991127,0.13976171025450224,11077.642259120941
