HUC12,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
031300130201,82,12,480000.0,0,1,1,0.3333333333333333,0.4714045207910317,4.0,2,0,1,0
031200031102,83,67,2680000.0,0,1,1,0.2835820895522388,0.4507363841952686,19.0,2,0,1,0
031300120605,84,2,80000.0,0,0,0,0.0,0.0,0.0,1,0,0,0
031101020701,85,14,560000.0,0,1,1,0.7142857142857143,0.4517539514526256,10.0,2,1,0,1
031102060506,86,4,160000.0,0,1,1,0.25,0.4330127018922193,1.0,2,0,1,0
031102060704,87,17,680000.0,0,1,1,0.29411764705882354,0.4556450995538137,5.0,2,0,1,0
030801030601,88,7,280000.0,0,1,1,0.14285714285714285,0.3499271061118826,1.0,2,0,1,0
031101020602,89,12,480000.0,0,1,1,0.5,0.5,6.0,2,0,0,0
031101020604,90,16,640000.0,0,1,1,0.25,0.4330127018922193,4.0,2,0,1,0
031101020603,91,35,1400000.0,0,1,1,0.5714285714285714,0.49487165930539356,20.0,2,1,0,1
031102060503,92,13,520000.0,0,1,1,0.15384615384615385,0.36080121229410994,2.0,2,0,1,0
031200010902,93,22,880000.0,0,1,1,0.2727272727272727,0.4453617714151233,6.0,2,0,1,0
031300120604,94,4,160000.0,0,0,0,0.0,0.0,0.0,1,0,0,0
031102060101,95,98,3920000.0,0,1,1,0.5204081632653061,0.49958333326096516,51.0,2,1,0,1
031101020502,96,82,3280000.0,0,1,1,0.524390243902439,0.49940476169373826,43.0,2,1,0,1
031401010701,97,1,40000.0,0,0,0,0.0,0.0,0.0,1,0,0,0
031200031003,98,12,480000.0,0,1,1,0.3333333333333333,0.4714045207910317,4.0,2,0,1,0
030801030502,99,100,4000000.0,0,1,1,0.24,0.4270831300812525,24.0,2,0,1,0
031300110603,101,18,720000.0,0,1,1,0.2777777777777778,0.4479032082388083,5.0,2,0,1,0
031102060104,102,3,120000.0,0,1,1,0.3333333333333333,0.4714045207910317,1.0,2,0,1,0
030801030603,103,46,1840000.0,0,1,1,0.4782608695652174,0.49952718665548074,22.0,2,0,1,0
031102050406,104,6,240000.0,0,1,1,0.3333333333333333,0.4714045207910317,2.0,2,0,1,0
031200010901,105,10,400000.0,0,1,1,0.5,0.5,5.0,2,0,0,0
031300130102,106,3,120000.0,0,1,1,0.6666666666666666,0.4714045207910317,2.0,2,1,0,1
031101020402,107,2,80000.0,0,0,0,0.0,0.0,0.0,1,0,0,0
031300130103,108,10,400000.0,0,1,1,0.2,0.4,2.0,2,0,1,0
031200011102,109,82,3280000.0,0,1,1,0.7926829268292683,0.40538463752669907,65.0,2,1,0,1
031102050407,110,14,560000.0,0,1,1,0.42857142857142855,0.4948716593053935,6.0,2,0,1,0
031200030902,111,8,320000.0,0,0,0,0.0,0.0,0.0,1,0,0,0
031102060405,112,22,880000.0,0,1,1,0.22727272727272727,0.4190702026042222,5.0,2,0,1,0
031101020405,113,5,200000.0,0,1,1,0.2,0.4,1.0,2,0,1,0
031101020601,114,33,1320000.0,0,1,1,0.5454545454545454,0.49792959773196926,18.0,2,1,0,1
031101020203,115,46,1840000.0,0,1,1,0.3695652173913043,0.48268702850379386,17.0,2,0,1,0
031200010803,116,18,720000.0,0,1,1,0.05555555555555555,0.2290614236454256,1.0,2,0,1,0
031102060103,117,15,600000.0,0,1,1,0.26666666666666666,0.4422166387140533,4.0,2,0,1,0
030801030901,118,8,320000.0,0,1,1,0.125,0.33071891388307384,1.0,2,0,1,0
031102060102,119,66,2640000.0,0,1,1,0.3939393939393939,0.48862168171506365,26.0,2,0,1,0
031200030901,120,11,440000.0,0,1,1,0.09090909090909091,0.28747978728803447,1.0,2,0,1,0
031102060606,121,23,920000.0,0,1,1,0.17391304347826086,0.37903469074266727,4.0,2,0,1,0
031102060208,122,19,760000.0,0,1,1,0.21052631578947367,0.40768245749551757,4.0,2,0,1,0
031200010703,123,5,200000.0,0,1,1,0.2,0.4,1.0,2,0,1,0
031102050203,124,39,1560000.0,0,1,1,0.3333333333333333,0.47140452079103173,13.0,2,0,1,0
030801030902,125,11,440000.0,0,1,1,0.7272727272727273,0.4453617714151233,8.0,2,1,0,1
031102050405,126,70,2800000.0,0,1,1,0.5428571428571428,0.4981598792617913,38.0,2,1,0,1
031101020404,127,6,240000.0,0,1,1,0.3333333333333333,0.4714045207910317,2.0,2,0,1,0
031200031002,128,7,280000.0,0,1,1,0.2857142857142857,0.45175395145262565,2.0,2,0,1,0
031102060605,129,23,920000.0,0,1,1,0.043478260869565216,0.20393111999232302,1.0,2,0,1,0
031200030705,130,3,120000.0,0,0,0,0.0,0.0,0.0,1,0,0,0
031300110601,131,6,240000.0,0,1,1,0.3333333333333333,0.4714045207910317,2.0,2,0,1,0
030801030804,132,61,2440000.0,0,1,1,0.32786885245901637,0.4694367561729952,20.0,2,0,1,0
031300120602,133,1,40000.0,0,0,0,0.0,0.0,0.0,1,0,0,0
031200011003,134,43,1720000.0,0,1,1,0.627906976744186,0.48336301606573323,27.0,2,1,0,1
031300130101,135,4,160000.0,0,1,1,0.25,0.4330127018922193,1.0,2,0,1,0
031102060404,136,14,560000.0,0,1,1,0.14285714285714285,0.3499271061118826,2.0,2,0,1,0
030801030903,137,22,880000.0,0,1,1,0.18181818181818182,0.385694607919935,4.0,2,0,1,0
031101020303,138,32,1280000.0,0,1,1,0.5,0.5,16.0,2,0,0,0
031102050305,139,57,2280000.0,0,1,1,0.5087719298245614,0.49992304732543885,29.0,2,1,0,1
031300110602,140,18,720000.0,0,1,1,0.2222222222222222,0.41573970964154905,4.0,2,0,1,0
031200010802,141,1,40000.0,0,0,0,0.0,0.0,0.0,1,0,0,0
031401010302,142,5,200000.0,0,0,0,0.0,0.0,0.0,1,0,0,0
031101020202,143,45,1800000.0,0,1,1,0.5555555555555556,0.49690399499995325,25.0,2,1,0,1
030801021102,144,16,640000.0,0,1,1,0.4375,0.49607837082461076,7.0,2,0,1,0
030801030504,145,4,160000.0,0,0,0,0.0,0.0,0.0,1,0,0,0
030801030503,146,28,1120000.0,0,1,1,0.21428571428571427,0.41032590332414487,6.0,2,0,1,0
031102060604,147,7,280000.0,0,1,1,0.7142857142857143,0.4517539514526256,5.0,2,1,0,1
031300120603,148,4,160000.0,0,0,0,0.0,0.0,0.0,1,0,0,0
031102060204,149,54,2160000.0,0,1,1,0.25925925925925924,0.43822813208145306,14.0,2,0,1,0
031200011001,150,11,440000.0,0,1,1,0.18181818181818182,0.385694607919935,2.0,2,0,1,0
031102060403,151,3,120000.0,0,1,1,0.6666666666666666,0.4714045207910317,2.0,2,1,0,1
031200010702,152,13,520000.0,0,1,1,0.07692307692307693,0.2664693550105965,1.0,2,0,1,0
031200011002,153,15,600000.0,0,1,1,0.2,0.4,3.0,2,0,1,0
031102050403,154,13,520000.0,0,1,1,0.23076923076923078,0.42132504423474315,3.0,2,0,1,0
031102060206,155,14,560000.0,0,1,1,0.35714285714285715,0.47915742374995496,5.0,2,0,1,0
031200011101,156,5,200000.0,1,1,0,1.0,0.0,5.0,1,1,1,1
031300120601,157,4,160000.0,0,1,1,0.5,0.5,2.0,2,0,0,0
031101020401,158,16,640000.0,0,1,1,0.625,0.4841229182759271,10.0,2,1,0,1
031101030505,159,20,800000.0,0,1,1,0.2,0.4,4.0,2,0,1,0
031101020104,160,8,320000.0,0,1,1,0.5,0.5,4.0,2,0,0,0
031101020302,161,13,520000.0,0,1,1,0.46153846153846156,0.4985185152621431,6.0,2,0,1,0
031102060207,162,8,320000.0,0,1,1,0.375,0.4841229182759271,3.0,2,0,1,0
031300110502,163,14,560000.0,0,1,1,0.21428571428571427,0.41032590332414487,3.0,2,0,1,0
031200030704,164,13,520000.0,0,1,1,0.23076923076923078,0.42132504423474315,3.0,2,0,1,0
031102060202,165,8,320000.0,0,1,1,0.125,0.33071891388307384,1.0,2,0,1,0
031102050202,166,30,1200000.0,0,1,1,0.26666666666666666,0.4422166387140533,8.0,2,0,1,0
031101030504,167,1,40000.0,0,0,0,0.0,0.0,0.0,1,0,0,0
031102060603,168,9,360000.0,0,1,1,0.2222222222222222,0.41573970964154905,2.0,2,0,1,0
030801031102,169,15,600000.0,0,1,1,0.2,0.4,3.0,2,0,1,0
031200031001,170,12,480000.0,0,1,1,0.16666666666666666,0.37267799624996495,2.0,2,0,1,0
031200010704,171,30,1200000.0,0,1,1,0.3,0.45825756949558405,9.0,2,0,1,0
031200010801,172,11,440000.0,0,1,1,0.36363636363636365,0.48104569292083466,4.0,2,0,1,0
031200030702,174,5,200000.0,0,1,1,0.2,0.4,1.0,2,0,1,0
031300110503,175,16,640000.0,0,1,1,0.3125,0.46351240544347894,5.0,2,0,1,0
030801030904,176,8,320000.0,0,1,1,0.125,0.33071891388307384,1.0,2,0,1,0
031200030805,177,9,360000.0,0,1,1,0.3333333333333333,0.4714045207910317,3.0,2,0,1,0
031200030701,178,11,440000.0,0,1,1,0.18181818181818182,0.385694607919935,2.0,2,0,1,0
030801031001,179,29,1160000.0,0,1,1,0.27586206896551724,0.44694763437295587,8.0,2,0,1,0
031102050402,180,8,320000.0,0,1,1,0.25,0.4330127018922193,2.0,2,0,1,0
031102060602,181,9,360000.0,0,1,1,0.3333333333333333,0.4714045207910317,3.0,2,0,1,0
031102050404,182,14,560000.0,0,1,1,0.21428571428571427,0.41032590332414487,3.0,2,0,1,0
031102050201,183,32,1280000.0,0,1,1,0.25,0.4330127018922193,8.0,2,0,1,0
031401010301,184,4,160000.0,0,0,0,0.0,0.0,0.0,1,0,0,0
031200011103,185,8,320000.0,0,1,1,0.5,0.5,4.0,2,0,0,0
030801031204,186,59,2360000.0,0,1,1,0.3220338983050847,0.46725588990136346,19.0,2,0,1,0
031200010504,188,10,400000.0,0,1,1,0.6,0.48989794855663565,6.0,2,1,0,1
031101020201,189,126,5040000.0,0,1,1,0.8253968253968254,0.3796273251778222,104.0,2,1,0,1
031102060601,190,12,480000.0,0,1,1,0.4166666666666667,0.4930066485916347,5.0,2,0,1,0
031102060402,191,19,760000.0,0,1,1,0.7368421052631579,0.44034738238635557,14.0,2,1,0,1
031101020301,192,46,1840000.0,0,1,1,0.717391304347826,0.4502677212436518,33.0,2,1,0,1
031300120504,193,25,1000000.0,0,1,1,0.36,0.48,9.0,2,0,1,0
031200030703,194,8,320000.0,0,1,1,0.25,0.4330127018922193,2.0,2,0,1,0
031401010201,195,7,280000.0,0,1,1,0.14285714285714285,0.3499271061118826,1.0,2,0,1,0
031101020103,196,59,2360000.0,0,1,1,0.4576271186440678,0.4982013036169176,27.0,2,0,1,0
031300110501,197,3,120000.0,0,0,0,0.0,0.0,0.0,1,0,0,0
030801031103,198,25,1000000.0,0,1,1,0.16,0.3666060555964672,4.0,2,0,1,0
031102050401,199,14,560000.0,0,1,1,0.07142857142857142,0.2575393768188564,1.0,2,0,1,0
031102050304,200,6,240000.0,0,1,1,0.16666666666666666,0.37267799624996495,1.0,2,0,1,0
031102060205,201,5,200000.0,0,1,1,0.4,0.4898979485566356,2.0,2,0,1,0
031300120505,202,3,120000.0,0,1,1,0.3333333333333333,0.4714045207910317,1.0,2,0,1,0
031101030503,203,67,2680000.0,0,1,1,0.40298507462686567,0.4904978126911936,27.0,2,0,1,0
031200030804,204,16,640000.0,0,1,1,0.125,0.33071891388307384,2.0,2,0,1,0
031102050104,205,43,1720000.0,0,1,1,0.4883720930232558,0.499864773493132,21.0,2,0,1,0
031300120503,206,19,760000.0,0,1,1,0.10526315789473684,0.30689220499185793,2.0,2,0,1,0
031200010701,207,18,720000.0,0,1,1,0.1111111111111111,0.31426968052735443,2.0,2,0,1,0
031200010503,208,21,840000.0,0,1,1,0.23809523809523808,0.4259177099999599,5.0,2,0,1,0
031200010604,209,18,720000.0,0,1,1,0.3333333333333333,0.4714045207910317,6.0,2,0,1,0
